"","site_location_name","Aquatic","Bryophyte","Chenopod","Cycad","Epiphyte","Fern","Forb","Fungus","Grass.tree","Heath.shrub","Hummock.grass","NC","Rush","Sedge","Shrub","Shrub.Mallee","Tree.fern","Tree.Mallee","Tree.Palm","Tussock.grass","Vine","grass","shrub","tree","vegetation_type"
"491","SAASTP0034",0,0,19.4,0,0,0,0.1,0,0,0,0,0,0,0,1.2,0,0,0,0,1.2,0,1.3,20.6,0,"shrub"
"492","SASMDD0001",0,0,0.9,0,0,0,0.2,0,0,0,13.65,0,0,0,1.4,8.8,0,14.95,0.05,0.8,0,14.65,11.1,15,"tree"
"493","SASMDD0002",0,0,6.5,0,0,0,1,0,0,0,0,0,0,0,4.4,0,0,33.3,0,2.3,0,3.3,10.9,33.3,"tree"
"494","SASMDD0003",0,0,3.3,0,0,0,0.1,0,0,0,0,0,0,0,1.1,4.4,0,8.1,0.4,16.7,0,16.8,8.8,8.5,"grass"
"495","SASMDD0004",0,0,14.95,0,0,0,7.2,0,0,0,0,0,0,0,0.15,0,0,0,0,1.25,0,8.45,15.1,0,"shrub"
"496","SASMDD0005",0,0,11.65,0,0,0,15.05,0,0,0,0.1,0,0,0,2.05,0,0,0,0,5.45,0,20.6,13.7,0,"grass"
"497","SASMDD0006",0,0,8.66666666666667,0,0,0,5.06666666666667,0,0,0,0.5,0,0,0,6.7,1.43333333333333,0,10.1333333333333,0.8,0.633333333333333,0.0333333333333333,6.2,16.8333333333333,10.9333333333333,"shrub"
"498","SASMDD0008",0,0,6,0,0,0,0.8,0,0,0,0,0,0,0,0.05,0,0,0,33,0,0,0.8,6.05,33,"tree"
"499","SASMDD0009",0,0,6.2,0,0,0,5.9,0,0,0,0,0,0,0,13.2,0,0,0,2.2,1,0,6.9,19.4,2.2,"shrub"
"500","SASMDD0011",0,0,16.6,0,0,0,11,0,0,0,0,0,0,0,0.1,0,0,0,0,1.8,0,12.8,16.7,0,"shrub"
"501","SASMDD0012",0,0,5,0,0,0,2.8,0,0,0,0,0,0,0,0.6,0,0,0,29.7,0,0,2.8,5.6,29.7,"tree"
"502","SASMDD0013",0,0,5.1,0,0,0,17.7,0,0,0,0,0,0,0,0.4,0,0,0,5.7,0,0,17.7,5.5,5.7,"grass"
"503","SASMDD0014",0,0,7.9,0,0,0,0.9,0,0,0,0,0,0,0,10.2,0,0,0,2.2,0,0,0.9,18.1,2.2,"shrub"
"504","SASMDD0016",0,0,2.9,0,0,0,5,0,0,0,0,0,0,0,2.6,0.9,0,28.1,0.4,0.1,0,5.1,6.4,28.5,"tree"
"505","SASMDD0017",0,0,0.55,0,0,0,0.15,0,0,0,18.45,0,0.05,0,1.25,0.3,0,25.5,0.25,0,0,18.65,2.1,25.75,"tree"
"506","SASMDD0018",0,0,0.3,0,0,0,0.6,0,0,0,2.8,0,0,0,5.7,9.8,0,5.2,0.2,2.8,0,6.2,15.8,5.4,"shrub"
"507","SASRIV0001",0,0,15.8,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1.3,15.8,0,"shrub"
"508","SASRIV0002",0,0,9.3,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,9.3,0,"shrub"
"509","SATEYB0001",0,0,7.65,0,0,0,19.3,0,0,0,0,0.2,0,0,8.4,1.4,0,12.05,10.65,12.45,7.65,31.75,25.1,22.7,"grass"
"510","SATEYB0002",0,0,5.35,0,0.1,0,9.85,0,0,0,0,0,0,0,16.45,1.4,0,18.05,4.3,2.15,0.05,12,23.25,22.35,"shrub"
"511","SATFLB0001",0,0,0,0,0.1,0,5.95,0,0.15,2.1,0,0,0,0.05,13.4,0,0,0,32.3,4.95,0.85,10.95,16.5,32.3,"tree"
"512","SATFLB0002",0,0,0,0,0,1.65,10.45,0,15.55,6.25,0,0,0,0.7,45.45,0,0,0.1,26,0.35,1.5,11.5,68.75,26.1,"shrub"
"513","SATFLB0003",0,0.6,0,0,0,0.7,12.25,0,5.8,0.4,0,0,0.95,24.9,23.6,0,0,0,53.65,0.8,0.35,38.9,30.15,53.65,"tree"
"514","SATFLB0004",0,0.05,4.6,0,0,0,6.35,0,0.1,0,0.1,0,0.05,0,12.85,0,0,0,16.2,0.1,0,6.6,17.55,16.2,"shrub"
"515","SATFLB0005",0,0,0,0,0,0.15,15.05,0,0,0,0,0,0,0,32.2,0.1,0,9.4,3.3,0.2,0.15,15.25,32.45,12.7,"shrub"
"516","SATFLB0006",0,0,0,0,0,0,4.95,0,0,0.45,0,0,0,0,31.3,1.35,0,7.9,1.15,0.1,0.05,5.05,33.15,9.05,"shrub"
"517","SATFLB0007",0,0,0,0,0,0,2,0,5.8,0.05,0,0,0,0,22.6,3.65,0,6.55,3,0.05,0.1,2.05,32.2,9.55,"shrub"
"518","SATFLB0008",0,0,0,0,0.3,0.45,5.7,0,4.3,0.1,33.45,0,0.6,0.25,28.2,0,0,0,4.35,3,0.2,43,32.8,4.35,"grass"
"519","SATFLB0009",0,0,0,0,0,4.6,12.3,0,11,0,0.1,0,5.05,0,48.65,0,0,0,28.9,2.25,0.15,19.7,59.8,28.9,"shrub"
"520","SATFLB0010",0,0,10.75,0,0.2,0,2.55,0,0,0,0,0,0,0,14.25,0.15,0,4.1,37.2,0.45,0.05,3,25.2,41.3,"tree"
"521","SATFLB0011",0,0,0,0,0,1.45,9.7,0,7.5,0,0,0,2.3,0,32.65,0,0,0.1,39.5,0.85,0.05,12.85,40.2,39.6,"shrub"
"522","SATFLB0012",0,0,0,0,0.4,1.65,5.4,0,1,0.85,0,0,0.5,0.55,53.65,0.05,0,3.6,5.65,3.75,1.15,10.2,56.7,9.25,"shrub"
"523","SATFLB0013",0,0,0,0,0,3.4,16.65,0,6,0,0,0,2.9,0,22,0,0,0.1,46.75,9.35,1.2,28.9,29.2,46.85,"tree"
"524","SATFLB0014",0,0,0.1,0,0,1.8,5.25,0,10.7,1.35,0,0,0.95,0.5,21.5,0.05,0,13.05,13.85,1.05,0.4,7.75,34.1,26.9,"shrub"
"525","SATFLB0015",0,0.05,0,0,0,0.15,8.05,0,4.9,0.75,0,0,0.15,14.85,25.25,0,0,0,65.3,4.05,1.6,27.1,32.5,65.3,"tree"
"526","SATFLB0016",0,0,0.5,0,0,0,1.25,0,0,0,0,0,0,0,7.95,5,0,12.55,0.4,1.65,0.05,2.9,13.5,12.95,"shrub"
"527","SATFLB0017",0,0,0.15,0,0,0,6.85,0,0,0,0,0,0,0,15.9,0,0,0,10.25,0.2,0,7.05,16.05,10.25,"shrub"
"528","SATFLB0018",0,0,0,0,0,0,2.05,0,0.2,0,39.7,0,0,0,2.2,0.45,0,0.45,1.3,0.05,0,41.8,2.85,1.75,"grass"
"529","SATFLB0019",0,0,2.05,0,0,0,1.3,0,0,0,14.9,0,0,0,3.35,0,0,0,2.6,13.95,0,30.15,5.4,2.6,"grass"
"530","SATFLB0020",0,0,5.1,0,4,0,0.7,0,0,0,2.7,0,0,0,5,0.3,0,5.9,12.75,0,0,3.4,10.4,18.65,"tree"
"531","SATFLB0021",0,0,0.05,0,0,0.05,0.8,0,0,0,33.35,0,0,0,4.65,0.1,0,1.45,8.75,0.55,0,34.7,4.8,10.2,"grass"
"532","SATFLB0022",0,0,0.3,0,0,0.05,1.65,0,0,0,5.2,0,0,0,3.85,2.35,0,20.3,2.1,3.95,0,10.8,6.5,22.4,"tree"
"533","SATFLB0023",0,0,0.15,0,0,0,4.7,0,0,0,0,0,0,0,8.65,0,0,0,0.1,0.75,0,5.45,8.8,0.1,"shrub"
"534","SATFLB0024",0,0,14.2,0,0,0,9.15,0,0,0,0,0,0,0,1.15,0,0,0,0.45,0.45,0,9.6,15.35,0.45,"shrub"
"535","SATFLB0025",0,0,11.9,0,0.05,0,1.7,0,0,0,0,0,0,0,5.35,0,0,0,16.05,0,0.1,1.7,17.35,16.05,"shrub"
"536","SATFLB0026",0,0,0,0,0,6.2,13.9,0,2.8,0,0,0,1.15,1.4,14.45,0,0,0,61.6,25.8,0.15,42.25,17.4,61.6,"tree"
"537","SATFLB0027",0,0,0,0,2.35,8.8,9.5,0,0.05,0,0,0,0,0.7,18.55,0.05,0,0,57.55,7.45,0.35,17.65,19,57.55,"tree"
"538","SATFLB0028",0,0.05,2.15,0,0.35,0,15.7,0,0,1.05,1.8,0.15,1.45,0.65,14.45,0,0,2.65,7.2,25.5,0.15,45.1,17.8,9.85,"grass"
"539","SATKAN0001",0,0,0,0,0,1.55,16.7,0,4.6,0.1,0,0,3.3,20.95,24.45,0.15,0,24,32.75,9.6,0.5,50.55,29.8,56.75,"tree"
"540","SATKAN0002",0,0,0,0,0,0.1,24.7,0,5.8,0,0,0,0.2,19.6,27.1,3.55,0,28.55,32.8,0.4,1.35,44.9,37.8,61.35,"tree"
"541","SATKAN0003",0,2.5,0,0,0.2,0.9,6,0,1.6,0,0,0.55,0.15,0.1,39.1,0,0,0,52.95,12.2,1.8,18.45,42.5,52.95,"tree"
"542","SATKAN0004",0,0,0,0,0.1,0.4,10.6,0,0.3,0.05,0,0,1.95,16.8,16.5,0.5,0,0.85,25.5,16.35,0.15,45.7,17.5,26.35,"grass"
"543","SATSTP0001",0,0,2.9,0,0,0,0.5,0,0,0,0,0,0,0,0.05,0,0,0,0,19.15,0,19.65,2.95,0,"grass"
"544","SATSTP0002",0,0,7.45,0,0.05,0,3.5,0,0,0,0,0,0,0,7.1,0,0,0,3.5,2.9,0,6.4,14.55,3.5,"shrub"
"545","SATSTP0003",0,0,2.6,0,0,0,2.35,0,0,0,0,0,0,0,0.15,0,0,0,0.05,12,0,14.35,2.75,0.05,"grass"
"546","SATSTP0004",0,0,4.6,0,0,0,5.7,0,0,0,0,0,0,0,14.45,0,0,0,1.3,8.15,0,13.85,19.05,1.3,"shrub"
"547","SATSTP0005",0,0,3.4,0,0,0,4.45,0,0,0,4.35,0,0,0,7.7,0,0,0,0,5.15,0.2,13.95,11.3,0,"grass"
"548","SATSTP0006",0,0,1,0,0,2.65,4.35,0,0,0,0,0,0,0,10.45,0,0,0,7.4,1.25,0,5.6,11.45,7.4,"shrub"
"549","SATSTP0007",0,0,0,0,0,0,8.9,0,0,0,0,0,0,0,0,0,0,0,7.85,0,0,8.9,0,7.85,"grass"
"550","SATSTP0008",0,0,5.25,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,7.9,0,10.65,5.25,0,"grass"
"551","TCABEL0001",0,4,0,0,0,0,22.6,0.6,0,23.1,0,0,0.5,15.3,7,0,0,0,0,24.8,0,63.2,30.1,0,"grass"
"552","TCABEL0002",0,2.9,0,0,0,0,11.9,1.1,0,29.4,0,0,10.1,4,13.1,0,0,0,0,8.3,0,34.3,42.5,0,"shrub"
"553","TCABEL0003",0,1.7,0,0,0,0,18.2,0,0,23.8,0,0,30.4,12.4,6.7,0,0,0,0,6.1,0,67.1,30.5,0,"grass"
"554","TCATCH0001",0,3.5,0,0,0,3.1,4.1,2,0,36.7,0,0,10.7,0.1,50.6,0.5,0,2.8,22.6,13,0,27.9,87.8,25.4,"shrub"
"555","TCATCH0002",0,5,0,0,0,0,16.5,0.9,0,26.1,0,0,0,0.6,0,0,0,0,0,36.5,0,53.6,26.1,0,"grass"
"556","TCATCH0003",0,0.7,0,0,0,0,2.9,0,0,29.9,0,0,24.1,42.8,25.4,0,0,0,0,27.3,0,97.1,55.3,0,"grass"
"557","TCATCH0004",0,6.5,0,0,0,0,3.8,0,0,3.2,0,0,0,0,3.2,1.3,0,5.9,26.5,8.6,0,12.4,7.7,32.4,"tree"
"558","TCATCH0005",0,1.8,0,0,0,0,7.2,0,0,0,0,0,6.1,6.5,0,0,0,0,0,13.7,0,33.5,0,0,"grass"
"559","TCATCH0006",0,1.1,0,0,0,0,18,0.3,0,23.4,0,0,0,0.8,3.8,0,0,0,0,32.2,0,51,27.2,0,"grass"
"560","TCATCH0007",0,3.5,0,0,0,0,1.8,1.7,0,52,0,0,5.9,0.4,23.6,0,0,0,0,11.6,0,19.7,75.6,0,"shrub"
"561","TCATCH0008",0,0.4,0,0,0,0,20.3,0,0,30.6,0,0,38.3,3.9,4.8,0,0,0,0,12.4,0,74.9,35.4,0,"grass"
"562","TCATCH0009",0,1.4,0,0,0,0,20.6,0,0,0,0,0,5,1.5,0,0,0,0,0,3.3,0,30.4,0,0,"grass"
"563","TCATCH0010",0,0,0,0,0,66.4,8.1,0,0,9.9,0,0,81,10.4,1.3,0,0,0,0,7.3,0,106.8,11.2,0,"grass"
"564","TCATCH0011",0,0,0,0,0,0,2.9,0,0,0.2,0,0,0,0.1,1.6,0.1,0,0,29.2,1.7,0,4.7,1.9,29.2,"tree"
"565","TCATCH0012",0,9.4,0,0,0,0,37.4,0,0,0,0,0,3.4,10.5,0,0,0,0,0,57.5,0,108.8,0,0,"grass"
"566","TCATNM0001",0,0,0,0,0,0,61.8,0,0,6.7,0,0,1.3,0.1,8.5,0,0,0,48.7,4.4,0.1,67.6,15.3,48.7,"grass"
"567","TCATNM0002",0,20.4,0,0,0,0,8.3,0,0,0.6,0,0,0.8,7.2,0.1,0,0,0,23.4,55.8,0,72.1,0.7,23.4,"grass"
"568","TCATNM0003",0,16,0,0,0,0,9.5,0,0,17.2,0,0,1.6,0,0.1,0,0,0,25,41.8,0,52.9,17.3,25,"grass"
"569","TCATNM0004",0,10.6,0,0,0,0,34.5,0,0,0,0,0,14.8,1.2,10.4,0,0,0,27.3,7.4,0,57.9,10.4,27.3,"grass"
"570","TCATNM0005",0,2.6,0,0,0,1.1,4.4,0,0,0.1,0,0,0.3,10.1,0.4,0,0,0,3.7,43.9,0,58.7,0.5,3.7,"grass"
"571","TCATNM0006",0,1.6,0,0,0,0,8.8,0,0,0,0,0,51.4,0.1,0.3,0,0,0,1.8,28.1,0,88.4,0.3,1.8,"grass"
"572","VCAAUA0001",0,0,0,0,0,0.2,39.5,0,0,30.4,0,0,0.1,1.9,0.1,0,0,0,0,35.1,0,76.6,30.5,0,"grass"
"573","VCAAUA0002",0,0,0,0,0,0,32.1,0,0,16,0,0,0,2.9,0,0,0,0,0,50.7,0,85.7,16,0,"grass"
"574","VCAAUA0003",0,61.5,0,0,0,0,16.2,0,0,21,0,0,0,46.7,0,0,0,0,0,1.5,0,64.4,21,0,"grass"
"575","VCAAUA0004",0,0,0,0,0,0,39.6,0,0,3.7,0,0,0,0.7,50,0,0,0,14.8,28.2,0,68.5,53.7,14.8,"grass"
"576","VCAAUA0005",0,0,0,0,0,0,29.9,0,0,17.2,0,0,0,3.4,0,0,0,0,0,60,0,93.3,17.2,0,"grass"
"577","VCAAUA0006",0,0.1,0,0,0,0,27.4,0,0,7.6,0,0,0,44,0.1,0,0,0,0,41.7,0,113.1,7.7,0,"grass"
"578","VCAAUA0007",0,0,0,0,0,0,52.4,0.1,0,2,0,0,0,6.4,0,0,0,0,0,36.5,0,95.3,2,0,"grass"
"579","VCAAUA0008",0,0,0,0,0,0,7.8,0.7,0,74.3,0,0,0,1.1,4.4,0,0,0,40.6,30.2,0,39.1,78.7,40.6,"shrub"
"580","VCAAUA0009",0,0,0,0,0,0,16.6,0,0,70.8,0,0,0,2.9,7.6,0,0,0,9.3,26,0,45.5,78.4,9.3,"shrub"
"581","VCAAUA0010",0.4,0,0,0,0,0,64,0,0,9,0,0,0,4.4,0,0,0,0,0,53.2,0,121.6,9,0,"grass"
"582","VCAAUA0011",0,0,0,0,0,0,47.1,0,0,0,0,0,0,21,0.4,0,0,0,0,88.9,0,157,0.4,0,"grass"
"583","VCAAUA0012",0,3.1,0,0,0,0,35.4,0,0,1,0,0,0,24.7,0.2,0,0,0,0,71.1,0,131.2,1.2,0,"grass"
"584","VCAAUA0013",0,0,0,0,0,0,38.8,2,0,0,0,0,0.3,10.2,3.3,0,0,0,0,85.2,0,134.5,3.3,0,"grass"
"585","VCAAUA0014",0,0,0,0,0,0,28.7,0,0,16.6,0,0,0,3.2,0,0,0,0,0,73,0,104.9,16.6,0,"grass"
"586","VCAAUA0015",0,0.3,0,0,0,0,34,0,0,29.2,0,0,0,7.2,0.5,0,0,0,1.2,76.8,0,118,29.7,1.2,"grass"
"587","VCAMDD0001",0,0,20.9,0,0,0,2.7,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,2.7,21,0,"shrub"
"588","VCAMDD0002",0,0,15.6,0,0,0,7.3,0,0,0,0,0,0,0,0.2,0,0,0,9.5,1.4,0,8.7,15.8,9.5,"shrub"
"589","VCAMDD0003",0,0,1.4,0,0,0,0.5,0,0,0,0.7,0.3,0,0,2.2,9.6,0,16.2,0,0,0,1.2,13.2,16.2,"tree"
"590","WAAAVW0001",0,0,0,0,0,0,2.2,0,0,5.1,0,0,0.2,19.3,28.5,1.2,0,0,0,0.5,0,22.2,34.8,0,"shrub"
"591","WAAAVW0002",0,0,0,0,0,0,5.6,0,0,9.1,0,0,0,5.8,29.3,0.5,0,0,0,0,0.1,11.4,39,0,"shrub"
"592","WAAAVW0003",0,0,0,0,0,0,2.4,0,0,0.1,0,0,0.1,0.4,4.9,0,0,0,32.7,0.6,0,3.5,5,32.7,"tree"
"593","WAAAVW0004",0,0,0,0,0,0,2.5,0,0,0.9,0,0,0,0.5,4.1,0,0,0,33.2,1.2,0.2,4.2,5.2,33.2,"tree"
"594","WAAAVW0005",0,0,0,0,0,0,3.6,0,0,0.4,0,0,0.4,0,4.6,0,0,0,16.7,0.1,0.1,4.1,5.1,16.7,"tree"
"595","WAAAVW0006",0,0,0,0,0,3.1,31.9,0,0,2.1,0,0,0,0,18.8,0,0,0,1.2,1.2,3.3,33.1,24.2,1.2,"grass"
"596","WAAAVW0007",0,0,0,0,0,0,0,0,0,26.7,0,0,0,0,23.1,0,0,0,0,0.4,0.2,0.4,50,0,"shrub"
"597","WAACAR0001",0,0,15,0,0.1,0,5.9,0,0,0,0,0,0,0,10,0,0,0,14.2,0.1,0,6,25,14.2,"shrub"
"598","WAACAR0002",0,0,0.3,0,0,0,2.8,0,0,0,4.3,0,0,0,3.7,0,0,25.1,0.1,0,0,7.1,4,25.2,"tree"
"599","WAACAR0003",0,0,0.9,0,0,0,13.4,0,0,0,0,0,0,0,41.1,0,0,0,1.7,0,1.8,13.4,43.8,1.7,"shrub"
"600","WAACAR0004",0,0,16.9,0,0,0,8.4,0,0,0,0,0,0,0,0.1,0,0,0,0,2.6,0,11,17,0,"shrub"
"601","WAACEK0001",0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.5,0,0,0,18.8,3.6,0,3.8,0.5,18.8,"tree"
"602","WAACEK0002",0,0,0,0,0,0,1.4,0,0,0,0,0,0,0.3,0.9,0,0,0,1.9,63,0.5,64.7,1.4,1.9,"grass"
"603","WAACEK0003",0,0,0,0,0,0,6.2,0,0,0,31.3,0,0,0,1.6,0,0,0,7,18.5,0,56,1.6,7,"grass"
"604","WAACOO0001",0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,73.6,0,0,1.5,0,0,0,0.1,73.6,1.5,"shrub"
"605","WAACOO0002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,1.1,0,"shrub"
"606","WAACOO0003",0,0,0,0,0,0,0,0,0,0,0.1,0,0,1.3,55.4,0,0,11.2,0.3,0,0,1.4,55.4,11.5,"shrub"
"607","WAACOO0004",0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.2,53.2,0,0,6.9,3.5,0,0.1,0.9,53.3,10.4,"shrub"
"608","WAACOO0005",0,0,0,0,0,3.6,12,0,0,0,0,0,0,8.8,11.8,0,0,0,0,24.4,0.1,45.2,11.9,0,"grass"
"609","WAACOO0006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7,0,0,18.4,5.3,0,0,0,34.7,23.7,"shrub"
"610","WAACOO0007",0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,43.6,0,0,14.4,0.4,0.2,0,0.3,43.6,14.8,"shrub"
"611","WAACOO0008",0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,13.9,0,0,26.1,0.6,4.9,0,5.3,13.9,26.7,"tree"
"612","WAACOO0009",0,0,0,0,0,0.4,15.1,0,0,0,1.4,0,0,0.6,28.9,0,0,0,0,1.4,0,18.5,28.9,0,"shrub"
"613","WAACOO0010",0,0,0,0,0,0.1,9,0,0,0,0,0,0,5.2,7,0,0,0.9,0.8,16.1,0,30.3,7,1.7,"grass"
"614","WAACOO0011",0,0,0,0,0.2,0,0.2,0,0,0,0.1,0,0,0,16.5,0,0,0,5.1,0.1,0,0.4,16.5,5.1,"shrub"
"615","WAACOO0012",0,0,6.1,0,0,0,1.8,0,0,0,0,0,0,0,14.8,0,0,8,21.5,0.1,0,1.9,20.9,29.5,"tree"
"616","WAACOO0016",0,0,0,0,0,0,0.4,0,0,0,15.1,0,0,24.9,44.7,1.5,0,0,2.6,0,1.3,40.4,47.5,2.6,"shrub"
"617","WAACOO0017",0,0,0,0,0,0,0,0,0,0,13.4,0,0,35,38.9,1,0,0,11.1,0.1,0,48.5,39.9,11.1,"grass"
"618","WAACOO0018",0,0,0,0,0,0,0.2,0,0,0,13.3,0,0,31,60.2,0,0,0,9.3,0.2,0.4,44.7,60.6,9.3,"shrub"
"619","WAACOO0019",0,0,0,0,0,0,0.1,0,0,0,17.3,0,0,49.9,40.4,0,0,0,4.7,0.1,0.2,67.4,40.6,4.7,"grass"
"620","WAACOO0020",0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,14.2,0,0,4.7,10.1,0.6,0,2.4,14.2,14.8,"tree"
"621","WAACOO0021",0,0,1.3,0,0,0,1.5,0,0,0,0,0,0,0,11.4,0,0,0,11.3,0,0,1.5,12.7,11.3,"shrub"
"622","WAACOO0022",0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.9,0,0,16.2,28.9,0,0,0.2,0.9,45.1,"tree"
"623","WAACOO0023",0,0,0.1,0,0,0,0.7,0,0,0,0,0,0,0,10.3,0,0,0,19.9,0.6,0,1.3,10.4,19.9,"tree"
"624","WAACOO0024",0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,66.7,0,0,0,3.5,0.5,0,0.6,66.7,3.5,"shrub"
"625","WAACOO0025",0,0,1.5,0,0,0,18.5,0,0,0,0,0,0,0,25.6,0,0,0,0,6.8,14.9,25.3,42,0,"shrub"
"626","WAACOO0026",0,0,0,0,0,0,0,0,0,0,34.3,0,0,0,50,3.8,0,0,3,0,0.1,34.3,53.9,3,"shrub"
"627","WAACOO0027",0,0,0,0,0,0,0.1,0,0,0,29.6,0,0,5.4,40.3,4,0,0,1,0,0,35.1,44.3,1,"shrub"
"628","WAACOO0028",0,0,0,0,0,0,0.2,0,0,0,21.6,0,0,1.2,45,0.6,0,0,5,0,0,23,45.6,5,"shrub"
"629","WAACOO0029",0,0,0,0,0,0,0.2,0,0,0,43.3,0,0,15,43.9,12.2,0,0,2,0,0,58.5,56.1,2,"grass"
"630","WAACOO0030",0,0,20.3,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,22,20.3,0,"grass"
"631","WAACOO0031",0,0,0,0,0,0,1,0,0,6.9,23.7,0,0,1.1,16.6,1.6,0,0,0,0,0,25.8,25.1,0,"grass"
"632","WAACOO0032",0,0,0,0,0,0,0.5,0.1,0,7.4,16.9,0,0,3.2,16.4,1.8,0,0,0,0,0.2,20.6,25.8,0,"shrub"
"633","WAADAL0001",0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,1.4,0,0,0,2,65.3,1.5,68.5,2.9,2,"grass"
"634","WAADAL0002",0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,24.9,0,0,0,4.6,1.1,0.3,7.9,25.2,4.6,"shrub"
"635","WAADAL0003",0,0,25.7,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,22.4,0,24.2,25.7,0,"shrub"
"636","WAADAL0004",0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,20.4,0,0,0,22.5,12.6,1,18.8,21.4,22.5,"tree"
"637","WAADAL0005",0,0,0,0,0,0,1.1,0,0,0,2.4,0,0,0.7,8,0.1,0,0,25.7,62.6,0,66.8,8.1,25.7,"grass"
"638","WAAESP0001",0,0,0,0,0,0,3,0,0,4.7,0,0,0.1,12.3,47.3,0.4,0,4.9,0,0.1,0.6,15.5,53,4.9,"shrub"
"639","WAAGAS0001",0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0.4,1.2,0,0,0,3.3,0.2,0,0.8,1.4,3.3,"tree"
"640","WAAGAS0002",0,0,0,0,0,0,6.8,0,0,0,0,0,0,4,0.3,0,0,0,4.7,21.6,0,32.4,0.3,4.7,"grass"
"641","WAAGES0001",0,0,0,0,0,0,0.75,0,0,18.85,0.25,0,0,13.2,24.5,0,0,0,0.35,0.35,0.45,14.55,43.8,0.35,"shrub"
"642","WAAGES0002",0,0,0,0,0,0,7,0,0,13.25,0,0,0,0,34.65,0,0,0.55,1.15,0,0.35,7,48.25,1.7,"shrub"
"643","WAAGES0003",0,0,3,0,0,0.15,18,0,0,0,0,0,0,0,19,0,0,0,11.15,0.65,0.35,18.65,22.35,11.15,"shrub"
"644","WAAGES0004",0,0,0,0,0,0,0.8,0,0,8,2.8,0,0,10.7,8.7,2.1,0,18.3,0.3,0.6,0.4,14.9,19.2,18.6,"shrub"
"645","WAAGES0005",0,0,0,0,0,0,1.2,0,0,32.1,0,0,0,16.6,1.1,0,0,0,0,0.5,0.5,18.3,33.7,0,"shrub"
"646","WAAGSD0001",0,0,0,0,0,0,0.3,0,0,0,38.8,0,0,0,2.2,0,0,0,0,0,0.4,39.1,2.6,0,"grass"
"647","WAAGVD0001",0,0,2.2,0,0,0,2.3,0,0,0,0,0,0,0,16.1,0,0,0,6.5,2,0,4.3,18.3,6.5,"shrub"
"648","WAAHAM0001",0,0,14,0,0,0,15,0,0,0,0,0,0,0,26.7,0,0,0,0,0,0,15,40.7,0,"shrub"
"649","WAAHAM0002",0,0,12.2,0,0,0,0.4,0,0,0,0,0,0,0,19.2,0,0,0,0.3,6.2,0,6.6,31.4,0.3,"shrub"
"650","WAAHAM0003",0,0,2,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,32.2,0,37.8,2,0,"grass"
"651","WAAHAM0004",0,0,14.2,0,0,0,15.2,0,0,0,0,0,0,0,11.3,0,0,0,0,0.6,0,15.8,25.5,0,"shrub"
"652","WAAHAM0005",0,0,9.5,0,0,0,9.6,0,0,0,0,0,0,1.3,44.3,0,0,0,1,0,0.9,10.9,54.7,1,"shrub"
"653","WAAHAM0006",0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,9.9,0.1,0,46,1.1,1.5,0.6,2.6,10.6,47.1,"tree"
"654","WAAJAF0001",0,0,0,1.9,0,2.4,11.3,0,1.3,5,0,0,0.4,5,53.3,0,0,0,32.4,0.1,1.4,16.8,62.9,32.4,"shrub"
"655","WAAJAF0002",0,0,0,0,0,5,16.7,0,10.8,3,0,0,0.5,6.4,13.4,0,0,0,37.8,0.2,0.3,23.8,27.5,37.8,"tree"
"656","WAAJAF0003",0,0.1,0,0,0,0,10.4,0,0,7.6,0,0,0.2,3.3,14.3,0.2,0,10.7,4.9,1,0.1,14.9,22.2,15.6,"shrub"
"657","WAALSD0001",0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,34.7,0,0,0,0.4,36.8,0.1,45.3,34.8,0.4,"grass"
"658","WAALSD0002",0,0,0,0,0,0,0.1,0,0,0,31.5,0,0,0,42.9,0,0,0,0,3.7,0,35.3,42.9,0,"shrub"
"659","WAALSD0003",0,0,0,0,0,0,5,0,0,0,37.3,0,0,0,12.6,0,0,0,0.1,3,4.9,45.3,17.5,0.1,"grass"
