"","site_unique","green","brown","bare","other","error","site_location_name","visit_start_date","time","pv_filter","npv_filter","bs_filter"
"749","SATSTP0002-58646",15.5,29.3,54.9,0.3,0,"SATSTP0002",2018-08-10,2018-08-08,7.95789408733562,26.3324897702877,63.9361276494308
"750","SATSTP0003-53511",12.6,14.3,73.2,NA,4,"SATSTP0003",2013-08-15,2013-08-17,3.17131243369586,35.626663038869,59.58381851933
"751","SATSTP0003-58638",14.5,14.5,71.1,NA,4,"SATSTP0003",2018-08-04,2018-08-07,0.986875055312255,32.8894779518407,64.675281714094
"752","SATSTP0004-53512",26.8,43.7,29.5,0,0,"SATSTP0004",2013-08-15,2013-08-17,16.9649650317787,50.8298369907905,30.7991496185632
"753","SATSTP0004-58642",16.5,33,50.3,0.2,0,"SATSTP0004",2018-08-03,2018-07-30,4.97402462771174,46.9498792047438,46.5553757388053
"754","SATSTP0005-53513",18.2,16.6,65.1,0,0,"SATSTP0005",2013-08-17,2013-08-17,10.8406946971865,20.6140430071229,66.7894291494078
"755","SATSTP0005-58639",23.3,16.2,57.1,3.4,0,"SATSTP0005",2018-08-05,2018-08-07,8.22214560465212,18.5818535437703,71.3583385654486
"756","SATSTP0006-53514",21.6,27.6,50.8,0,0,"SATSTP0006",2013-08-17,2013-08-17,20.5877525331625,44.5595529884204,33.4241827912953
"757","SATSTP0006-58640",24.6,22.6,52.5,0.4,0,"SATSTP0006",2018-08-04,2018-08-07,17.4900004671854,43.8692990242542,37.1040689797356
"758","SATSTP0007-53515",12.5,11.4,76.1,0,0,"SATSTP0007",2013-08-18,2013-08-17,20.4573630398412,57.8014241400521,20.3882894907734
"759","SATSTP0007-58637",19.2,14.9,65.3,0.6,0,"SATSTP0007",2018-08-04,2018-08-07,18.4016226807221,60.0067396999196,20.2560079239616
"760","SATSTP0008-53516",15,20.8,64.3,NA,4,"SATSTP0008",2013-08-18,2013-08-17,4.46176657517637,42.6671697755225,51.3288974346418
"761","SATSTP0008-58643",10.9,25.5,63.6,NA,4,"SATSTP0008",2018-08-05,2018-08-07,1.62118583171191,35.0410806943262,61.6468093310107
"762","TCABEL0001-58801",71.5,17,11.5,NA,4,"TCABEL0001",2020-01-30,2020-02-17,51.6777726358531,36.354613923223,11.1617512947992
"763","TCABEL0002-58799",66.6,15.8,17.5,NA,4,"TCABEL0002",2020-01-31,2020-02-17,51.5687715141768,38.9334901424627,9.18993382371118
"764","TCABEL0003-58803",77,9,13.7,0.3,0,"TCABEL0003",2020-01-31,2020-01-16,55.4266939583361,35.6165322745106,8.74921239898814
"765","TCATCH0001-58823",87.5,9.8,2.7,NA,4,"TCATCH0001",2020-02-02,2020-01-23,46.3020398543127,29.1363693300745,22.9210673461976
"766","TCATCH0002-58805",67.3,17.5,15.1,NA,4,"TCATCH0002",2020-02-04,2020-02-16,34.571187309791,55.2379681105369,8.7805052947219
"767","TCATCH0003-58825",90.1,6.4,3.5,NA,4,"TCATCH0003",2020-02-04,2020-01-16,42.9799712671165,48.5478383845184,7.21677703101744
"768","TCATCH0004-58806",47.9,37.4,14.7,NA,4,"TCATCH0004",2020-02-05,2020-02-16,35.0378849736383,48.7238701700703,14.8057910871356
"769","TCATCH0005-58824",28.2,54.8,16.9,0.1,0,"TCATCH0005",2020-02-06,2020-02-08,20.8923120980398,53.5055730063011,24.3584673461556
"770","TCATCH0006-58807",71.8,24.1,4.2,NA,4,"TCATCH0006",2020-02-06,2020-02-16,45.0109159210923,47.4308308090038,6.51731649170642
"771","TCATCH0007-58809",71.1,19.5,9.4,NA,4,"TCATCH0007",2020-02-07,2020-02-16,45.8072646387002,45.7595028369259,7.86475248042264
"772","TCATCH0008-58821",95,4.9,0.2,NA,4,"TCATCH0008",2020-02-08,2020-02-16,50.0121522903439,44.1838287041943,4.76600225489246
"773","TCATCH0009-58811",22.6,61.4,15.1,0.9,0,"TCATCH0009",2020-02-08,2020-02-16,13.5360460617793,54.4160100735097,30.3930657191061
"774","TCATCH0010-58826",94,5,NA,1,4,"TCATCH0010",2020-02-09,2020-02-16,48.9597997054743,41.1359159009415,8.58806873697572
"775","TCATCH0011-58827",32.1,21.6,27.1,19.2,0,"TCATCH0011",2020-02-10,2020-02-16,8.54269543665701,61.0504088274895,29.0184237846733
"776","TCATCH0012-58822",90.5,4.6,4.8,0.2,0,"TCATCH0012",2020-02-11,2020-02-16,54.8615337191106,40.1742370116923,3.7046379832752
"777","TCATNM0001-58742",85,13.7,1.2,0.1,0,"TCATNM0001",2019-11-21,2019-11-21,51.2651707401894,42.4113638430109,4.91154052649153
"778","TCATNM0002-58782",71.5,24.9,3.7,NA,4,"TCATNM0002",2019-11-22,2019-11-21,45.7491254269329,45.5692601503658,7.42331273440499
"779","TCATNM0003-58775",71.5,24.9,3.6,0.1,0,"TCATNM0003",2019-11-23,2019-11-21,39.1688739536978,52.3566298604216,7.19623874577328
"780","TCATNM0004-58785",66.9,26.8,1.6,4.7,0,"TCATNM0004",2019-11-24,2019-11-21,46.055079131388,49.0214629024153,3.88856654181673
"781","TCATNM0005-58792",54.6,34,11.5,NA,4,"TCATNM0005",2019-11-25,2019-11-21,43.7414313058939,42.4991173573222,12.5435309431944
"782","TCATNM0006-58800",79.2,14,4.1,2.8,0,"TCATNM0006",2019-11-26,2019-11-29,49.9790183809923,42.4868418165878,6.1851134830073
"783","VCAAUA0001-58565",88.2,9.4,2.4,NA,4,"VCAAUA0001",2018-01-22,2018-01-25,66.0380556234173,27.5390368403485,3.77917549426781
"784","VCAAUA0002-58635",87,9.5,3.5,NA,4,"VCAAUA0002",2018-01-23,2018-01-25,67.2888445585759,27.1775627153113,3.85202977681522
"785","VCAAUA0003-58567",92.6,4.1,1.2,2.2,0,"VCAAUA0003",2018-01-24,2018-01-25,65.6719069127866,31.537143774705,0.965813469296297
"786","VCAAUA0004-58612",89.3,5.2,0.4,5,0,"VCAAUA0004",2018-01-24,2018-01-25,69.7847412281481,25.913038223617,1.33799662489374
"787","VCAAUA0005-58570",88,10.3,1.7,NA,4,"VCAAUA0005",2018-01-25,2018-01-25,64.6499238081652,28.8430815721388,4.30190041483557
"788","VCAAUA0006-58568",92.2,6.5,1.3,NA,4,"VCAAUA0006",2018-01-26,2018-01-25,64.5111878669588,33.8858842933477,0
"789","VCAAUA0007-58543",80.7,13.1,6.2,NA,4,"VCAAUA0007",2018-01-27,2018-01-25,61.2572400509615,23.7225307587114,13.0922281407943
"790","VCAAUA0008-58544",92,7.4,0.3,0.3,0,"VCAAUA0008",2018-01-27,2018-01-25,64.577888628059,31.2419728683548,1.68361334779498
"791","VCAAUA0009-58569",92,6.7,1.2,0.1,0,"VCAAUA0009",2018-01-28,2018-01-25,64.1623933888825,30.6285745011424,2.97560385950434
"792","VCAAUA0010-58546",94.5,5.4,0.1,NA,4,"VCAAUA0010",2018-01-29,2018-01-25,59.9679829973858,31.0996880021265,6.78648576375288
"793","VCAAUA0011-58540",97.9,2,0.1,NA,4,"VCAAUA0011",2018-01-30,2018-02-02,68.9744278814887,28.4264290203884,0.951973551963472
"794","VCAAUA0012-58613",95.7,3.4,0.7,0.2,0,"VCAAUA0012",2018-01-31,2018-02-02,69.1152441784143,27.7244651879796,1.6245240327833
"795","VCAAUA0013-58541",96.3,3.5,0.2,NA,4,"VCAAUA0013",2018-02-02,2018-02-02,64.1183273664039,30.6021511418454,3.68085602829427
"796","VCAAUA0014-58571",93.2,6.7,0.1,NA,4,"VCAAUA0014",2018-02-02,2018-02-02,60.0652530766754,31.1555504014079,7.17569171718862
"797","VCAAUA0015-58539",94,5.1,0.9,NA,4,"VCAAUA0015",2018-02-03,2018-02-02,61.3267746185611,31.4029775049465,5.85102790656109
"798","VCAMDD0001-57011",19.9,54.5,25.6,NA,4,"VCAMDD0001",2015-01-20,2015-01-22,9.39949577949169,36.8302417732972,52.2632125580627
"799","VCAMDD0002-56990",25,64.1,10.9,0.1,0,"VCAMDD0002",2015-01-20,2015-01-22,18.380927915802,62.5175027825762,17.8403104030147
"800","VCAMDD0003-57012",28.5,51.4,20.1,NA,4,"VCAMDD0003",2015-01-21,2015-01-22,25.7928265405007,48.9803071197735,23.8546065046029
"801","WAAAVW0001-58517",43.4,45.2,11.4,NA,4,"WAAAVW0001",2016-10-04,2016-10-07,19.0998350306053,67.0897391323443,12.6083340691544
"802","WAAAVW0002-58518",43.5,44.8,11.8,NA,4,"WAAAVW0002",2016-10-05,2016-09-30,25.3778758651012,63.5898603460428,9.95246072297008
"803","WAAAVW0003-58519",37.8,52.6,9.6,NA,4,"WAAAVW0003",2016-10-06,2016-09-29,38.5517507336024,45.9680896897387,14.2509372611816
"804","WAAAVW0004-58520",37.6,48.3,14.1,NA,4,"WAAAVW0004",2016-10-06,2016-09-29,37.9821919348357,49.5356478174843,11.3233727037413
"805","WAAAVW0005-58768",23.4,34.6,42.1,NA,4,"WAAAVW0005",2019-08-27,2019-08-28,26.9772698546371,44.4814372621089,27.2215804022687
"806","WAAAVW0006-58810",43.9,23.7,32.5,NA,4,"WAAAVW0006",2019-08-28,2019-08-28,30.6455299086832,48.3618347596604,19.7497987049041
"807","WAAAVW0007-58772",46.8,15.9,36.7,0.5,0,"WAAAVW0007",2019-08-28,2019-08-28,18.0878938117864,56.8577530921944,23.7608344371607
"808","WAACAR0001-58777",35.6,14.2,49.8,0.4,0,"WAACAR0001",2019-07-26,2019-07-25,21.3958034009153,29.3186810796136,47.7060219808836
"809","WAACAR0002-58776",33.5,45.9,20.6,NA,4,"WAACAR0002",2019-07-26,2019-07-25,25.3591439520194,41.97347087896,31.3392213823282
"810","WAACAR0003-58778",39.6,28.4,32,NA,4,"WAACAR0003",2019-07-27,2019-08-01,27.4441164333327,47.0402392584985,24.1410361599461
"811","WAACAR0004-58779",24,34.7,41.4,NA,4,"WAACAR0004",2019-07-27,2019-07-25,20.7077211745911,35.3302936485546,42.2846330655865
"812","WAACEK0001-58505",21.8,35,43.3,NA,4,"WAACEK0001",2016-06-09,2016-06-12,23.8899359403438,43.3022631732442,31.3915455843876
"813","WAACEK0001-58955",60.6,27.1,12.3,NA,4,"WAACEK0001",2021-05-31,2021-05-25,35.1935209785003,49.7535093131768,13.6794634931611
"814","WAACEK0002-58506",64.9,28,7.1,NA,4,"WAACEK0002",2016-06-10,2016-06-11,34.435354738136,58.5073556474398,6.03361839398901
"815","WAACEK0002-59008",20.8,70.1,9.1,NA,4,"WAACEK0002",2021-06-01,2021-06-01,19.0003520269827,42.0622863204844,37.5801454370895
"816","WAACEK0003-58507",55.1,20.5,24.1,0.3,0,"WAACEK0003",2016-06-11,2016-06-11,25.4551069746575,60.2779956437476,13.1176839040034
"817","WAACEK0003-58956",75,7.6,16.9,0.5,0,"WAACEK0003",2021-06-03,2021-06-01,22.3989915347777,60.4714367057001,15.9621163047455
"818","WAACOO0001-53444",70.4,25.6,4,NA,4,"WAACOO0001",2013-07-02,2013-07-04,21.6234816518866,62.415410859,15.2168719151713
"820","WAACOO0003-53447",57.6,31.4,11,NA,4,"WAACOO0003",2013-07-10,2013-07-04,17.7472660506094,66.5532555877777,14.8711374955101
"821","WAACOO0004-53449",51.5,44.7,3.9,NA,4,"WAACOO0004",2014-07-14,2014-07-15,29.5509616273444,55.2328718752785,14.2990029935115
"822","WAACOO0005-53446",46.2,33.4,20.4,NA,4,"WAACOO0005",2013-08-23,2013-08-21,15.48647513477,43.8540485829894,39.1888956244935
"823","WAACOO0006-53438",45.8,44.9,9.2,0.1,0,"WAACOO0006",2013-07-23,2013-07-20,28.940750475383,57.6951894928713,12.3746048871723
"824","WAACOO0007-53440",53.2,45,1.5,0.3,0,"WAACOO0007",2013-08-23,2013-08-21,36.4252310966148,45.5338634346307,16.7138214288765
"825","WAACOO0008-53442",38.9,49.2,11.9,NA,4,"WAACOO0008",2013-09-03,2013-09-06,30.371994095865,50.6644359555866,17.9122835459906
"826","WAACOO0009-53443",43.1,45,11.9,0.1,0,"WAACOO0009",2013-10-03,2013-10-08,11.916423282598,49.4248756918962,37.1605064697889
"827","WAACOO0010-53441",27.1,16.9,55.8,0.1,0,"WAACOO0010",2013-10-15,2013-10-08,9.60556506187168,39.6826620747614,49.1756438994369
"828","WAACOO0011-53439",17,65.1,17.8,NA,4,"WAACOO0011",2013-10-04,2013-09-30,5.5807930459625,77.5738138163437,15.4767029339902
"829","WAACOO0012-53462",34.5,53.5,12.1,NA,4,"WAACOO0012",2014-03-05,2014-03-01,25.9909599688199,47.680087250204,25.0501299010549
"830","WAACOO0016-53459",56.3,27.6,16,NA,4,"WAACOO0016",2014-01-06,2014-01-04,5.50315914615644,82.651048196967,10.7149211507931
"831","WAACOO0017-53460",55.6,29.4,14.8,0.2,0,"WAACOO0017",2014-02-17,2014-03-01,7.11567197227097,70.6882459879821,20.9447808969309
"832","WAACOO0018-53461",53,42.6,4.5,NA,4,"WAACOO0018",2014-02-20,2014-03-01,13.2213890088119,64.1208454377635,21.5402314605979
"833","WAACOO0019-53463",55.2,36.7,7.7,0.3,0,"WAACOO0019",2014-03-03,2014-03-01,4.64676190682313,72.0945798267672,22.1242359291862
"834","WAACOO0020-53450",24.9,41.7,33.5,NA,4,"WAACOO0020",2013-10-30,2013-11-01,15.8208396784876,40.2945799868422,42.26778321618
"835","WAACOO0021-53456",20.6,52,27.4,NA,4,"WAACOO0021",2013-11-01,2013-11-01,18.7538540266348,43.6465885554478,36.1107124744982
"836","WAACOO0022-53453",39.6,38.2,22.2,NA,4,"WAACOO0022",2013-11-01,2013-11-01,21.4644201201916,46.4439078891157,30.7248498909848
"837","WAACOO0023-53448",25.4,36.4,38.1,NA,4,"WAACOO0023",2013-11-15,2013-11-09,17.2463469315407,44.3119159722401,37.0862745287898
"838","WAACOO0024-53451",59.2,32,8.8,NA,4,"WAACOO0024",2013-11-26,2013-11-26,12.2579888120117,60.3628432454968,26.2946985934563
"839","WAACOO0025-53452",25,59.8,14.9,0.3,0,"WAACOO0025",2013-11-29,2013-11-25,7.14383270667994,40.5269883281433,50.6836644006073
"840","WAACOO0026-53454",63.4,21.1,15.5,NA,4,"WAACOO0026",2014-01-04,2014-01-04,11.6681289556659,59.5557834837931,27.4239754053955
"841","WAACOO0027-53455",58,23.6,18.4,NA,4,"WAACOO0027",2014-01-21,2014-01-20,10.9546869574101,61.6107769484112,26.0339672631846
"842","WAACOO0028-53457",58.2,25.2,16.4,0.1,0,"WAACOO0028",2014-01-10,2014-01-12,13.9986236673522,55.4035520722745,29.1265236311632
"843","WAACOO0029-53458",72.5,16,11.5,NA,4,"WAACOO0029",2014-01-11,2014-01-12,14.2781944577589,57.4663937713387,26.9407553231042
"844","WAACOO0030-56958",37.7,47.8,14.4,0.1,0,"WAACOO0030",2014-06-27,2014-06-25,34.4543167745516,47.0730652861,17.163123254452
"845","WAACOO0031-58512",44.8,28.2,26.9,0.1,0,"WAACOO0031",2016-10-03,2016-09-30,16.6882089720585,55.6410045605824,26.4001883185484
"846","WAACOO0032-58511",39.5,41.6,18.9,NA,4,"WAACOO0032",2016-10-03,2016-09-30,9.71436125090638,61.9956239826785,26.965403042633
"847","WAADAL0001-58508",69.1,27.4,3.5,NA,4,"WAADAL0001",2016-06-12,2016-06-11,44.3909382202308,51.1804374910125,3.23674467946866
"848","WAADAL0001-58957",22,62.7,15.3,NA,4,"WAADAL0001",2021-06-04,2021-06-01,21.8418368372229,46.501424319177,30.0858855248429
"849","WAADAL0002-58743",23.1,31.1,45.8,NA,4,"WAADAL0002",2019-07-04,2019-07-05,17.5930774162172,39.1510331343864,41.8045346895904
"850","WAADAL0003-58767",42.6,11.6,45.8,0.1,0,"WAADAL0003",2019-07-04,2019-07-05,17.1291163347517,43.2594279871387,38.1858904407324
"851","WAADAL0004-58764",51.7,41.2,7.1,NA,4,"WAADAL0004",2019-07-05,2019-07-05,38.2125122274235,50.9546167033003,9.76895679608733
"852","WAADAL0005-58815",75.3,19.1,5.5,NA,4,"WAADAL0005",2019-07-06,2019-07-05,35.0176564921095,50.9894705397725,12.7247350173028
"853","WAAESP0001-58516",58.5,30.2,10.8,0.5,0,"WAAESP0001",2016-10-12,2016-10-15,37.6188328508151,46.796735905005,14.3870064121315
"854","WAAGAS0001-58420",5.1,10.8,84.1,NA,4,"WAAGAS0001",2016-08-08,2016-08-04,3.01015176773646,33.1828180591289,62.1502828956296
"855","WAAGAS0002-58421",33,56.5,10.5,NA,4,"WAAGAS0002",2016-08-08,2016-08-04,25.5137104518099,47.8057279593896,25.3124367933481
"856","WAAGES0001-58023",44.3,31.4,24.4,NA,4,"WAAGES0001",2016-08-30,2016-09-02,25.2685487886688,48.6935252569855,24.7988605821386
"857","WAAGES0001-58802",52.2,19.4,28.4,NA,4,"WAAGES0001",2019-08-01,2019-08-02,21.963097879929,52.1642257767954,24.5485137411571
"858","WAAGES0002-58024",42.2,47.5,10.3,NA,4,"WAAGES0002",2016-08-30,2016-09-02,28.9678612543693,51.4990737489651,18.2356334606274
"859","WAAGES0002-58732",48.9,37,14.1,NA,4,"WAAGES0002",2019-08-02,2019-08-02,23.9040886739195,62.8880516508569,12.1254732345305
"860","WAAGES0003-58025",40.2,45.3,14.4,0.1,0,"WAAGES0003",2016-08-31,2016-09-02,29.0380856126661,50.2265395735627,19.5562373174221
"861","WAAGES0003-58731",37,44.5,18.5,0,0,"WAAGES0003",2019-08-01,2019-08-02,33.4757729518667,50.9092296325026,14.5215116256764
"862","WAAGES0004-58804",40.4,20.7,38.9,NA,4,"WAAGES0004",2019-08-02,2019-08-02,17.2521464267299,44.6266417658194,36.629510884856
"863","WAAGES0005-58808",46,10.6,43.4,NA,4,"WAAGES0005",2019-08-03,2019-08-02,10.3501433832125,55.0251397912447,33.2567090944469
"864","WAAGSD0001-58509",40.5,8.6,50.9,NA,4,"WAAGSD0001",2016-06-14,2016-06-17,11.8961927875256,34.6004134170607,51.9774460299809
"865","WAAGSD0001-58958",40.2,8.3,51.5,NA,4,"WAAGSD0001",2021-06-06,2021-06-07,13.686444817494,31.5834007323898,52.9267718630854
"869","WAAGVD0001-56960",24.8,44.8,30.5,NA,4,"WAAGVD0001",2014-06-30,2014-07-02,21.6517642574112,50.5209297925941,26.6410428451797
"880","WAAHAM0001-56964",47.2,19.5,33.3,NA,4,"WAAHAM0001",2014-06-24,2014-06-26,39.4994251878094,20.065010067329,39.3114399532297
"881","WAAHAM0002-56941",29.9,51.5,18.6,NA,4,"WAAHAM0002",2014-06-24,2014-06-26,24.2235992827851,53.8231890119369,20.7323123962975
"882","WAAHAM0003-56959",38.9,37.4,23.7,NA,4,"WAAHAM0003",2014-06-25,2014-06-27,48.1886747926924,35.2236506527476,15.2892387797938
"883","WAAHAM0004-56942",33,49,18,NA,4,"WAAHAM0004",2014-06-25,2014-06-26,27.5837627284955,49.889925090382,21.159055727551
"884","WAAHAM0005-56961",51.5,32.6,15.9,NA,4,"WAAHAM0005",2014-06-26,2014-06-26,44.2770822486504,28.5736912637565,25.6953804196063
"885","WAAHAM0006-56944",52.1,38.5,9.4,NA,4,"WAAHAM0006",2014-06-28,2014-06-25,47.2861498004396,37.6500703467895,13.5878744426484
"886","WAAJAF0001-58513",74,24.2,1.9,NA,4,"WAAJAF0001",2016-10-10,2016-10-15,58.5478153691807,30.3062713687233,9.44815050962791
"887","WAAJAF0002-58515",64.3,29.7,5.8,0.2,0,"WAAJAF0002",2016-10-11,2016-10-15,59.5427006968925,30.7750131002266,8.03493456304342
"888","WAAJAF0003-58514",42.2,37,19.8,1,0,"WAAJAF0003",2016-10-12,2016-10-15,39.85089056291,40.5579789446276,18.1648406262116
"889","WAALSD0001-53569",61.8,24.7,13.6,NA,4,"WAALSD0001",2014-05-15,2014-05-12,10.7121563936563,40.5980428240429,47.2436925819208
"890","WAALSD0001-58945",22.6,33.3,44.2,NA,4,"WAALSD0001",2021-06-29,2021-07-01,8.13869193242137,41.2576650645474,49.0602109448785
"891","WAALSD0002-53570",56.4,20.4,23.2,NA,4,"WAALSD0002",2014-05-18,2014-05-20,19.2847704411143,41.4922327414526,37.5722121016182
"892","WAALSD0003-53571",45.3,13.1,41.5,0.1,0,"WAALSD0003",2014-05-21,2014-05-20,16.7582376601701,28.2979377047059,53.1961432916849
"893","WAALSD0003-58975",15.1,10.8,74.1,0,0,"WAALSD0003",2021-06-30,2021-07-01,5.78371365476542,24.5079337071561,67.8973272857072
"895","WAAMAL0001-56962",48.4,41,10.6,NA,4,"WAAMAL0001",2014-06-27,2014-06-25,40.0241219049209,41.3747176456093,17.1948028751409
"896","WAAMAL0002-58521",35.9,37.7,26.3,NA,4,"WAAMAL0002",2016-10-07,2016-09-30,22.4452957448826,64.3265019776067,12.1457779785772
"897","WAAMAL0003-58522",44.2,39.5,16.3,NA,4,"WAAMAL0003",2016-10-08,2016-09-30,27.7660133468353,51.4639331349141,19.5018195031796
"898","WAAMUR0001-58498",35.5,36.3,28.1,NA,4,"WAAMUR0001",2016-10-01,2016-09-30,11.55696504218,49.2770065503738,37.8128451699603
"899","WAAMUR0001-58946",39.1,29.5,31.4,NA,4,"WAAMUR0001",2021-06-26,2021-06-24,11.0046217101879,53.6744811427373,34.0815618231514
"900","WAAMUR0002-58510",33.3,32.4,34.4,NA,4,"WAAMUR0002",2016-10-01,2016-09-30,7.80148442888265,46.5324514494724,44.1803345261484
"901","WAAMUR0002-58976",36.1,31.9,32,NA,4,"WAAMUR0002",2021-06-27,2021-06-24,8.76850955977873,52.4741726060677,37.4343035957732
"902","WAAMUR0003-58755",29.1,18.5,52,0.4,0,"WAAMUR0003",2019-08-21,2019-08-19,14.6824876913661,41.4903471232235,42.289675879127
"903","WAAMUR0004-58813",23,8.8,68.2,NA,4,"WAAMUR0004",2019-08-22,2019-08-19,17.762482486551,36.3090569131537,44.4059257306095
"904","WAAMUR0005-58761",28.5,12.7,58.5,0.3,0,"WAAMUR0005",2019-08-22,2019-08-19,8.66617484838577,32.1585882813389,57.9871935113616
"905","WAAMUR0006-58763",10.8,37.1,52,0.1,0,"WAAMUR0006",2019-08-23,2019-08-19,10.6844091431503,40.7488758381146,47.2353007068242
"906","WAAMUR0007-58812",49.8,11,39.2,NA,4,"WAAMUR0007",2019-08-23,2019-08-19,20.1074291168486,44.991548900682,33.5730246331892
"907","WAAMUR0008-58765",14.6,11.1,74.1,0.3,0,"WAAMUR0008",2019-08-24,2019-08-27,7.21799094047791,35.8941083777788,55.44245078497
"908","WAAMUR0028-53572",44.9,21.9,33,0.3,0,"WAAMUR0028",2014-08-17,2014-08-16,13.5057401318991,42.5375385708139,42.4591190543139
"909","WAAMUR0028-59009",35.7,24.2,39.6,0.5,0,"WAAMUR0028",2021-07-03,2021-07-02,18.3602821598558,48.8437536609209,31.429809938034
"910","WAAMUR0029-53573",42.8,36.2,20.6,0.4,0,"WAAMUR0029",2014-08-19,2014-08-16,9.59452364483995,48.3212810124462,40.6467352958208
"911","WAAMUR0029-59010",35,27.6,37.4,0,0,"WAAMUR0029",2021-07-02,2021-07-02,17.5528184876662,48.0212127308842,33.0279058686921
"912","WAAMUR0030-53464",37.2,33.9,28.9,NA,4,"WAAMUR0030",2014-03-27,2014-03-25,15.7513856112904,40.9550785901344,41.7556236333264
"913","WAAMUR0030-58978",26.5,23.8,49.7,NA,4,"WAAMUR0030",2021-07-03,2021-07-02,21.0657151926028,40.0960480724025,37.3366689364616
"914","WAAMUR0031-53465",46.1,26.1,27.6,0.1,0,"WAAMUR0031",2014-03-28,2014-03-25,11.4435417214347,47.1938858664485,39.916833383329
"915","WAAMUR0031-58979",37.5,19,42.5,1,0,"WAAMUR0031",2021-07-02,2021-07-02,17.3882758280565,46.6067735223083,34.475789281233
"916","WAANOK0001-58752",38,25.7,36,0.2,0,"WAANOK0001",2019-06-27,2019-06-29,22.6209578019283,54.7833158023056,21.3799046436222
"917","WAANOK0002-58754",37,32.3,30.7,NA,4,"WAANOK0002",2019-06-28,2019-06-29,24.8515892503016,54.3378590904552,19.5254833826376
"918","WAANOK0003-58773",53.2,35.3,11.3,0.2,0,"WAANOK0003",2019-06-28,2019-06-29,31.95614850891,56.3140028634627,10.5257018187074
"919","WAANOK0004-58756",92.3,7,0.7,NA,4,"WAANOK0004",2019-06-29,2019-06-29,36.5938200189848,54.7327469228316,7.50934970086561
"920","WAANOK0005-58746",58.3,11.1,30.6,NA,4,"WAANOK0005",2019-06-29,2019-06-29,20.4583288228769,54.8063026369833,23.4430167355829
"921","WAANOK0006-58753",61,31.9,7.1,NA,4,"WAANOK0006",2019-06-30,2019-06-29,34.7048259516793,54.0724529946995,9.86614933357638
"922","WAANOK0007-58762",50.8,38.9,10.2,0.1,0,"WAANOK0007",2019-07-01,2019-06-29,26.8161568050073,56.2989249484521,15.6390684650723
"923","WAANOK0008-58744",76.9,14.9,7.1,1.1,0,"WAANOK0008",2019-07-01,2019-06-29,32.0765020772094,57.5610260980763,9.15700499878382
"924","WAANUL0001-56966",32.7,35.1,32.2,NA,4,"WAANUL0001",2014-06-29,2014-06-25,22.2221135872532,38.2176666440405,38.0192492052297
"925","WAANUL0002-56945",31.8,40.3,27.8,0.1,0,"WAANUL0002",2014-06-29,2014-06-25,23.3136037224,44.4668520935679,30.8226653368689
"926","WAANUL0003-56946",29.4,44.2,26.3,0.1,0,"WAANUL0003",2014-07-01,2014-07-02,19.5524015458197,45.5801570720233,33.4430492108461
"927","WAANUL0004-56967",25.3,46.3,28.3,NA,4,"WAANUL0004",2014-07-02,2014-07-03,21.0558193763954,40.339936339985,37.216097988693
"928","WAANUL0005-56931",37.4,33.8,28.8,NA,4,"WAANUL0005",2014-09-05,2014-09-06,14.8658060828849,47.8561871720602,35.7579490158604
"929","WAANUL0006-56929",31.9,41.3,26.7,0.1,0,"WAANUL0006",2014-09-06,2014-09-06,18.2848820426193,37.8986764525408,42.3973164606228
"930","WAANUL0007-56932",33.4,49,17.6,NA,4,"WAANUL0007",2014-09-07,2014-09-06,26.1634696572738,43.9227261902119,28.5515739678236
"931","WAANUL0008-56933",10.1,54.6,34.7,0.7,0,"WAANUL0008",2014-09-07,2014-09-06,7.98521663447955,34.9315303559552,55.4835767140405
"932","WAANUL0009-56934",18.8,70.2,10.8,0.2,0,"WAANUL0009",2014-09-08,2014-09-06,11.1548501807773,42.1846313516142,45.2232945073435
"933","WAAPIL0001-57619",61.5,15,23.6,NA,4,"WAAPIL0001",2015-04-28,2015-04-27,31.270775586107,44.9424729049461,22.2608187839078
"934","WAAPIL0001-58982",48.1,10.8,41.1,NA,4,"WAAPIL0001",2021-07-04,2021-07-07,24.0175399221774,40.1857103984907,33.9940703854051
"935","WAAPIL0002-57620",51.5,28.1,20.4,NA,4,"WAAPIL0002",2015-04-30,2015-05-04,16.481338517199,51.0886480136658,31.0808007162196
"936","WAAPIL0003-57601",2.5,13.9,83.7,NA,4,"WAAPIL0003",2015-08-30,2015-08-31,1.70026413215242,32.419388815514,64.0993800832715
"937","WAAPIL0004-57085",28.2,21.3,50.4,0.1,0,"WAAPIL0004",2015-08-30,2015-09-01,4.46391427317339,49.3762172811635,44.6726544493998
"938","WAAPIL0004-58998",56,15,26.5,2.5,0,"WAAPIL0004",2021-06-24,2021-06-28,10.2307754868252,66.9555179903025,21.5494987351485
"939","WAAPIL0005-57618",76.8,20.7,2.5,NA,4,"WAAPIL0005",2015-08-31,2015-09-01,50.9526256603311,37.5862761877428,9.88324334657422
"940","WAAPIL0006-57600",33,20.5,46.4,0.1,0,"WAAPIL0006",2015-09-01,2015-09-01,5.62654601150602,48.2660308391833,44.6450078046697
"941","WAAPIL0007-57602",62.3,16,21.6,0.1,0,"WAAPIL0007",2015-09-01,2015-09-01,14.2171698692505,43.2755517022551,40.9055501211365
