"","soil.subsites.site_unique","soil.subsites.site_location_name","soil.subsites.site_location_visit_id","soil.subsites.subsite_id","soil.subsites.zone","soil.subsites.easting","soil.subsites.northing","soil.subsites.ten_to_twenty_barcode","soil.subsites.zero_to_ten_barcode","soil.subsites.twenty_to_thirty_barcode","soil.subsites.comments","soil.subsites.metagenomic_barcode"
"4104","WAAPIL0002-57620","WAAPIL0002",57620,"5",50,506884,7612429,"not collected","not collected","not collected","Triodia clump","AUG007041"
"4105","WAAPIL0002-57620","WAAPIL0002",57620,"6",50,506898,7612451,"not collected","not collected","not collected","Eucalyptus sp.","AUG007042"
"4106","WAAPIL0002-57620","WAAPIL0002",57620,"7",50,506881,7612505,"not collected","not collected","not collected","Under Conocarpus","AUG007043"
"4107","WAAPIL0002-57620","WAAPIL0002",57620,"9",50,506958,7612423,"not collected","not collected","not collected","Cryptogam","AUG007045"
"4108","WAAPIL0004-57085","WAAPIL0004",57085,"1",50,517611,7634135,"WAA053089","WAA053088","WAA053090","Rocky bare ground","AUG007126"
"4109","SAASTP0017-53717","SAASTP0017",53717,"6",53,661484,6919530,"SAA050244","SAA050243","SAA050245",NA,"SAA050260"
"4110","WAAPIL0004-57085","WAAPIL0004",57085,"2",50,517605,7634142,"WAA053092","WAA053091","WAA053093","Rocky bare ground","AUG007127"
"4111","WAAPIL0004-57085","WAAPIL0004",57085,"3",50,517608,7634156,"WAA053095","WAA053094","WAA053096","Astrebla pectinata","AUG007128"
"4112","WAAPIL0004-57085","WAAPIL0004",57085,"4",50,517619,7634151,"WAA053098","WAA053097","not collected","Melonhole gilgai","AUG007129"
"4113","WAAPIL0004-57085","WAAPIL0004",57085,"5",50,517628,7634142,"WAA053100","WAA053099","WAA053101","Grassy area","AUG007130"
"4114","WAAPIL0004-57085","WAAPIL0004",57085,"6",50,517653,7634184,"WAA053103","WAA053102","not collected","Open grassy area","AUG007131"
"4115","WAAPIL0004-57085","WAAPIL0004",57085,"7",50,517625,7634202,"WAA053105","WAA053104","not collected","Under Triodia sp.","AUG007132"
"4116","WAAPIL0004-57085","WAAPIL0004",57085,"8",50,517652,7634212,"WAA053107","WAA053106","WAA053108","Under Astrebla elymoides","AUG007133"
"4117","WAAPIL0004-57085","WAAPIL0004",57085,"9",50,517699,7634141,"WAA053110","WAA053109","not collected","Slight depression","AUG007134"
"4118","SAAEYB0033-58859","SAAEYB0033",58859,"4",53,NA,6322315,"SAA052581","SAA052580","SAA052582","Atriplex under mallee","AUG014882"
"4119","NSTSYB0001-58122","NSTSYB0001",58122,"2",56,327101,6272510,"NST004007","NST004006","NST004008","grassy area","AUG007244"
"4120","NSTSYB0001-58122","NSTSYB0001",58122,"3",56,327109,6272517,"NST004010","NST004009","NST004011","near Eucalypt sp.","AUG007245"
"4121","NSTSYB0001-58122","NSTSYB0001",58122,"4",56,327119,6272510,"NST004013","NST004012","NST004014","base of dead tree","AUG007246"
"4122","NSTSYB0001-58122","NSTSYB0001",58122,"5",56,327107,6272501,"NST004016","NST004015","NST004017","in small Eucalyptus clump","AUG007247"
"4123","NSTSYB0001-58122","NSTSYB0001",58122,"6",56,327150,6272557,"NST004018","not collected","not collected","in leaf litter","AUG007248"
"4124","NSTSYB0001-58122","NSTSYB0001",58122,"7",56,327121,6272592,"NST004020","NST004019","NST004021","in sedge clump","AUG007249"
"4125","SASRIV0001-57603","SASRIV0001",57603,"2",54,477495,6233626,"SAS 000159","SAS 000158","SAS 000160","Bare ground near Atriplex lindleyi","AUG007092"
"4126","SASRIV0001-57603","SASRIV0001",57603,"3",54,477486,6233628,"SAS 000162","SAS 000161","SAS 000163","Litter","AUG007093"
"4127","SASRIV0001-57603","SASRIV0001",57603,"4",54,477476,6233628,"SAS 000165","SAS 000164","SAS 000166","Bare ground with forb seedling","AUG007094"
"4128","SASRIV0001-57603","SASRIV0001",57603,"5",54,477476,6233636,"SAS 000168","SAS 000167","SAS 000169","Bare ground","AUG007095"
"4129","SASRIV0001-57603","SASRIV0001",57603,"6",54,477479,6233717,"SAS 000171","SAS 000170","SAS 000172","Bare ground with forb seedling","AUG007096"
"4130","WAAPIL0009-57606","WAAPIL0009",57606,"1",50,585176,7581023,"WAA053172","WAA053171","WAA053173","base of Astrebla sp.","AUG007162"
"4131","WAAPIL0009-57606","WAAPIL0009",57606,"2",50,585181,7581040,"WAA053175","WAA053174","WAA053176","under Melaleuca sp.","AUG007163"
"4132","WAAPIL0006-57600","WAAPIL0006",57600,"2",NA,NA,NA,"not collected","not collected","not collected",NA,NA
"4133","WAAPIL0006-57600","WAAPIL0006",57600,"3",NA,NA,NA,"not collected","not collected","not collected",NA,NA
"4134","WAAPIL0006-57600","WAAPIL0006",57600,"5",NA,NA,NA,"not collected","not collected","not collected",NA,NA
"4135","WAAPIL0006-57600","WAAPIL0006",57600,"7",NA,NA,NA,"not collected","not collected","not collected",NA,NA
"4136","WAAPIL0006-57600","WAAPIL0006",57600,"9",NA,NA,NA,"not collected","not collected","not collected",NA,NA
"4137","WAAPIL0009-57606","WAAPIL0009",57606,"3",50,585184,7581040,"WAA053178","WAA053177","not collected","base of Eucalyptus victrix","AUG007164"
"4138","WAAPIL0009-57606","WAAPIL0009",57606,"4",50,585193,7581035,"WAA053180","WAA053179","WAA053181","under Senna sp.","AUG007165"
"4139","WAAPIL0009-57606","WAAPIL0009",57606,"5",50,585194,7581025,"WAA053183","WAA053182","WAA053184","Bare ground","AUG007166"
"4140","WAAPIL0025-58043","WAAPIL0025",58043,"4",50,778272,7486329,"WAA053780","WAA053779","WAA053781","Cryptogam","AUG011060"
"4141","NSABHC0028-58027","NSABHC0028",58027,"5",54,568451,6562926,"AUG011441","AUG011440","not collected","Open dry area on east facing slope","AUG011358"
"4142","NSABHC0028-58027","NSABHC0028",58027,"9",54,568470,6562929,"AUG011453","AUG011452","not collected","Soil in Intermittent stream","AUG011362"
"4143","SATFLB0007-53709","SATFLB0007",53709,"1",54,271650,6507611,"SAT 005350","SAT 005349","not collected","Under leaf litter","SAT005072"
"4144","WAAPIL0009-57606","WAAPIL0009",57606,"6",50,585270,7581027,"WAA053186","WAA053185","WAA053187","amongst native grasses","AUG007167"
"4145","WAAPIL0009-57606","WAAPIL0009",57606,"7",50,585238,7581114,"WAA053189","WAA053188","WAA053190","under Melaleuca sp.","AUG007168"
"4146","WAAPIL0009-57606","WAAPIL0009",57606,"8",50,585227,7581075,"WAA053192","WAA053191","WAA053193","under Senna sp.","AUG007169"
"4147","WAAPIL0009-57606","WAAPIL0009",57606,"9",50,585182,7581114,"WAA053195","WAA053194","WAA053196","under Senna sp.","AUG007170"
"4148","SAASTP0006-57066","SAASTP0006",57066,"1",53,587199,7086352,"SAA050858","SAA050857","SAA050859",NA,"SAA051195"
"4149","SAASTP0006-57066","SAASTP0006",57066,"2",53,587201,7086362,"SAA050861","SAA050860","SAA050862",NA,"SAA051196"
"4150","SAASTP0006-57066","SAASTP0006",57066,"3",53,587210,7086356,"SAA050864","SAA050863","SAA050865",NA,"SAA051197"
"4151","SAASTP0006-57066","SAASTP0006",57066,"4",53,587220,7086355,"SAA050867","SAA050866","SAA050868",NA,"SAA051198"
"4152","SAASTP0006-57066","SAASTP0006",57066,"5",53,587220,7086349,"SAA050870","SAA050869","SAA050871",NA,"SAA051199"
"4153","SAASTP0006-57066","SAASTP0006",57066,"6",53,587250,7086396,"SAA050873","SAA050872","SAA050874",NA,"SAA051200"
"4154","SAASTP0006-57066","SAASTP0006",57066,"7",53,587279,7086364,"SAA050876","SAA050875","SAA050877",NA,"SAA051201"
"4155","SAASTP0006-57066","SAASTP0006",57066,"8",53,587279,7086432,"SAA050879","SAA050878","SAA050880",NA,"SAA051202"
"4156","SAASTP0006-57066","SAASTP0006",57066,"9",53,587212,7086437,"SAA050882","SAA050881","SAA050883",NA,"SAA051203"
"4157","WAAPIL0031-58415","WAAPIL0031",58415,"1",50,731951,7438512,"Not Collected","WAA054020","Not Collected","Litter","AUG011111"
"4158","WAAPIL0031-58415","WAAPIL0031",58415,"2",50,731958,7438519,"Not Collected","WAA054021","Not Collected","Litter at base of outcrop","AUG011112"
"4159","WAAPIL0031-58415","WAAPIL0031",58415,"3",50,731963,7438521,"Not Collected","WAA054022","Not Collected","Rocky area","AUG011113"
"4160","WAAPIL0031-58415","WAAPIL0031",58415,"5",50,731965,7438527,"WAA054024","WAA054023","Not Collected","Under Triodia","AUG011115"
"4161","WAAPIL0031-58415","WAAPIL0031",58415,"6",50,732043,7438523,"Not Collected","WAA054025","Not Collected","Rocky area","AUG011116"
"4162","WAAPIL0031-58415","WAAPIL0031",58415,"7",50,732015,7438538,"Not Collected","WAA054026","Not Collected","Base of Eucalypt","AUG011117"
"4163","WAAPIL0031-58415","WAAPIL0031",58415,"8",50,731962,7438592,"Not Collected","WAA054027","Not Collected","Rocky area","AUG011118"
"4164","WAAPIL0031-58415","WAAPIL0031",58415,"9",50,732042,7438593,"WAA054029","WAA054028","Not Collected","Litter below Eucalypt","AUG011119"
"4165","SASRIV0001-57603","SASRIV0001",57603,"7",54,477570,6233715,"SAS 000174","SAS 000173","SAS 000175","Bare ground near Atriplex lindleyi and Sclerolaena sp.","AUG007097"
"4166","SASRIV0001-57603","SASRIV0001",57603,"8",54,477522,6233671,"SAS 000177","SAS 000176","SAS 000178","Bare ground near Atriplex lindleyi","AUG007098"
"4167","SASRIV0001-57603","SASRIV0001",57603,"9",54,477568,6233627,"SAS 000180","SAS 000179","SAS 000181","Bare ground near Atriplex lindleyi","AUG007099"
"4168","QDAGUP0001-53526","QDAGUP0001",53526,"2",54,784875,7774168,"QDA   051745","QDA   051744","QDA   051746","base of tree","QDA 053200"
"4169","NTAGFU0017-53664","NTAGFU0017",53664,"6",53,729378,8079901,"NTA051307","NTA051306","NTA051308","Weed clump","NTA052969"
"4170","WAAPIL0010-57607","WAAPIL0010",57607,"1",50,601294,7582770,"WAA053215","WAA053214","not collected","in Triodia ring","AUG007171"
"4171","WAAPIL0010-57607","WAAPIL0010",57607,"2",50,601299,7582765,"WAA053217","WAA053216","not collected","under Acacia aneura","AUG007172"
"4172","WAAPIL0010-57607","WAAPIL0010",57607,"3",50,601279,7582763,"WAA053219","WAA053218","not collected","bare ground","AUG007173"
"4173","WAAPIL0010-57607","WAAPIL0010",57607,"4",50,601280,7582755,"WAA053221","WAA053220","not collected","near Triodia patch","AUG007174"
"4174","WAAPIL0010-57607","WAAPIL0010",57607,"5",50,601232,7582727,"WAA053223","WAA053222","not collected","near dead Acacia aneura","AUG007175"
"4175","WAAPIL0010-57607","WAAPIL0010",57607,"6",50,601250,7582714,"WAA053225","WAA053224","not collected","near dead logs","AUG007176"
