"","soil.bulk.site_unique","soil.bulk.site_location_name","soil.bulk.site_location_visit_id","soil.bulk.sample_id","soil.bulk.paper_bag_weight","soil.bulk.oven_dried_weight_in_bag","soil.bulk.ring_weight","soil.bulk.gravel_weight","soil.bulk.ring_volume","soil.bulk.gravel_volume","soil.bulk.fine_earth_weight_in_bag","soil.bulk.fine_earth_weight","soil.bulk.fine_earth_volume","soil.bulk.fine_earth_bulk_density","soil.bulk.gravel_bulk_density"
"1284","WAAESP0001-58516","WAAESP0001",58516,"1",4.22,468.43,151.86,0,209.35,0,316.57,312.35,209.35,1.49,0
"1285","WAAESP0001-58516","WAAESP0001",58516,"2",4.31,488.24,151.94,0,209.35,0,336.3,331.99,209.35,1.59,0
"1286","WAAJAF0003-58514","WAAJAF0003",58514,"0",3.9,474.03,154.99,0,209.35,0,319.04,315.14,209.35,1.51,0
"1287","WAAJAF0003-58514","WAAJAF0003",58514,"1",4,461.5,152.05,0,209.35,0,309.45,305.45,209.35,1.46,0
"1288","WAAJAF0003-58514","WAAJAF0003",58514,"2",3.93,501.01,153.93,0,209.35,0,347.08,343.15,209.35,1.64,0
"1289","WAACOO0032-58511","WAACOO0032",58511,"0",4.05,499.53,153.62,0,209.35,0,345.91,341.86,209.35,1.63,0
"1290","WAACOO0032-58511","WAACOO0032",58511,"1",4.09,498.5,153.9,0,209.35,0,344.6,340.51,209.35,1.63,0
"1291","WAACOO0032-58511","WAACOO0032",58511,"2",4.12,515.4,163.4,0,209.35,0,352,347.88,209.35,1.66,0
"1292","WAASWA0004-58499","WAASWA0004",58499,"0",4.09,440.87,155.43,0,209.35,0,285.44,281.35,209.35,1.34,0
"1293","WAASWA0004-58499","WAASWA0004",58499,"1",4.04,460.53,152,0,209.35,0,308.53,304.49,209.35,1.45,0
"1294","WAASWA0004-58499","WAASWA0004",58499,"2",4.05,485.02,154.25,0,209.35,0,330.77,326.72,209.35,1.56,0
"1295","WAAAVW0001-58517","WAAAVW0001",58517,"0",4.22,477.71,163.24,0,209.35,0,314.47,310.25,209.35,1.48,0
"1296","WAAAVW0001-58517","WAAAVW0001",58517,"1",4.33,475.29,153.98,0,209.35,0,321.31,316.98,209.35,1.51,0
"1297","WAAAVW0001-58517","WAAAVW0001",58517,"2",4.44,485.4,165.06,0,209.35,0,320.34,315.9,209.35,1.51,0
"1298","WAAAVW0002-58518","WAAAVW0002",58518,"0",4.42,487.75,163.1,0,209.35,0,324.65,320.23,209.35,1.53,0
"1299","WAAAVW0002-58518","WAAAVW0002",58518,"1",4.46,458.29,152.1,0,209.35,0,306.19,301.73,209.35,1.44,0
"1300","WAAAVW0002-58518","WAAAVW0002",58518,"2",4.41,482.42,152.23,0,209.35,0,330.19,325.78,209.35,1.56,0
"1301","WAAAVW0003-58519","WAAAVW0003",58519,"0",4.31,427.24,155.34,38.97,209.35,13,232.93,189.65,196.35,0.97,2.997692308
"1302","WAAAVW0003-58519","WAAAVW0003",58519,"1",4.29,434.88,154.46,45.96,209.35,20,234.46,184.21,189.35,0.97,2.298
"1303","WAAAVW0003-58519","WAAAVW0003",58519,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1304","WAAAVW0004-58520","WAAAVW0004",58520,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1305","WAAAVW0004-58520","WAAAVW0004",58520,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1306","WAAAVW0004-58520","WAAAVW0004",58520,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1307","WAAMAL0002-58521","WAAMAL0002",58521,"0",4.28,514.27,152.02,18.77,209.35,7,343.48,320.43,202.35,1.58,2.68
"1308","WAAMAL0002-58521","WAAMAL0002",58521,"1",4.3,485.97,152.68,34.72,209.35,12,298.57,259.55,197.35,1.32,2.89
"1309","WAAMAL0002-58521","WAAMAL0002",58521,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1310","WAAMUR0001-58498","WAAMUR0001",58498,"0",4.06,522.37,171.55,0,209.35,0,350.82,346.76,209.35,1.66,0
"1311","WAAMUR0001-58498","WAAMUR0001",58498,"1",4.04,541.39,163.47,0,209.35,0,377.92,373.88,209.35,1.79,0
"1312","WAAMUR0001-58498","WAAMUR0001",58498,"2",4.06,521.2,171.77,0,209.35,0,349.43,345.37,209.35,1.65,0
"1313","WAAMAL0003-58522","WAAMAL0003",58522,"0",4.32,511.65,171.76,12.46,209.35,5,327.43,310.65,204.35,1.52,2.492
"1314","WAAMAL0003-58522","WAAMAL0003",58522,"1",4.29,478.15,154.23,21.47,209.35,8,302.45,276.69,201.35,1.37,2.68375
"1315","WAAMAL0003-58522","WAAMAL0003",58522,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1316","WAAMUR0002-58510","WAAMUR0002",58510,"0",4.42,533.82,162.49,0,209.35,0,371.33,366.91,209.35,1.75,0
"1317","WAAMUR0002-58510","WAAMUR0002",58510,"1",4.44,542.25,154.49,0,209.35,0,387.76,383.32,209.35,1.83,0
"1318","WAAMUR0002-58510","WAAMUR0002",58510,"2",4.43,508.16,154.79,0,209.35,0,353.37,348.94,209.35,1.67,0
"1319","WAACEK0001-58505","WAACEK0001",58505,"0",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1320","WAACEK0001-58505","WAACEK0001",58505,"1",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1321","WAACEK0001-58505","WAACEK0001",58505,"2",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1322","WAACEK0002-58506","WAACEK0002",58506,"0",3.6,444.72,154.32,38.1,209.35,20,252.3,210.6,189.35,1.11,1.91
"1323","WAACEK0002-58506","WAACEK0002",58506,"1",3.56,489.48,152.35,8.55,209.35,7,328.58,316.47,202.35,1.56,1.22
"1324","NSTSYB0003-58414","NSTSYB0003",58414,"0",3.08,513.67,154.44,0,209.35,0,359.23,356.15,209.35,1.7,0
"1325","NSTSYB0003-58414","NSTSYB0003",58414,"1",3.1,560.51,171.59,0,209.35,0,388.92,385.82,209.35,1.84,0
"1326","NSTSYB0003-58414","NSTSYB0003",58414,"2",3.08,559.18,151.98,0,209.35,0,407.2,404.12,209.35,1.93,0
"1327","NSTSYB0004-58493","NSTSYB0004",58493,"0",3.14,467.63,154.44,0,209.35,0,313.19,310.05,209.35,1.48,0
"1328","NSTSYB0004-58493","NSTSYB0004",58493,"1",3.02,491.08,152.14,0,209.35,0,338.94,335.92,209.35,1.6,0
"1329","NSTSYB0004-58493","NSTSYB0004",58493,"2",3.11,488.95,155.53,0,209.35,0,333.42,330.31,209.35,1.58,0
"1330","WAACEK0003-58507","WAACEK0003",58507,"0",3.58,529.65,171.38,165.4,209.35,64,354.69,189.29,145.35,1.3,2.58
"1331","WAACEK0003-58507","WAACEK0003",58507,"1",3.6,497.39,151.56,182.82,209.35,176,342.23,159.41,33.35,4.78,1.04
"1332","WAACEK0003-58507","WAACEK0003",58507,"2",NA,NA,NA,0,209.35,0,0,0,NA,NA,0
"1333","WAADAL0001-58508","WAADAL0001",58508,"0",3.75,447.28,151.6,7.04,209.35,5,288.64,277.85,204.35,1.36,1.408
"1334","WAADAL0001-58508","WAADAL0001",58508,"1",3.66,457.16,154.33,16.71,209.35,7,286.12,265.75,202.35,1.31,2.387142857
"1335","WAADAL0001-58508","WAADAL0001",58508,"2",3.61,516.25,155.24,0,209.35,0,361.01,357.4,209.35,1.71,0
"1336","WAAGSD0001-58509","WAAGSD0001",58509,"0",3.52,515.95,151.8,0,209.35,0,364.15,360.63,209.35,1.72,0
"1337","WAAGSD0001-58509","WAAGSD0001",58509,"1",3.64,529.39,162.72,0,209.35,0,366.67,363.03,209.35,1.73,0
"1338","WAAGSD0001-58509","WAAGSD0001",58509,"2",3.61,532.87,159.93,0,209.35,0,372.94,369.33,209.35,1.76,0
"1339","NSTSYB0005-58501","NSTSYB0005",58501,"0",3.12,451.28,153.92,0,209.35,0,297.36,294.24,209.35,1.41,0
"1340","NSTSYB0005-58501","NSTSYB0005",58501,"1",3.17,507.36,152.04,0,209.35,0,355.32,352.15,209.35,1.68,0
"1341","NSTSYB0005-58501","NSTSYB0005",58501,"2",3.19,431.66,155.37,0,209.35,0,276.29,273.1,209.35,1.3,0
"1342","NTASTU0001-58428","NTASTU0001",58428,"0",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1343","NTASTU0001-58428","NTASTU0001",58428,"1",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1344","SATSTP0002-58646","SATSTP0002",58646,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1345","NTASTU0001-58428","NTASTU0001",58428,"2",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1346","NSTSYB0006-58502","NSTSYB0006",58502,"0",3.18,439.99,171.05,0,209.35,0,268.94,265.76,209.35,1.27,0
"1347","NSTSYB0006-58502","NSTSYB0006",58502,"1",3.31,469.02,162.34,0,209.35,0,306.68,303.37,209.35,1.45,0
"1348","NSTSYB0006-58502","NSTSYB0006",58502,"2",3.33,475.21,152,0,209.35,0,323.21,319.88,209.35,1.53,0
"1349","NSTSYB0008-58503","NSTSYB0008",58503,"0",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1350","NSTSYB0008-58503","NSTSYB0008",58503,"1",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1351","NSTSYB0008-58503","NSTSYB0008",58503,"2",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1352","NTAMGD0003-58431","NTAMGD0003",58431,"0",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1353","NTAMGD0003-58431","NTAMGD0003",58431,"1",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1354","NTAMGD0003-58431","NTAMGD0003",58431,"2",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1355","NTAMGD0004-58432","NTAMGD0004",58432,"0",3.63,516.49,162.97,0,209.35,0,353.52,349.89,209.35,1.67,0
"1356","NTAMGD0004-58432","NTAMGD0004",58432,"1",3.6,518.63,155.06,0,209.35,0,363.57,359.97,209.35,1.72,0
"1357","NTAMGD0004-58432","NTAMGD0004",58432,"2",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1358","NTAMGD0005-58495","NTAMGD0005",58495,"0",3.63,502.86,155.27,0,209.35,0,347.59,343.96,209.35,1.64,0
"1359","NTAMGD0005-58495","NTAMGD0005",58495,"1",3.61,514.76,151.72,0,209.35,0,363.04,359.43,209.35,1.72,0
"1360","NTAMGD0005-58495","NTAMGD0005",58495,"2",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1361","NTASTU0002-58429","NTASTU0002",58429,"0",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1362","NTASTU0002-58429","NTASTU0002",58429,"1",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1363","NTASTU0002-58429","NTASTU0002",58429,"2",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1364","NTASTU0003-58430","NTASTU0003",58430,"0",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1365","NTASTU0003-58430","NTASTU0003",58430,"1",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1366","NTASTU0003-58430","NTASTU0003",58430,"2",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1367","NTAGFU0041-58425","NTAGFU0041",58425,"0",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1368","NTAGFU0041-58425","NTAGFU0041",58425,"1",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1369","NTAGFU0041-58425","NTAGFU0041",58425,"2",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1370","NTASTU0004-58426","NTASTU0004",58426,"0",3.63,503.68,161.99,0,209.35,0,341.69,338.06,209.35,1.61,0
"1371","NTASTU0004-58426","NTASTU0004",58426,"1",3.6,512.75,162.94,0,209.35,0,349.81,346.21,209.35,1.65,0
"1372","NTASTU0004-58426","NTASTU0004",58426,"2",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1373","NTASTU0005-58427","NTASTU0005",58427,"0",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1374","NTASTU0005-58427","NTASTU0005",58427,"1",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1375","NTASTU0005-58427","NTASTU0005",58427,"2",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1376","NTAPCK0001-58037","NTAPCK0001",58037,"0",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1377","NTAPCK0001-58037","NTAPCK0001",58037,"1",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1378","NTAPCK0001-58037","NTAPCK0001",58037,"2",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1379","NTAARP0001-58422","NTAARP0001",58422,"0",3.58,449.21,151.64,0,209.35,0,297.57,293.99,209.35,1.4,0
"1380","NTAARP0001-58422","NTAARP0001",58422,"1",3.65,470.7,155.94,0,209.35,0,314.76,311.11,209.35,1.49,0
"1381","NTAARP0001-58422","NTAARP0001",58422,"2",3.61,473.92,162.26,0,209.35,0,311.66,308.05,209.35,1.47,0
"1382","NTAARP0002-58423","NTAARP0002",58423,"0",3.57,467.45,154.64,0,209.35,0,312.81,309.24,209.35,1.48,0
"1383","NTAARP0002-58423","NTAARP0002",58423,"1",3.54,479.21,162.62,0,209.35,0,316.59,313.05,209.35,1.5,0
"1384","NTAARP0002-58423","NTAARP0002",58423,"2",3.54,497.46,162.89,0,209.35,0,334.57,331.03,209.35,1.58,0
"1385","NTAARP0003-58424","NTAARP0003",58424,"0",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1386","NTAARP0003-58424","NTAARP0003",58424,"1",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1387","NTAARP0003-58424","NTAARP0003",58424,"2",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1388","NTAPCK0002-58038","NTAPCK0002",58038,"0",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1389","NTAPCK0002-58038","NTAPCK0002",58038,"1",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1390","NTAPCK0002-58038","NTAPCK0002",58038,"2",NA,NA,NA,0,209.35,0,0,0,209.35,0,0
"1391","WAAJAF0002-58515","WAAJAF0002",58515,"0",3.94,423.12,162.37,0,209.35,0,260.75,256.81,209.35,1.23,0
"1392","WAAJAF0002-58515","WAAJAF0002",58515,"1",3.96,469.56,151.98,0,209.35,0,317.58,313.62,209.35,1.5,0
"1393","WAAJAF0002-58515","WAAJAF0002",58515,"2",3.97,495.2,155.61,0,209.35,0,339.59,335.62,209.35,1.6,0
"1394","WAAMUR0029-53573","WAAMUR0029",53573,"0",NA,NA,NA,NA,NA,NA,NA,342.24,220.893,1.549347422,NA
"1395","WAALSD0003-53571","WAALSD0003",53571,"0",NA,NA,NA,NA,NA,NA,NA,357.59,220.893,1.61883808,NA
"1396","WAACOO0030-56958","WAACOO0030",56958,"0",1,NA,427.01,NA,NA,NA,NA,266.66,209.35,1.27,NA
"1397","SAAFLB0003-58033","SAAFLB0003",58033,"0",NA,NA,NA,7.7,209.35,1,0,232.6,208.35,1.12,7.7
"1398","NSABHC0029-58028","NSABHC0029",58028,"1",NA,NA,NA,61.4,209.35,12,0,211.2,197.35,1.07,5.116666667
"1399","SAAKAN0001-58610","SAAKAN0001",58610,"10-20cm.",6.6,236.3,141.1,37.6,209.35,19,57.6,51,190.35,0.27,2
"1400","VCAAUA0007-58543","VCAAUA0007",58543,"0",11.5,346.3,NA,NA,209.35,NA,148.3,136.8,209.35,0.65,NA
"1401","VCAAUA0007-58543","VCAAUA0007",58543,"2",11.5,358.3,NA,NA,209.35,NA,207,195.5,209.35,0.93,NA
"1402","VCAAUA0011-58540","VCAAUA0011",58540,"0-10cm.",11.5,225.1,NA,NA,NA,NA,73.2,61.7,209.35,0.29,NA
"1403","VCAAUA0007-58543","VCAAUA0007",58543,"1",11.4,369.8,NA,0.9,209.35,0.5,222.2,209.9,208.85,1.01,1.8
"1404","VCAAUA0013-58541","VCAAUA0013",58541,"0",11.4,353.4,150.9,NA,NA,NA,202.5,191.1,209.35,0.91,NA
"1405","VCAAUA0010-58546","VCAAUA0010",58546,"1",12,356.1,NA,NA,NA,NA,212.8,200.8,209.35,0.96,NA
"1406","VCAAUA0010-58546","VCAAUA0010",58546,"2",12.5,351.6,NA,NA,NA,NA,209.9,197.4,209.35,0.94,NA
"1407","VCAAUA0010-58546","VCAAUA0010",58546,"0",11.9,311,NA,NA,NA,NA,167.3,155.4,209.35,0.74,NA
"1408","VCAAUA0011-58540","VCAAUA0011",58540,"20-30cm.",11.5,252.6,NA,NA,NA,NA,109.1,97.6,209.35,0.47,NA
"1409","SATSTP0002-58646","SATSTP0002",58646,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1410","VCAAUA0011-58540","VCAAUA0011",58540,"10-20cm.",11.5,256,NA,NA,NA,NA,114.7,103.2,209.35,0.49,NA
"1411","VCAAUA0013-58541","VCAAUA0013",58541,"2",11.6,377.8,151.3,NA,NA,NA,226.5,214.9,209.35,1.03,NA
"1412","SATSTP0002-58646","SATSTP0002",58646,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1413","VCAAUA0013-58541","VCAAUA0013",58541,"1",11.4,392.2,144.7,NA,NA,NA,247.5,236.1,209.35,1.13,NA
"1414","SAABHC0003-58577","SAABHC0003",58577,"0",6.6,299.8,143.2,20.4,209.35,10,136.2,129.6,199.35,0.65,2.04
"1415","SAABHC0003-58577","SAABHC0003",58577,"1",6.5,322.3,150.9,43,209.35,20,128.4,121.9,189.35,0.64,2.15
"1416","QDABBS0010-58963","QDABBS0010",58963,"0",11.6,342.6,143.6,0,209.35,0,199,187.4,209.35,0.9,0
"1417","QDABBS0010-58963","QDABBS0010",58963,"1",11.6,388.4,151.9,0,209.35,0,236.5,224.9,209.35,1.07,0
"1418","QDABBS0010-58963","QDABBS0010",58963,"2",12.7,417,159,1.5,209.35,1,256.5,243.8,208.35,1.17,1.5
"1419","QDADEU0001-58888","QDADEU0001",58888,"0",11.5,532.4,143.5,12.5,209.35,4.5,376.4,364.9,204.85,1.78,2.777777778
"1420","QDADEU0001-58888","QDADEU0001",58888,"1",11.6,525,151.1,18.6,209.35,7.5,355.3,343.7,201.85,1.7,2.48
"1421","VCAAUA0005-58570","VCAAUA0005",58570,"0",6.6,434.5,NA,NA,NA,209.35,141.4,191.4,209.35,0.91,NA
"1422","QDADEU0001-58888","QDADEU0001",58888,"2",12,494.7,141,14.6,209.35,6,339.1,327.1,203.35,1.61,2.433333333
"1423","VCAAUA0005-58570","VCAAUA0005",58570,"1",6.6,455.3,NA,NA,NA,209.35,150.1,222.4,209.35,1.06,NA
"1424","SATFLB0011-58671","SATFLB0011",58671,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1425","SATFLB0011-58671","SATFLB0011",58671,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1426","VCAAUA0005-58570","VCAAUA0005",58570,"2",6.6,436,NA,NA,NA,209.35,141.3,217.7,209.35,1.04,NA
"1427","VCAAUA0006-58568","VCAAUA0006",58568,"0",6.6,420.2,NA,NA,NA,209.35,142.3,104.2,209.35,0.5,NA
"1428","VCAAUA0015-58539","VCAAUA0015",58539,"0.1-0.2m.",6.6,315.3,151.4,4.2,209.35,1,159.7,153.1,208.35,0.73,4.2
"1429","VCAAUA0015-58539","VCAAUA0015",58539,"0.2 - 0.3m.",6.6,327.6,145.4,16.5,209.35,5,165.7,159.1,204.35,0.78,3.3
"1430","VCAAUA0015-58539","VCAAUA0015",58539,"0 - 0.1m.",6.5,289.8,144.8,3.6,209.35,1,141.4,134.9,208.35,0.65,3.6
"1431","VCAAUA0001-58565","VCAAUA0001",58565,"0 - 0.1m.",6.6,336.4,141.1,NA,209.35,NA,195.3,188.7,209.35,0.9,0
"1432","VCAAUA0001-58565","VCAAUA0001",58565,"0.1 - 0.2m.",6.6,337.3,142,NA,209.35,NA,195.3,188.7,209.35,0.9,0
"1433","VCAAUA0006-58568","VCAAUA0006",58568,"1",6.6,410.3,NA,NA,NA,209.35,142.3,128.4,209.35,0.61,NA
"1434","VCAAUA0014-58571","VCAAUA0014",58571,"0 - 10cm ",11.5,299.9,141.7,NA,209.35,NA,158.2,146.7,209.35,0.7,0
"1435","VCAAUA0014-58571","VCAAUA0014",58571,"10 - 20cm.",6.5,331.1,144.2,NA,209.35,NA,186.9,180.4,209.35,0.86,0
"1436","NSAMDD0032-58573","NSAMDD0032",58573,"0",6.6,407.2,151.7,NA,209.35,NA,255.5,248.9,209.35,1.19,0
"1437","NSAMDD0032-58573","NSAMDD0032",58573,"1",6.6,444.2,150.6,NA,209.35,NA,293.6,287,209.35,1.37,0
"1438","NSAMDD0032-58573","NSAMDD0032",58573,"2",6.5,453,141.4,NA,209.35,NA,311.6,305.1,209.35,1.46,0
"1439","NSACOP0002-58552","NSACOP0002",58552,"0",6.6,450.4,144.6,NA,209.35,NA,305.8,299.2,209.35,1.43,0
"1440","NSACOP0002-58552","NSACOP0002",58552,"1",6.5,422.3,143.7,NA,209.35,NA,278.6,272.1,209.35,1.3,0
"1441","NSACOP0002-58552","NSACOP0002",58552,"2",6.6,425.4,143.5,NA,209.35,NA,281.9,275.3,209.35,1.32,0
"1442","NSAMUL0001-58549","NSAMUL0001",58549,"0",11.7,482.4,143.4,NA,209.35,NA,339,327.3,209.35,1.56,0
"1443","NSAMUL0001-58549","NSAMUL0001",58549,"1",12,504.6,150.9,NA,209.35,NA,353.7,341.7,209.35,1.63,0
"1444","NSAMUL0001-58549","NSAMUL0001",58549,"2",12.4,481.1,141.7,NA,209.35,NA,339.4,327,209.35,1.56,0
"1445","NSACOP0001-58551","NSACOP0001",58551,"0 - 10cm.",6.6,445.6,144.1,NA,209.35,NA,301.5,294.9,209.35,1.41,0
"1446","NSACOP0001-58551","NSACOP0001",58551,"10 - 20cm.",6.9,489.4,159.2,NA,209.35,NA,330.2,323.3,209.35,1.54,0
"1447","NSACOP0001-58551","NSACOP0001",58551,"20 - 30cm.",6.6,442.9,144.1,NA,209.35,NA,298.8,292.2,209.35,1.4,0
"1448","NSAMUL0002-58559","NSAMUL0002",58559,"0",11.4,496.9,159.4,NA,209.35,NA,337.5,326.1,209.35,1.56,0
"1449","NSAMUL0002-58559","NSAMUL0002",58559,"1",11.4,481.8,151.5,NA,209.35,NA,330.3,318.9,209.35,1.52,0
"1450","NSAMUL0002-58559","NSAMUL0002",58559,"2",11.4,471.5,140.8,NA,209.35,NA,330.7,319.3,209.35,1.53,0
"1451","NSAMUL0003-58550","NSAMUL0003",58550,"0",11.8,478,143.1,NA,209.35,NA,334.9,323.1,209.35,1.54,0
"1452","NSAMUL0003-58550","NSAMUL0003",58550,"1",11.8,422,151,NA,209.35,NA,271,259.2,209.35,1.24,0
"1453","NSAMUL0003-58550","NSAMUL0003",58550,"2",12,428.6,144.1,NA,209.35,NA,284.5,272.5,209.35,1.3,0
"1454","NSAMUL0004-58560","NSAMUL0004",58560,"0",12.1,464,141.2,NA,209.35,NA,322.8,310.7,209.35,1.48,0
"1455","NSAMUL0004-58560","NSAMUL0004",58560,"1",11.5,457,141.8,NA,209.35,NA,315.2,303.7,209.35,1.45,0
"1456","NSAMUL0004-58560","NSAMUL0004",58560,"2",11.8,460.2,140.7,NA,209.35,NA,319.5,307.7,209.35,1.47,0
"1457","NSACHC0002-58558","NSACHC0002",58558,"0",6.9,458.9,148.6,NA,209.35,NA,310.3,303.4,209.35,1.45,0
"1458","NSACHC0002-58558","NSACHC0002",58558,"1",6.9,442.4,150.9,NA,209.35,NA,291.5,284.6,209.35,1.36,0
"1459","VCAAUA0009-58569","VCAAUA0009",58569,"0-10cm.",11.5,285.4,143.2,1.9,209.35,2,140.3,128.8,207.35,0.62,0.95
"1460","VCAAUA0009-58569","VCAAUA0009",58569,"10-20cm.",11.8,337.1,151.4,NA,209.35,NA,185.7,173.9,209.35,0.83,0
"1461","VCAAUA0009-58569","VCAAUA0009",58569,"20-30cm.",12,342.7,143.4,NA,209.35,NA,199.3,187.3,209.35,0.89,0
"1462","SATFLB0011-58671","SATFLB0011",58671,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1463","SATFLB0010-58673","SATFLB0010",58673,"0",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1464","SATFLB0010-58673","SATFLB0010",58673,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1465","SATFLB0010-58673","SATFLB0010",58673,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1466","SATKAN0002-58679","SATKAN0002",58679,"0",11.9,268.3,150.9,NA,209.35,NA,117.4,105.5,209.35,0.5,0
"1467","SATKAN0002-58679","SATKAN0002",58679,"1",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1468","SATKAN0002-58679","SATKAN0002",58679,"2",NA,NA,NA,NA,209.35,NA,0,0,209.35,0,0
"1469","QDABBS0003-58709","QDABBS0003",58709,"0.10-0.20",NA,NA,NA,NA,NA,NA,NA,281,209.35,1.05,NA
"1470","SAAGAW0008-58750","SAAGAW0008",58750,"0",6.6,485.5,143.3,NA,209.35,NA,342.2,335.6,209.35,1.6,0
"1471","SAAGAW0008-58750","SAAGAW0008",58750,"1",6.8,495.3,143.9,0.4,209.35,2,351,344.2,207.35,1.66,0.2
"1472","SAAGAW0008-58750","SAAGAW0008",58750,"2",6.6,502.4,150.8,0.4,209.35,1,351.2,344.6,208.35,1.65,0.4
"1473","WAAMUR0005-58761","WAAMUR0005",58761,"0",11.5,361.1,150.6,5.4,209.35,1,205.1,193.6,208.35,0.93,5.4
"1474","WAAMUR0005-58761","WAAMUR0005",58761,"1",11.9,354.4,145,7.2,209.35,2,202.2,190.3,207.35,0.92,3.6
"1475","WAAMUR0005-58761","WAAMUR0005",58761,"2",12.1,349,151.6,8.2,209.35,3,189.2,177.1,206.35,0.86,2.733333333
"1476","NSACHC0002-58558","NSACHC0002",58558,"2",6.5,455.6,159.4,NA,209.35,NA,296.2,289.7,209.35,1.38,0
"1477","NSACHC0003-58575","NSACHC0003",58575,"0",6.5,449.9,143.5,NA,209.35,NA,306.4,299.9,209.35,1.43,0
"1478","NSACHC0003-58575","NSACHC0003",58575,"1",6.5,440.8,144,NA,209.35,NA,296.8,290.3,209.35,1.39,0
"1479","NSACHC0003-58575","NSACHC0003",58575,"2",6.6,447.9,143.1,NA,209.35,NA,304.8,298.2,209.35,1.42,0
"1480","NSACHC0004-58576","NSACHC0004",58576,"0",6.5,515,150.7,NA,209.35,NA,364.3,357.8,209.35,1.71,0
"1481","SAABHC0002-58563","SAABHC0002",58563,"0",6.5,264.7,143.8,3.1,209.35,2,117.8,111.3,207.35,0.54,1.55
"1482","SAABHC0002-58563","SAABHC0002",58563,"1",6.5,268.7,151.5,NA,209.35,NA,117.2,110.7,209.35,0.53,0
"1483","SAABHC0002-58563","SAABHC0002",58563,"2",7,285.7,159.7,NA,209.35,NA,126,119,209.35,0.57,0
"1484","SAABHC0004-58564","SAABHC0004",58564,"0",6.6,250,143.5,NA,209.35,NA,106.5,99.9,209.35,0.48,0
"1485","SAABHC0004-58564","SAABHC0004",58564,"1",6.6,326.3,140.8,19,209.35,5,166.5,159.9,204.35,0.78,3.8
"1486","SAABHC0004-58564","SAABHC0004",58564,"2",6.6,294.5,141.4,1.6,209.35,1,151.5,144.9,208.35,0.7,1.6
"1487","SAABHC0001-58578","SAABHC0001",58578,"0",6.9,326.3,143.2,NA,209.35,NA,183.1,176.2,209.35,0.84,0
