"","site_location_name","Aquatic","Bryophyte","Chenopod","Cycad","Epiphyte","Fern","Forb","Fungus","Grass.tree","Heath.shrub","Hummock.grass","NC","Rush","Sedge","Shrub","Shrub.Mallee","Tree.fern","Tree.Mallee","Tree.Palm","Tussock.grass","Vine","vegetation_type","relative_dominance","scaled_dom"
"628","WAACOO0028",0,0,0,0,0,0,0.2,0,0,0,21.6,0,0,1.2,45,0.6,0,0,5,0,0,"Shrub",0.611413043478261,27.513585
"629","WAACOO0029",0,0,0,0,0,0,0.2,0,0,0,43.3,0,0,15,43.9,12.2,0,0,2,0,0,"Shrub",0.376500857632933,16.52838951
"630","WAACOO0030",0,0,20.3,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,"Chenopod",0.479905437352246,9.74207962
"631","WAACOO0031",0,0,0,0,0,0,1,0,0,6.9,23.7,0,0,1.1,16.6,1.6,0,0,0,0,0,"Hummock.grass",0.465618860510805,11.03516793
"632","WAACOO0032",0,0,0,0,0,0,0.5,0.1,0,7.4,16.9,0,0,3.2,16.4,1.8,0,0,0,0,0.2,"Hummock.grass",0.363440860215054,6.14215121
"633","WAADAL0001",0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,1.4,0,0,0,2,65.3,1.5,"Tussock.grass",0.889645776566758,58.09387074
"634","WAADAL0002",0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,24.9,0,0,0,4.6,1.1,0.3,"Shrub",0.660477453580902,16.44588975
"635","WAADAL0003",0,0,25.7,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,22.4,0,"Chenopod",0.51503006012024,13.23627357
"636","WAADAL0004",0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,20.4,0,0,0,22.5,12.6,1,"Tree.Palm",0.358851674641148,8.07416325
"637","WAADAL0005",0,0,0,0,0,0,1.1,0,0,0,2.4,0,0,0.7,8,0.1,0,0,25.7,62.6,0,"Tussock.grass",0.622266401590457,38.95387664
"638","WAAESP0001",0,0,0,0,0,0,3,0,0,4.7,0,0,0.1,12.3,47.3,0.4,0,4.9,0,0.1,0.6,"Shrub",0.64441416893733,30.48079166
"639","WAAGAS0001",0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0.4,1.2,0,0,0,3.3,0.2,0,"Tree.Palm",0.6,1.98
"640","WAAGAS0002",0,0,0,0,0,0,6.8,0,0,0,0,0,0,4,0.3,0,0,0,4.7,21.6,0,"Tussock.grass",0.577540106951872,12.47486616
"641","WAAGES0001",0,0,0,0,0,0,0.75,0,0,18.85,0.25,0,0,13.2,24.5,0,0,0,0.35,0.35,0.45,"Shrub",0.417376490630324,10.22572425
"642","WAAGES0002",0,0,0,0,0,0,7,0,0,13.25,0,0,0,0,34.65,0,0,0.55,1.15,0,0.35,"Shrub",0.608428446005268,21.08204406
"643","WAAGES0003",0,0,3,0,0,0.15,18,0,0,0,0,0,0,0,19,0,0,0,11.15,0.65,0.35,"Shrub",0.363288718929254,6.9024853
"644","WAAGES0004",0,0,0,0,0,0,0.8,0,0,8,2.8,0,0,10.7,8.7,2.1,0,18.3,0.3,0.6,0.4,"Tree.Mallee",0.347248576850095,6.35464938
"645","WAAGES0005",0,0,0,0,0,0,1.2,0,0,32.1,0,0,0,16.6,1.1,0,0,0,0,0.5,0.5,"Heath.shrub",0.617307692307692,19.81557717
"646","WAAGSD0001",0,0,0,0,0,0,0.3,0,0,0,38.8,0,0,0,2.2,0,0,0,0,0,0.4,"Hummock.grass",0.930455635491607,36.10167728
"647","WAAGVD0001",0,0,2.2,0,0,0,2.3,0,0,0,0,0,0,0,16.1,0,0,0,6.5,2,0,"Shrub",0.553264604810997,8.90756006
"648","WAAHAM0001",0,0,14,0,0,0,15,0,0,0,0,0,0,0,26.7,0,0,0,0,0,0,"Shrub",0.47935368043088,12.79874379
"649","WAAHAM0002",0,0,12.2,0,0,0,0.4,0,0,0,0,0,0,0,19.2,0,0,0,0.3,6.2,0,"Shrub",0.501305483028721,9.6250656
"650","WAAHAM0003",0,0,2,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,32.2,0,"Tussock.grass",0.809045226130653,26.05125544
"651","WAAHAM0004",0,0,14.2,0,0,0,15.2,0,0,0,0,0,0,0,11.3,0,0,0,0,0.6,0,"Forb",0.368038740920097,5.59418824
"652","WAAHAM0005",0,0,9.5,0,0,0,9.6,0,0,0,0,0,0,1.3,44.3,0,0,0,1,0,0.9,"Shrub",0.665165165165165,29.46681836
"653","WAAHAM0006",0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,9.9,0.1,0,46,1.1,1.5,0.6,"Tree.Mallee",0.762852404643449,35.0912104
"654","WAAJAF0001",0,0,0,1.9,0,2.4,11.3,0,1.3,5,0,0,0.4,5,53.3,0,0,0,32.4,0.1,1.4,"Shrub",0.465502183406113,24.81126726
"655","WAAJAF0002",0,0,0,0,0,5,16.7,0,10.8,3,0,0,0.5,6.4,13.4,0,0,0,37.8,0.2,0.3,"Tree.Palm",0.401700318809777,15.18427134
"656","WAAJAF0003",0,0.1,0,0,0,0,10.4,0,0,7.6,0,0,0.2,3.3,14.3,0.2,0,10.7,4.9,1,0.1,"Shrub",0.270833333333333,3.87291619
"657","WAALSD0001",0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,34.7,0,0,0,0.4,36.8,0.1,"Tussock.grass",0.457142857142857,16.82285872
"658","WAALSD0002",0,0,0,0,0,0,0.1,0,0,0,31.5,0,0,0,42.9,0,0,0,0,3.7,0,"Shrub",0.548593350383632,23.53465686
"659","WAALSD0003",0,0,0,0,0,0,5,0,0,0,37.3,0,0,0,12.6,0,0,0,0.1,3,4.9,"Hummock.grass",0.593004769475358,22.11907904
"660","WAAMAL0001",0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,36.5,3.2,0,17,0,0,0,"Shrub",0.642605633802817,23.4551044
"661","WAAMAL0002",0,0,0,0,0,0,2.9,0,0,13.1,0,0,0,9.6,11.7,0.1,0,0,6.2,0.6,0.5,"Heath.shrub",0.293064876957494,3.83915019
"662","WAAMAL0003",0,0,0,0,0,0,5,0,0,13.6,0,0,0,6.6,27.4,0,0,0,0,0.1,0.1,"Shrub",0.518939393939394,14.21893956
"663","WAAMUR0001",0,0,0.2,0,0,0,0.2,0,0,0,23.3,0,0,0,4,0,0,4.3,7.5,0.4,0,"Hummock.grass",0.583959899749373,13.60626567
"664","WAAMUR0002",0,0,0,0,0,0,2.8,0,0,0,20.8,0,0,0,9.7,0,0,0.5,4.1,0.1,0,"Hummock.grass",0.547368421052632,11.38526272
"665","WAAMUR0003",0,0,2.1,0,0,0,15,0,0,0,0,0,0,0,14.7,0,0,0,2.3,0.3,1.4,"Forb",0.418994413407821,6.284916
"666","WAAMUR0004",0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,5.2,0,0,0,0.6,7.2,0,"Forb",0.475806451612903,5.6145167
"667","WAAMUR0005",0,0,0,0,0,0,8.4,0,0,0,0,0,0,0,6.9,0,0,0,1.3,14,0,"Tussock.grass",0.457516339869281,6.4052282
"668","WAAMUR0006",0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,7.6,0,0,0,0.9,1.1,0,"Shrub",0.628099173553719,4.77355392
"669","WAAMUR0007",0,0,0.1,0,0,0,35.3,0,0,0,0,0,0,0,11.3,0,0,0,3.4,5,0,"Forb",0.64065335753176,22.61506502
"670","WAAMUR0008",0,0,0,0,0,0,7.6,0,0,0,0,0,0,0,5.3,0,0,0,1.7,1.2,0,"Forb",0.481012658227848,3.65569652
"671","WAAMUR0028",0,0,0,0,0,0,0.1,0,0,0,46.7,0,0,0,10.1,0.6,0,0,6.6,0.1,0,"Hummock.grass",0.727414330218069,33.97024781
"672","WAAMUR0029",0,0,0,0,0,0,0.1,0,0,0,60.4,0,0,0,10.7,0,0,0,2.3,0,0,"Hummock.grass",0.821768707482993,49.63482948
"673","WAAMUR0030",0,0,0,0,0,0,0,0,0,0,36.3,0,0,0,12.2,0,0,0.9,2.2,0,0,"Hummock.grass",0.703488372093023,25.53662892
"674","WAAMUR0031",0,0,0,0,0,0,0,0,0,0,56.3,0,0,0,10.3,0.9,0,0,3.1,0,0,"Hummock.grass",0.797450424929179,44.89645752
"675","WAANOK0001",0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,12.8,0,0,0,24.5,5.1,0,"Tree.Palm",0.576470588235294,14.1235297
"676","WAANOK0002",0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,14.4,0,0,0.1,16,9.8,0,"Tree.Palm",0.382775119617225,6.1244016
"677","WAANOK0003",0,0,0,0,0,0.3,0.7,0,0,0,0,0,4.3,1,9.6,0,0,0,22.4,28.4,0,"Tussock.grass",0.425787106446777,12.09235364
"678","WAANOK0004",0,0,0,0,0,0,7.6,0,0,0,0,0,0,14,11.4,0,0,0,16.2,79.4,4.1,"Tussock.grass",0.598342125094197,47.50836274
"679","WAANOK0005",0,0,0,0,0,0,0.3,0,0,0,2.4,0,0,1.8,9.4,0,0,0,9.5,46.4,0,"Tussock.grass",0.664756446991404,30.84469696
"680","WAANOK0006",0,0,0,0,0,0.4,2.6,0,0,0,0,0,1.7,4.9,16.4,0,0,0,22.7,22,0,"Tree.Palm",0.321074964639321,7.2884025
"681","WAANOK0007",0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,5.6,0,0,0,10.7,42.1,0.7,"Tussock.grass",0.701666666666667,29.54016807
"682","WAANOK0008",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.4,3.2,0,0,0,23.2,69.2,0.4,"Tussock.grass",0.714138286893705,49.41837036
"683","WAANUL0001",0,0,27.9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,"Chenopod",0.779329608938548,21.74329584
"684","WAANUL0002",0,0,9.9,0,0,0,13.2,0,0,0,0,0,0,0,0.2,0,0,0,0,12.9,0,"Forb",0.364640883977901,4.81325988
"685","WAANUL0003",0,0,11.9,0,0,0,3.9,0,0,0,0,0,0,0,10.8,0,0,0,9.6,3.8,0,"Chenopod",0.2975,3.54025
"686","WAANUL0004",0,0,12.8,0,0,0,8,0,0,0,0,4.3,0,0,2,0,0,0,5.7,2.5,0.1,"Chenopod",0.361581920903955,4.62824832
"687","WAANUL0005",0,0,3.4,0,0,0,35.5,0,0,0,0,0,0,0,5.8,0,0,0,0.7,1.1,0,"Forb",0.763440860215054,27.10215195
"688","WAANUL0006",0,0,3.4,0,0,0,31.3,0,0,0,0,0,0,0,0,0,0,0.1,0,1,0,"Forb",0.874301675977654,27.36564321
"689","WAANUL0007",0,0,1.3,0,0,0,15.8,0,0,0,0,0,0,0,0,0,0,0,0,4.2,15,"Forb",0.435261707988981,6.87713486
"690","WAANUL0008",0,0,7.4,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,"Chenopod",0.654867256637168,4.84601802
"691","WAANUL0009",0,0,16.9,0,0,0,0.9,0,0,0,0,0,0,0,2.8,0,0,0,0,0.3,0,"Chenopod",0.808612440191388,13.66554956
"692","WAAPIL0001",0,0,3.1,0,0,0.3,5.4,0,0,0,0.3,0,0,0,14.8,0,0,0,7.2,46.6,0.8,"Tussock.grass",0.593630573248408,27.66318596
"693","WAAPIL0002",0,0,0,0,0,0,0,0,0,0,50.9,0,0,0,6.6,0,0,0,6.1,0,0.1,"Hummock.grass",0.799058084772371,40.67205729
"694","WAAPIL0003",0,0,0,0,0,0,0.5,0,0,0,0.9,0,0,0,0.4,0.2,0,0.8,0,0.3,0,"Hummock.grass",0.290322580645161,0.26129034
"695","WAAPIL0004",0,0,0,0,0,0,7.6,0,0,0,0.3,0,0,0,0.2,0,0,0,0,21.7,0,"Tussock.grass",0.728187919463087,15.80167743
"696","WAAPIL0005",0,0,0,0,0,0,0,0,0,0,0,0,0.6,16.8,53.3,0,0,0,43,8.3,4.3,"Shrub",0.422011084718923,22.49319163
"697","WAAPIL0006",0,0,0,0,0,0,0,0,0,0,29.2,0,0,0,0.2,0,0,0,7,0,0,"Hummock.grass",0.802197802197802,23.42417576
"698","WAAPIL0007",0,0,0,0,0,0,0,0,0,0,27.8,0,0,0,12.9,0,0,0,0,30.5,0,"Tussock.grass",0.428370786516854,13.0653094
"699","WAAPIL0008",0,0,0.1,0,0,0,17.2,0,0,0,0,0,0,0.9,0.1,0,0,0,0,26.9,0,"Tussock.grass",0.595132743362832,16.00906963
"700","WAAPIL0009",0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,13.9,0,0,0,2.9,37.6,0,"Tussock.grass",0.638370118845501,24.00271576
"701","WAAPIL0010",0,0,0,0,0,0,0.7,0,0,0,17.4,0,0,0,19.4,0,0,0,4,0,0,"Shrub",0.467469879518072,9.06891606
"702","WAAPIL0011",0,0,1.6,0,0,0,1.3,0,0,0,0.1,0,0,0.1,22.6,0,0,0,0.1,4.1,0,"Shrub",0.755852842809364,17.08227328
"703","WAAPIL0012",0,0,0,0,0,0,1,0,0,0,40.6,0,0,0,6.4,0,0,6,0,1.1,0,"Hummock.grass",0.736842105263158,29.91578926
"704","WAAPIL0013",0,0,0,0,0,0,1.2,0,0,0,39.7,0,0,0,2.7,0,0,0,5.7,4.8,0,"Hummock.grass",0.733826247689464,29.13290014
"705","WAAPIL0014",0,0,0.1,0,0.1,0.2,17.3,0,0,0,0,0,0,0.4,1.9,0,0,0,21.1,19.6,0,"Tree.Palm",0.347611202635914,7.33459632
"706","WAAPIL0015",0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,41.9,0,"Tussock.grass",0.626307922272048,26.24230101
"707","WAAPIL0016",0,0,0,0,0.2,0,9.6,0,0,0,7.8,0,0,0,6.7,0,0,0,52.8,43.8,4.1,"Tree.Palm",0.4224,22.30272
"708","WAAPIL0017",0,0,0,0,0,0,0.4,0,0,0,40.3,0,0,0,10.5,0,0,0,0.9,1,0.7,"Hummock.grass",0.74907063197026,30.18754518
"709","WAAPIL0018",0,0,0,0,0,0,0.6,0,0,0,0.6,0,0,0,7.9,0,0,0,7.7,63.3,0,"Tussock.grass",0.790262172284644,50.02359726
"710","WAAPIL0019",0,0,1.3,0,0,0,5.6,0,0,0,0,0,0,0,8.2,0,0,0,6.1,10.9,0,"Tussock.grass",0.339563862928349,3.70124651
"711","WAAPIL0020",0,0,0,0,0,0,0.3,0,0,0,20.1,0,0,0,2.5,0,0,0,0,0.1,0,"Hummock.grass",0.873913043478261,17.5656513
"712","WAAPIL0021",0,0,0.1,0,0,0,0.3,0,0,0,2.2,0,0,0,18.9,0,0,0,1.5,0.6,0,"Shrub",0.800847457627119,15.13601775
"713","WAAPIL0022",0,0,0,0,0,0,0.7,0,0,0,13.9,0,0,0,8.9,0,0,0,18.6,0.7,0.2,"Tree.Palm",0.432558139534884,8.04558066
"714","WAAPIL0023",0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,12.8,0,0,0,25.1,17.8,0.6,"Tree.Palm",0.426146010186757,10.6962646
"715","WAAPIL0024",0,0,1.2,0,0,0.7,4.3,0,0,0,0,0,0,0,11.8,0,0,0,9,10,0.2,"Shrub",0.317204301075269,3.74301074
"716","WAAPIL0025",0,0,1.5,0,0.2,0,14,0,0,0,0,0,0,0,11.8,0,0,0,37.6,0.9,4.2,"Tree.Palm",0.535612535612536,20.13903
"717","WAAPIL0026",0,0,9,0,0,0,1.2,0,0,0,0,0,0,0.8,6.4,0,0,0,0.8,4.4,0,"Chenopod",0.398230088495575,3.5840709
"718","WAAPIL0027",0,0,0,0,0,0,5,0,0,0,13.7,0,0,0,0.5,0,0,0,0,1.1,0,"Hummock.grass",0.67487684729064,9.24581216
"719","WAAPIL0028",0,0,0.8,0,0.1,0,0.2,0,0,0,0,0,0,0,18,0,0,0,3.3,0.5,0,"Shrub",0.786026200873363,14.1484716
"720","WAAPIL0029",0,0,0.4,0,1.3,0,1.2,0,0,0,12.6,0,0,0,6.1,0,0,0,26.5,0.8,0.2,"Tree.Palm",0.539714867617108,14.30244485
"721","WAAPIL0030",0,0,0.3,0,0,0,3.1,0,0,0,0,0,0,0,0.4,0,0,0,0,39.7,0.2,"Tussock.grass",0.908466819221968,36.06613196
"722","WAAPIL0031",0,0,0,0,0,0,0.1,0,0,0,44.8,0,0,0,4,0,0,0.4,8.4,0.9,0.4,"Hummock.grass",0.759322033898305,34.0176256
"723","WAAPIL0032",0,0,0,0,0,0.1,0.2,0,0,0,4.7,0,0,2.9,6,0,0,0,0.4,1.4,0,"Shrub",0.382165605095541,2.2929936
"724","WAAPIL0033",0,0,2.3,0,0,0,1.4,0,0,0,0,0,0,0,10.9,0,0,0,8.5,13.3,0.4,"Tussock.grass",0.361413043478261,4.8067929
"725","WAAPIL0034",0,0,0,0,0,0,6.4,0,0,0,28.1,0,0,0,2.1,0,0,0,0,0,9.6,"Hummock.grass",0.608225108225108,17.09112531
"726","WAAPIL0035",0,0,0,0,0,0,1.5,0,0,0,34,0,0,0,1.6,0,0,0,0.7,1.1,0,"Hummock.grass",0.874035989717224,29.717224
"727","WAASWA0001",0,0,0,0,0,0,10.9,0,2,5.9,0,0,0.8,6.3,24.6,0,0,0,25.3,0.3,0,"Tree.Palm",0.33245729303548,8.41116969
"728","WAASWA0002",0,0,0,0.2,0,0,4.7,0,0,1.2,0,0,3.9,13.4,15.1,0,0,0,44.3,0.5,0.2,"Tree.Palm",0.530538922155689,23.50287327
"729","WAASWA0003",0,0,0,0,0,42.2,44,0,0,0,0,0,0.6,0,1.4,0,0,0,37.4,5.4,0.4,"Forb",0.334855403348554,14.7336376
"730","WAASWA0004",0,0,0,0,0,0,13.6,0,4.9,14,0,0,0,2.4,20.8,0,0,0,23.9,0.2,0,"Tree.Palm",0.299498746867168,7.15801893
"731","WAAVIB0001",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.7,0,0,0,0,0,55.9,0,"Tussock.grass",0.978984238178634,54.72521678
"732","WAAVIB0002",0,0,0,0,0,0,4.3,0,0,0,19.5,0,0,0.6,7.7,0,0,0,3.8,3.4,0.1,"Hummock.grass",0.49492385786802,9.65101605
"733","WAAVIB0003",0,0,0,0,0,0.7,1.4,0,0,0.1,3,0,0,4.7,9,0,0,0,22.7,32.4,0,"Tussock.grass",0.437837837837838,14.18594472
"734","WAAVIB0004",0,0,0,0,0,0,5.1,0,0,0,8.5,0,0,0.5,13.2,0,0,0,16.3,43.1,0.4,"Tussock.grass",0.494833524684271,21.32732385
"735","WAAYAL0001",0,0,3.4,0,0,0,8.9,0,0,41.9,2.1,0,0.2,0,7,0,0,0,0,0,0.1,"Heath.shrub",0.658805031446541,27.6039295
"736","WAAYAL0002",0,0,2.1,0,0,0,7.3,0,0,32.8,0,0,0,0,21.2,0,0,0,0,0,0.4,"Heath.shrub",0.5141065830721,16.86269648
"737","WAAYAL0003",0,0,11.7,0,0,0,16.6,0,0,2,2.7,0,0,0,44.4,0,0,0,0,0.2,0.9,"Shrub",0.565605095541401,25.11286644
"738","WAAYAL0004",0,0,2.6,0,0,0,10,0,0,1.9,0,0,0,56.7,25,0,0,0,0,0,0.7,"Sedge",0.585139318885449,33.17739831
"739","WAAYAL0005",0,0,7.8,0,0,0,19.2,0,0,37.5,0,0,0.2,0,8.1,0,0,0,0,0.7,1.4,"Heath.shrub",0.500667556742323,18.775035
"740","WAAYAL0006",0,0,0,0,0,0.8,15.9,0,0,10.8,0,0,0,0,10.3,0,0,0,5.4,0.3,0.6,"Forb",0.360544217687075,5.73265278
"741","WAAYAL0007",0,0,5,0,0,0,11.4,0,0,0,0,0,0,0,8.6,0,0,0,0,0.3,0.5,"Forb",0.441860465116279,5.0372097
"742","WAAYAL0008",0,0,0.6,0,0,0,12.9,0,0,0,0,0,0,0,31.3,0,0,0,0.3,0,0.6,"Shrub",0.684901531728665,21.43741695
"743","WAGCOO0001",0,0,3.5,0,0,0,0.1,0,0,0,0,0,0,0,4.7,0,0,0,24.4,0.3,0,"Tree.Palm",0.739393939393939,18.04121116
"744","WAGCOO0002",0,0,0,0,0,0,0.6,0,0,0,35.8,0,0,0,19.3,5.2,0,0,0,0,0,"Hummock.grass",0.587848932676519,21.04499062
"745","WAGCOO0004",0,0,22.2,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,11.3,0.1,"Chenopod",0.536231884057971,11.90434818
