"","site_unique","time","diff","bs","pv","npv","ue"
"570","SASMDD0011-56998",16544,5,21.8470588235294,18.0941176470588,58.8470588235294,12.0705882352941
"571","SASMDD0011-57068",15704,14,33.7349397590361,8.33734939759036,56.4578313253012,10.0240963855422
"572","SASMDD0012-56974",16008,20,17.6282051282051,30.6025641025641,50.474358974359,13.2948717948718
"573","SASMDD0013-56979",16032,5,2,21.3333333333333,76.2666666666667,33
"574","SASMDD0014-56980",16008,21,41.0769230769231,15.7179487179487,42.0128205128205,8.33333333333333
"575","SASMDD0016-57000",16544,6,17.6666666666667,18.2916666666667,62.7083333333333,27.4583333333333
"576","SASMDD0017-56999",16544,5,29.3529411764706,23.4117647058824,45.7294117647059,14.0588235294118
"577","SASMDD0017-58021",16376,3,36.4883720930233,19.7441860465116,42.2093023255814,11.5581395348837
"578","SASMDD0018-57010",16560,3,33.984126984127,16.1746031746032,48.4761904761905,13.1904761904762
"579","SASRIV0001-57603",16560,7,39.6547619047619,15.952380952381,42.9404761904762,6.73809523809524
"580","SASRIV0001-58758",18008,8,41.5595238095238,1.28571428571429,56.2023809523809,7.79761904761905
"581","SASRIV0002-57604",16560,7,50.0555555555556,19.9583333333333,28.5,6.95833333333333
"582","SATEYB0001-56940",16367,4,14.9047619047619,31.8214285714286,51.7857142857143,12.6428571428571
"583","SATEYB0001-58665",17799,0,14.2619047619048,45.1428571428571,39.1428571428571,13.952380952381
"584","SATEYB0002-56991",16366,7,15.3205128205128,36.2179487179487,47.0512820512821,14.0769230769231
"585","SATEYB0002-58662",17782,4,10.2027027027027,37.6891891891892,50.8243243243243,16.8243243243243
"586","SATFLB0001-53698",15583,18,21.8636363636364,26.5909090909091,50.6818181818182,30.0909090909091
"587","SATFLB0001-58672",17799,1,11.5176470588235,38.2117647058824,48.9294117647059,17.2352941176471
"588","SATFLB0002-53703",15551,15,5.38028169014085,55.9014084507042,37.3098591549296,22.7323943661972
"589","SATFLB0002-58675",17799,0,7.56338028169014,54.2394366197183,36.4225352112676,20.7887323943662
"590","SATFLB0003-53704",15551,16,23.0519480519481,50.4545454545455,24.7402597402597,23.0519480519481
"591","SATFLB0003-58674",17799,1,7.16470588235294,54.6705882352941,36.5764705882353,19.7647058823529
"592","SATFLB0004-53705",15606,5,37.375,25.4375,35.625,14.0625
"593","SATFLB0004-58658",17782,11,31.5,29.3125,37.5625,15.625
"594","SATFLB0005-53706",15558,14,8.11111111111111,42.7777777777778,48.1666666666667,21.2222222222222
"595","SATFLB0005-58656",17782,11,16.9230769230769,30.6923076923077,51.0769230769231,16.3076923076923
"596","SATFLB0006-53708",15558,15,4.1,41.4142857142857,53.2142857142857,19.6714285714286
"597","SATFLB0006-58655",17758,3,21.0857142857143,32.9142857142857,44.5428571428571,16.9142857142857
"598","SATFLB0007-53709",NA,NA,NA,NA,NA,NA
"599","SATFLB0007-58657",17742,30,NA,NA,NA,NA
"600","SATFLB0008-53752",15558,17,28.6923076923077,23.9230769230769,45.8461538461538,31.1538461538462
"601","SATFLB0008-58670",17798,24,17.5384615384615,25,56.0769230769231,13.2307692307692
"602","SATFLB0009-53753",15574,2,21,22.75,54.25,12.5
"603","SATFLB0009-58659",17782,7,26.1764705882353,24.3529411764706,48.4117647058824,14.7647058823529
"604","SATFLB0010-53714",15574,3,6.80769230769231,48,43.8461538461538,20.5576923076923
"605","SATFLB0010-58673",17782,3,10.3269230769231,37.5961538461538,50.9230769230769,17.9807692307692
"606","SATFLB0011-53754",15574,4,0,55.8297872340426,42.9787234042553,19.9787234042553
"607","SATFLB0011-58671",17782,2,0.0851063829787234,51.3617021276596,47.7446808510638,19.9148936170213
"608","SATFLB0012-53699",15663,3,15.3333333333333,29.6666666666667,54,13.3333333333333
"609","SATFLB0012-58677",17799,1,13.3333333333333,34.3333333333333,50.6666666666667,14.3333333333333
"610","SATFLB0013-53701",15663,0,7.78571428571429,43.0714285714286,47.8095238095238,17.2142857142857
"611","SATFLB0013-58664",17791,2,4.16666666666667,57.6666666666667,36.6904761904762,16.3809523809524
"612","SATFLB0014-53702",NA,NA,NA,NA,NA,NA
"613","SATFLB0014-58667",17759,30,NA,NA,NA,NA
"614","SATFLB0015-53707",15663,3,5.64705882352941,59.1176470588235,33.6470588235294,23.3529411764706
"615","SATFLB0015-58676",17815,7,6.4375,65.25,26.3125,24.75
"616","SATFLB0016-53547",15919,4,36.4823529411765,19.5882352941176,42.5529411764706,11.1764705882353
"617","SATFLB0016-58651",17751,0,34.9411764705882,17.9058823529412,45.7058823529412,9.65882352941176
"618","SATFLB0017-53548",15926,2,48.7777777777778,9.88888888888889,39.7777777777778,8.44444444444444
"619","SATFLB0017-58644",17750,1,48.4705882352941,3.17647058823529,47.0588235294118,12.1176470588235
"620","SATFLB0018-53549",15926,1,30.1081081081081,19,49.5135135135135,12.6486486486486
"621","SATFLB0018-58650",17751,0,35.1842105263158,6.84210526315789,56.7368421052632,9.81578947368421
"622","SATFLB0019-53550",15926,0,32.0740740740741,11.5185185185185,55.1481481481481,12.1296296296296
"623","SATFLB0019-58645",17750,0,35.2592592592593,7.87037037037037,55.5185185185185,10.0555555555556
"624","SATFLB0020-53551",15926,1,31.7857142857143,21.3928571428571,45.5535714285714,12.2321428571429
"625","SATFLB0020-58648",17750,0,33.8235294117647,19.6470588235294,45.4117647058824,9
"626","SATFLB0021-53552",15934,3,19.1688311688312,26.0779220779221,53.4935064935065,14.1038961038961
"627","SATFLB0021-58641",17751,1,23.8333333333333,18.0641025641026,56.6410256410256,10.3717948717949
"628","SATFLB0022-53553",15934,3,22.1071428571429,25.202380952381,51.3690476190476,14.3571428571429
"629","SATFLB0022-58649",17751,1,21.5882352941176,26.7058823529412,50.3058823529412,12.1411764705882
"630","SATFLB0023-53554",15934,2,38.7692307692308,15.0128205128205,44.4102564102564,9.21794871794872
"631","SATFLB0023-58712",17750,4,39.6615384615385,8.46153846153846,50.2769230769231,7.96923076923077
"632","SATFLB0024-53555",15934,1,47.9761904761905,19.9404761904762,30.202380952381,8.94047619047619
"633","SATFLB0024-58713",17750,4,46.304347826087,6.8695652173913,45.6086956521739,16.1739130434783
"634","SATFLB0025-53556",15934,0,35.1547619047619,25.547619047619,37.5357142857143,13.9761904761905
"635","SATFLB0025-58714",17758,2,39.2976190476191,17.0238095238095,41.9761904761905,13.3333333333333
"636","SATFLB0026-57001",16375,3,14,55,30,13
"637","SATFLB0026-58678",17839,5,2.63333333333333,53.8666666666667,42.2333333333333,18.2333333333333
"638","SATFLB0027-56975",16367,12,4.28571428571429,51.2857142857143,43.2857142857143,19.5714285714286
"639","SATFLB0027-58669",17815,22,5.85714285714286,55.4285714285714,37.1428571428571,20.4285714285714
"640","SATFLB0028-56995",16383,3,10.7,25.0125,63.1375,11.0625
"641","SATFLB0028-58668",17790,2,11.5058823529412,48.2941176470588,38.9411764705882,13.9647058823529
"642","SATKAN0001-53688",15558,15,2.88235294117647,69.5294117647059,26.1764705882353,29.0196078431373
"643","SATKAN0001-58695",17846,9,0.67948717948718,66.8205128205128,31.2179487179487,25.6666666666667
"644","SATKAN0002-53689",NA,NA,NA,NA,NA,NA
"645","SATKAN0002-58679",17871,8,3.54761904761905,56.7380952380952,38.2738095238095,22.3333333333333
"646","SATKAN0003-56996",16367,10,2.42168674698795,57.5060240963855,38.7831325301205,21.0240963855422
"647","SATKAN0003-58701",17831,17,7.62650602409639,54.6265060240964,35.9156626506024,19.5301204819277
"648","SATKAN0004-56928",16375,4,7.58333333333333,43.8452380952381,47.2380952380952,13.6785714285714
"649","SATKAN0004-58696",17799,7,5.71764705882353,47.7529411764706,45.1411764705882,16.0941176470588
"650","SATSTP0001-53557",15927,0,51.9545454545455,3.87878787878788,42.3181818181818,7.15151515151515
"651","SATSTP0001-58652",17751,2,58.1647058823529,2.10588235294118,37.7764705882353,6.36470588235294
"652","SATSTP0002-53558",15927,2,67.9487179487179,11.1025641025641,19.2948717948718,5.88461538461539
"653","SATSTP0002-58646",17751,2,64.7307692307692,8.80769230769231,24.6282051282051,6.06410256410256
"654","SATSTP0003-53511",15934,2,59.5647058823529,3.96470588235294,34.7764705882353,7.24705882352941
"655","SATSTP0003-58638",17750,3,64.5714285714286,0.0595238095238095,34.25,6.23809523809524
"656","SATSTP0004-53512",15934,2,31.3294117647059,18.2941176470588,48.9176470588235,12.5882352941176
"657","SATSTP0004-58642",17742,4,47.6823529411765,5.54117647058824,45.2117647058824,7.02352941176471
"658","SATSTP0005-53513",15934,0,66.7411764705882,10.6705882352941,20.6352941176471,5.98823529411765
"659","SATSTP0005-58639",17750,2,72.6588235294118,7.57647058823529,18.2352941176471,5.27058823529412
"660","SATSTP0006-53514",15934,0,34.4823529411765,20.6823529411765,43.3529411764706,7.75294117647059
"661","SATSTP0006-58640",17750,3,39.5833333333333,16.2619047619048,42.7619047619048,7
"662","SATSTP0007-53515",15934,1,20.9882352941176,20.5529411764706,56.8705882352941,8.27058823529412
"663","SATSTP0007-58637",17750,3,17.1428571428571,18.3392857142857,63.3571428571429,8.32142857142857
"664","SATSTP0008-53516",15934,1,53.5764705882353,4.68235294117647,40.1411764705882,7.54117647058824
"665","SATSTP0008-58643",17750,2,60.3058823529412,0.435294117647059,38.1058823529412,6.08235294117647
"666","TCABEL0001-58801",18293,2,2,23.0333333333333,74.6666666666667,25.2333333333333
"667","TCABEL0002-58799",18309,17,14.4117647058824,33.0705882352941,50.8823529411765,22.3058823529412
"668","TCABEL0003-58803",18277,15,5.72619047619048,46.7857142857143,46.2023809523809,17.4285714285714
"669","TCATCH0001-58823",18284,10,57,26,16,20
"670","TCATCH0002-58805",18308,12,5.11764705882353,38.1294117647059,56.1058823529412,14.8823529411765
"671","TCATCH0003-58825",18308,12,5.91525423728814,38.6440677966102,54.6610169491525,17.2542372881356
"672","TCATCH0004-58806",18308,11,10.7413793103448,35.3620689655172,52.4655172413793,18.7413793103448
"673","TCATCH0005-58824",18308,10,18.7529411764706,25.4823529411765,54.3647058823529,15.9647058823529
"674","TCATCH0006-58807",18308,10,1.38823529411765,53.1294117647059,44.7294117647059,14.1764705882353
"675","TCATCH0007-58809",18308,9,7.66176470588235,45.3823529411765,45.9117647058824,24.9264705882353
"676","TCATCH0008-58821",18300,0,13,37,49,17
"677","TCATCH0009-58811",18308,8,21.2823529411765,16.8470588235294,60.4117647058824,17.9411764705882
"678","TCATCH0010-58826",18308,7,5.77647058823529,51.8470588235294,41.3882352941176,24.0470588235294
"679","TCATCH0011-58827",18308,6,18.2823529411765,26.5764705882353,53.8,19.7058823529412
"680","TCATCH0012-58822",18308,5,3.57647058823529,57.2352941176471,38.1882352941176,16.5411764705882
"681","TCATNM0001-58742",18221,0,2.86904761904762,52.2857142857143,43.7619047619048,20.1190476190476
"682","TCATNM0002-58782",18221,1,4.11475409836066,46.3770491803279,48.1967213114754,12.9180327868852
"683","TCATNM0003-58775",18221,2,2.65432098765432,42.0493827160494,54.1975308641975,14.5555555555556
"684","TCATNM0004-58785",18221,3,1.57647058823529,45.8588235294118,51.5764705882353,16.7176470588235
"685","TCATNM0005-58792",18221,4,9.48571428571429,35.9714285714286,53.4,13.1428571428571
"686","TCATNM0006-58800",18229,3,8.03846153846154,47.9358974358974,42.5512820512821,13.2435897435897
"687","VCAAUA0001-58565",17556,3,0.833333333333333,67.3333333333333,30.3333333333333,17.8333333333333
"688","VCAAUA0002-58635",17556,2,1.54761904761905,66.8690476190476,30.1666666666667,16.6428571428571
"689","VCAAUA0003-58567",17556,1,0,71.1025641025641,27.9358974358974,23.9615384615385
"690","VCAAUA0005-58570",17556,0,3.5,67,28,15.5
"691","VCAAUA0007-58543",17556,2,4.44047619047619,65.6904761904762,28.25,15
"692","VCAAUA0008-58544",17556,2,0,65.7222222222222,33.2777777777778,21.7222222222222
"693","VCAAUA0009-58569",17556,3,0,73.2444444444444,25.7555555555556,23.5555555555556
"694","VCAAUA0010-58546",17556,4,2.66666666666667,63.969696969697,32.0606060606061,15.1818181818182
"695","VCAAUA0011-58540",17564,3,4.17948717948718,67.6666666666667,26.2948717948718,13.6666666666667
"696","VCAAUA0012-58613",17564,2,9.26027397260274,69,19.3561643835616,13.3287671232877
"697","VCAAUA0013-58541",17564,0,5.04487179487179,64.4551282051282,28.9166666666667,14.8269230769231
"698","VCAAUA0014-58571",17564,0,4.93382352941176,64.1544117647059,29.1470588235294,15.0073529411765
"699","VCAAUA0015-58539",17564,1,2.35,63.7833333333333,32.4333333333333,19.3333333333333
"700","VCAMDD0001-57011",16457,2,60.2261904761905,11.452380952381,26.8571428571429,6.55952380952381
"701","VCAMDD0002-56990",16457,2,23.5,17.9166666666667,57.3571428571429,10.9404761904762
"702","VCAMDD0003-57012",16457,1,25.1647058823529,27.2235294117647,46.0705882352941,11.1764705882353
"703","WAAAVW0001-58517",17081,3,4.64285714285714,21.1428571428571,73.2142857142857,14.6428571428571
"704","WAAAVW0002-58518",17074,5,8.57692307692308,25,65.1923076923077,15.0897435897436
"705","WAAAVW0003-58519",17073,7,7.91025641025641,38.1025641025641,52.7692307692308,18.1538461538462
"706","WAAAVW0004-58520",17073,7,8.78205128205128,36.2435897435897,54.1666666666667,17.3333333333333
"707","WAAAVW0005-58768",18136,1,25.8846153846154,25.5641025641026,47.2820512820513,11.525641025641
"708","WAAAVW0006-58810",18136,0,18.1428571428571,29.952380952381,50.7857142857143,11.6428571428571
"709","WAAAVW0007-58772",18136,0,22.6086956521739,17.6521739130435,58.4347826086956,11.695652173913
"710","WAACAR0001-58777",18102,1,52.6705882352941,20.3647058823529,25.4117647058824,6.95294117647059
"711","WAACAR0002-58776",18102,1,25.6410256410256,25.1923076923077,48.1410256410256,10.5384615384615
"712","WAACAR0003-58778",18101,3,31.3333333333333,6.625,60.6666666666667,35.125
"713","WAACAR0004-58779",18102,2,47.4939759036145,12.0120481927711,39.1325301204819,25.7831325301205
"714","WAACEK0001-58505",16964,3,28.7361111111111,26.9861111111111,42.8611111111111,12.8888888888889
"715","WAACEK0002-58506",16963,1,3.34722222222222,35.8333333333333,59.75,13.6388888888889
"716","WAACEK0003-58507",NA,NA,NA,NA,NA,NA
"717","WAACOO0001-53444",15890,2,14.8352941176471,25.1411764705882,59.2470588235294,22.8470588235294
"718","WAACOO0002-53445",15986,2,2.85882352941176,2,95.0588235294118,8.17647058823529
"719","WAACOO0003-53447",15890,6,16.8,22.1176470588235,60.0823529411765,18.9411764705882
"720","WAACOO0004-53449",16266,1,15.7176470588235,30.1882352941176,53.2352941176471,19.7882352941176
"721","WAACOO0005-53446",15938,2,40.8214285714286,10.2261904761905,47.3571428571429,15.8095238095238
"722","WAACOO0006-53438",15906,3,3.41538461538462,16.8769230769231,79.5230769230769,13.9692307692308
"723","WAACOO0007-53440",15938,2,8.19047619047619,40.75,49.6547619047619,16
"724","WAACOO0008-53442",15954,3,15.75,30.9642857142857,52.4047619047619,16.3214285714286
"725","WAACOO0009-53443",15986,5,40.3571428571429,11.8214285714286,46.0952380952381,9.14285714285714
"726","WAACOO0010-53441",15986,7,48.8705882352941,11.0588235294118,38.4117647058824,8.74117647058823
"727","WAACOO0011-53439",15978,4,1.8452380952381,2.5,94.4166666666667,5.63095238095238
"728","WAACOO0012-53462",16130,4,23.2705882352941,27.3176470588235,47.9882352941176,11.4588235294118
"729","WAACOO0016-53459",16074,2,15.5,4.73076923076923,78.5384615384615,8.67948717948718
"730","WAACOO0017-53460",16130,12,18.547619047619,10.2380952380952,69.9523809523809,9.32142857142857
"731","WAACOO0018-53461",16130,9,17.6025641025641,14.2051282051282,67.0769230769231,12.8205128205128
"732","WAACOO0019-53463",16130,2,21.1882352941176,6.67058823529412,71.0705882352941,9.38823529411765
"733","WAACOO0020-53450",16010,2,42.0352941176471,15.9294117647059,40.4470588235294,12.1882352941176
"734","WAACOO0021-53456",16010,0,33.4823529411765,19.3529411764706,45.7882352941176,12.8941176470588
"735","WAACOO0022-53453",16010,0,31.25,20.375,47.125,14.6527777777778
"736","WAACOO0023-53448",16018,6,38.3058823529412,15.9882352941176,44.1882352941176,13.5176470588235
"737","WAACOO0024-53451",16035,0,25.1538461538462,15.1794871794872,58.6153846153846,17.3974358974359
"738","WAACOO0025-53452",16034,4,49.6904761904762,7.92857142857143,40.7261904761905,11
"739","WAACOO0026-53454",16074,0,27.6235294117647,10.9411764705882,60.0705882352941,10.9058823529412
"740","WAACOO0027-53455",16090,1,28.8705882352941,10.7411764705882,59.0235294117647,8.17647058823529
"741","WAACOO0028-53457",16082,2,30.2179487179487,13.8974358974359,54.2948717948718,9.88461538461539
"742","WAACOO0029-53458",16082,1,28.1923076923077,17.0512820512821,53.3974358974359,10.6410256410256
"743","WAACOO0030-56958",16246,2,20.6470588235294,33.5058823529412,44.4705882352941,12.0352941176471
"744","WAACOO0031-58512",17074,3,25.7619047619048,16.0833333333333,56.7261904761905,11.5595238095238
"745","WAACOO0032-58511",17074,3,26.6705882352941,9.92941176470588,62.1529411764706,12.1294117647059
"746","WAADAL0001-58508",16963,1,0.858974358974359,45.5128205128205,52.5897435897436,13.1538461538462
"747","WAADAL0002-58743",18082,1,42.1547619047619,9.22619047619048,47.1190476190476,6.82142857142857
"748","WAADAL0003-58767",18082,1,41.7647058823529,15.5294117647059,41.1882352941176,6.95294117647059
"749","WAADAL0004-58764",18082,0,8.30769230769231,40.9871794871795,49.2692307692308,12.4102564102564
"750","WAADAL0005-58815",18082,1,12.7176470588235,36.7058823529412,49.1058823529412,11.9764705882353
"751","WAAESP0001-58516",17089,3,6.35,39.45,53.05,16.6
"752","WAAGAS0001-58420",17017,4,66.5476190476191,2.29761904761905,29.25,9.79761904761905
"753","WAAGAS0002-58421",17017,4,28.3928571428571,26.8928571428571,43.1666666666667,10.797619047619
"754","WAAGES0001-58023",17046,3,22.8452380952381,26.3809523809524,49.7380952380952,10.9166666666667
"755","WAAGES0001-58802",18110,1,25.9529411764706,20.8588235294118,51.8352941176471,9.98823529411765
"756","WAAGES0002-58024",17046,3,12.0714285714286,30.3690476190476,56.4285714285714,16.3095238095238
"757","WAAGES0002-58732",18110,0,15.1294117647059,22.6588235294118,60.9411764705882,14.9294117647059
"758","WAAGES0003-58025",17046,2,15.9487179487179,31.7948717948718,51.0512820512821,13.1538461538462
"759","WAAGES0003-58731",18110,1,22.1410256410256,26.3974358974359,50.2820512820513,11.974358974359
"760","WAAGES0004-58804",18110,0,36.6352941176471,17.7647058823529,43.9764705882353,7.91764705882353
"761","WAAGES0005-58808",18110,1,34.6235294117647,9.48235294117647,54.4823529411765,7.23529411764706
"762","WAAGSD0001-58509",16969,3,58.3787878787879,14.4090909090909,25.4242424242424,6.59090909090909
"763","WAAGVD0001-56960",16253,2,27.452380952381,22.3214285714286,48.9285714285714,14.0357142857143
"764","WAAHAM0001-56964",16247,2,29.3888888888889,39.0138888888889,30.4583333333333,11.25
"765","WAAHAM0002-56941",16247,2,18.1645569620253,26.0126582278481,54.6455696202532,12.2278481012658
"766","WAAHAM0003-56959",16248,2,26.6352941176471,41.4352941176471,30.2588235294118,9.16470588235294
"767","WAAHAM0004-56942",16247,1,20.1944444444444,29.5416666666667,49,12.9444444444444
"768","WAAHAM0005-56961",16247,0,24.6941176470588,44.1411764705882,29.8470588235294,17.0470588235294
"769","WAAHAM0006-56944",16246,3,15.9058823529412,46.4470588235294,35.8823529411765,19.0941176470588
"770","WAAJAF0001-58513",17089,5,31.6521739130435,49.6521739130435,17.695652173913,20.4347826086957
"771","WAAJAF0002-58515",17089,4,3.96153846153846,72.0769230769231,22.6153846153846,17.7948717948718
"772","WAAJAF0003-58514",17089,3,18.4268292682927,41.8536585365854,38.4146341463415,11.0121951219512
"773","WAALSD0001-53569",16202,3,41.6547619047619,13.6904761904762,43.25,10.1071428571429
"774","WAALSD0002-53570",16210,2,40.6588235294118,17.8588235294118,39.7647058823529,11.5294117647059
"775","WAALSD0003-53571",16210,1,54.3333333333333,17.8717948717949,25.6410256410256,8.16666666666667
"776","WAAMAL0001-56962",16246,2,14.9882352941176,39.8705882352941,43.6941176470588,17.6
"777","WAAMAL0002-58521",17074,7,17.4880952380952,29.6190476190476,51.6071428571429,11.8333333333333
"778","WAAMAL0003-58522",17074,8,16.3333333333333,28.9487179487179,53.2948717948718,13.6538461538462
"779","WAAMUR0001-58498",17074,1,38.6235294117647,11.2823529411765,48.6117647058824,12.2117647058824
"780","WAAMUR0002-58510",17074,1,45.1025641025641,7.47435897435897,45.8589743589744,12.9871794871795
"781","WAAMUR0003-58755",18127,2,33.4487179487179,24.4487179487179,40.7179487179487,9.06410256410256
"782","WAAMUR0004-58813",18127,3,38.3333333333333,19.6538461538462,40.9230769230769,8.28205128205128
"783","WAAMUR0005-58761",18127,3,56.5128205128205,10.7435897435897,31.6153846153846,6.80769230769231
"784","WAAMUR0006-58763",18127,4,53.5,9.72619047619048,35.5119047619048,6.92857142857143
"785","WAAMUR0007-58812",18127,4,32.2235294117647,22.0117647058824,44.6470588235294,8.67058823529412
"786","WAAMUR0008-58765",18135,3,60.1882352941176,6.11764705882353,32.1294117647059,6.50588235294118
"787","WAAMUR0028-53572",16298,1,42.0769230769231,14.525641025641,41.8076923076923,9.37179487179487
"788","WAAMUR0029-53573",16298,3,40.5128205128205,9.53846153846154,48.3717948717949,11.0128205128205
"789","WAAMUR0030-53464",16154,2,41.4871794871795,17.1153846153846,39.7179487179487,9.38461538461539
"790","WAAMUR0031-53465",16154,3,41.5119047619048,13.1428571428571,43.9047619047619,9.89285714285714
"791","WAANOK0001-58752",18076,2,32.6666666666667,18.2564102564103,47.6666666666667,11.4230769230769
"792","WAANOK0002-58754",18076,1,23.1882352941176,24.1411764705882,51.6117647058824,12.6352941176471
"793","WAANOK0003-58773",18076,1,14.0705882352941,25.6705882352941,59.0117647058824,10.5411764705882
"794","WAANOK0004-58756",18076,0,7.34117647058823,33.0705882352941,58.4,12.1058823529412
"795","WAANOK0005-58746",18076,0,24.1882352941176,18.9294117647059,55.4117647058824,9.47058823529412
"796","WAANOK0006-58753",18076,1,9.48809523809524,32.5595238095238,56.7023809523809,12.6071428571429
"797","WAANOK0007-58762",18076,2,9.75,35.35,53.8,12.25
"798","WAANOK0008-58744",18076,2,9.7027027027027,29.0135135135135,59.7567567567568,12.0675675675676
"799","WAANUL0001-56966",16246,4,39.5764705882353,23.2235294117647,35.4117647058824,9.07058823529412
"800","WAANUL0002-56945",16246,4,32.4705882352941,24.6588235294118,41.3647058823529,8.91764705882353
"801","WAANUL0003-56946",16253,1,35.9358974358974,19.7051282051282,42.9230769230769,11.1923076923077
"802","WAANUL0004-56967",16254,1,34.6923076923077,26.5641025641026,37.4358974358974,9.35897435897436
"803","WAANUL0005-56931",16319,1,33.2352941176471,18.9411764705882,46.2235294117647,8.45882352941176
"804","WAANUL0006-56929",16319,0,39.8117647058824,20.0117647058824,38.7411764705882,7.8
"805","WAANUL0007-56932",16319,1,32.3411764705882,25.5176470588235,40.4823529411765,8.84705882352941
"806","WAANUL0008-56933",16319,1,54.1411764705882,9.24705882352941,34.8470588235294,6.69411764705882
"807","WAANUL0009-56934",16319,2,38.8846153846154,12.2307692307692,47.4230769230769,9.25641025641026
"808","WAAPIL0001-57619",16552,1,27.5833333333333,27.797619047619,43.1309523809524,17.6666666666667
"809","WAAPIL0002-57620",16551,4,4.84523809523809,15.3452380952381,78.4761904761905,36.9880952380952
"810","WAAPIL0003-57601",16678,1,60.6785714285714,1.88095238095238,35.75,10.6428571428571
"811","WAAPIL0004-57085",16679,2,44.7261904761905,5.73809523809524,47.9047619047619,9.82142857142857
"812","WAAPIL0005-57618",16679,1,17.8690476190476,47.6904761904762,32.8928571428571,20.4404761904762
"813","WAAPIL0007-57602",16679,0,61.8205128205128,5.97435897435897,29.9358974358974,15.5769230769231
"814","WAAPIL0008-57605",16679,1,32.3411764705882,13.5529411764706,52.7529411764706,9.84705882352941
"815","WAAPIL0009-57606",16679,1,31.8470588235294,21.8352941176471,44.7882352941176,12.7176470588235
"816","WAAPIL0010-57607",16679,2,60.3095238095238,12.2857142857143,25.2261904761905,13.9761904761905
"817","WAAPIL0011-57608",16679,3,50.9176470588235,10.6,36.4705882352941,11.8705882352941
"818","WAAPIL0012-57609",16680,3,41.9183673469388,19.8979591836735,36.4285714285714,15.530612244898
"819","WAAPIL0014-57611",16687,3,25.3214285714286,23.0833333333333,50.3333333333333,13.8571428571429
"820","WAAPIL0015-57613",16687,3,31.6056338028169,17.4507042253521,49.6478873239437,11
"821","WAAPIL0016-57615",16687,2,30.8214285714286,29.7261904761905,37.9285714285714,16.4880952380952
"822","WAAPIL0018-57617",16688,2,33.3461538461538,26.4230769230769,38.6538461538462,11
"823","WAAPIL0019-57614",16688,1,61,9.72093023255814,27.0697674418605,14.906976744186
"824","WAAPIL0020-58032",17015,5,58.0384615384615,6.97435897435897,33.2307692307692,8.48717948717949
"825","WAAPIL0021-58034",17007,3,32.2727272727273,14.0909090909091,51.9090909090909,13.6363636363636
"826","WAAPIL0022-58035",17007,4,31.9230769230769,19.7051282051282,47.2051282051282,13.4871794871795
"827","WAAPIL0023-58036",17016,3,24.3692307692308,24.7692307692308,49.4923076923077,15.1846153846154
"828","WAAPIL0024-58040",17016,2,47.3690476190476,18.0714285714286,32.6904761904762,15.6190476190476
"829","WAAPIL0025-58043",17017,2,29.8117647058824,25.8117647058824,42.8588235294118,15.4941176470588
"830","WAAPIL0026-58044",17016,1,44.0119047619048,14.6309523809524,39.8571428571429,12.5833333333333
"831","WAAPIL0027-58041",17017,1,43.2083333333333,21.0277777777778,34.0138888888889,9.47222222222222
"832","WAAPIL0028-58042",17016,0,42.9166666666667,17.3214285714286,38.25,10.952380952381
"833","WAAPIL0029-58045",17017,0,37.1411764705882,17.6117647058824,43.6705882352941,10.7411764705882
"834","WAAPIL0030-58057",17017,1,33.6666666666667,11.2948717948718,53.6153846153846,13.3974358974359
"835","WAAPIL0031-58415",17016,3,28.8705882352941,11.7294117647059,58.1764705882353,15.1647058823529
"836","WAAPIL0032-58416",17016,3,58.0555555555556,1.5,39.1805555555556,10.9444444444444
"837","WAAPIL0033-58417",17024,4,46.7529411764706,2.16470588235294,49.3411764705882,15.9176470588235
"838","WAAPIL0034-58418",17025,3,41.9411764705882,9.84705882352941,46.8941176470588,10.7529411764706
"839","WAAPIL0035-58419",17025,3,41.6705882352941,15.2117647058824,41.5411764705882,10.1411764705882
"840","WAASWA0001-58029",17047,1,9.83333333333333,43.474358974359,45.1794871794872,18.0384615384615
"841","WAASWA0002-58030",17047,0,7.36904761904762,45.7380952380952,45.4642857142857,19.6190476190476
"842","WAASWA0003-58031",17048,0,22.1153846153846,41.7307692307692,34.8846153846154,16.474358974359
"843","WAASWA0004-58499",17079,6,6.78823529411765,44.2705882352941,47.4823529411765,16.9764705882353
"844","WAAVIB0001-58494",16957,0,20.3205128205128,18.2820512820513,60.1282051282051,9.85897435897436
"845","WAAVIB0002-58497",16957,1,24.5479452054795,18.5342465753425,55.5753424657534,10.4383561643836
"846","WAAVIB0003-58500",16957,2,8.29761904761905,47.9761904761905,42.1785714285714,15.202380952381
"847","WAAVIB0004-58504",16957,3,12.5833333333333,35.375,50.5416666666667,14.5
"848","WAAYAL0001-58784",18101,4,26.5238095238095,27.6190476190476,44.1785714285714,6.83333333333333
"849","WAAYAL0002-58818",18109,3,33.5,23.5833333333333,41.5714285714286,8.59523809523809
"850","WAAYAL0003-58780",18109,3,29.297619047619,37.7142857142857,31.8214285714286,12.5714285714286
"851","WAAYAL0004-58820",18109,2,34.6309523809524,24.2619047619048,40,10.797619047619
"852","WAAYAL0005-58781",18109,2,29.3214285714286,38.1785714285714,31.2261904761905,9.54761904761905
"853","WAAYAL0006-58766",18136,2,31.2727272727273,19.3939393939394,48.030303030303,15.8484848484848
