"","site_unique","time","latitude","longitude","diff","bs","pv","npv","ue","timesteps"
"574","SASMDD0014-56980","2013-10-30",-34.0377583333333,140.705413888889,-21,-0.0503451343359992,0.18893986820847,-0.0645447229730624,-0.195323693996411,967
"575","SASMDD0016-57000","2015-04-19",-33.9569027777778,140.718544444444,-6,-0.576728565671284,-1.53946418340657,2.67034737220376,5.4180745125779,1021
"576","SASMDD0017-56999","2015-04-19",-33.9555916666667,140.717997222222,-5,-0.426983267685982,0.0685007271709024,0.546734167684145,1.26693631406948,1021
"577","SASMDD0017-58021","2014-11-10",-33.9555916666667,140.717997222222,11,0.305618100513213,-0.494267340768904,-0.0309016531700279,-0.346362756771674,1021
"578","SASMDD0018-57010","2015-05-05",-34.0030722222222,140.576116666667,3,-0.450162664356155,-0.785328789149038,1.39572681849517,1.44255851151907,968
"579","SASRIV0001-57603","2015-05-05",-34.0378277777778,140.755972222222,7,-0.247903332983209,0.31029372507879,0.00494812714534048,-0.203657144129347,967
"580","SASRIV0001-58758","2019-04-22",-34.0378277777778,140.755972222222,-8,0.0442769064782144,-0.947341342041151,0.777277234584888,0.0312790063343061,967
"581","SASRIV0002-57604","2015-05-05",-34.0428277777778,140.780633333333,7,-0.334489309189685,0.520772802274785,-0.141866900108542,-0.00910972998911578,967
"582","SATEYB0001-56940","2014-10-24",-34.5043055555556,138.703188888889,-4,0.0804207703681338,-0.534713135912315,0.514466107619492,-0.599081944966517,991
"583","SATEYB0001-58665","2018-09-25",-34.5043055555556,138.703188888889,0,NA,NA,NA,NA,NA
"584","SATEYB0002-56991","2014-10-23",-33.4890277777778,138.080141666667,-7,-0.106960177986526,0.0417596874493941,0.051728284944619,-0.484418665384921,986
"585","SATEYB0002-58662","2018-09-08",-33.4890277777778,138.080141666667,-4,NA,NA,NA,NA,NA
"586","SATFLB0001-53698",NA,-34.6090083333333,138.861344444444,NA,NA,NA,NA,NA,934
"587","SATFLB0001-58672","2018-09-25",-34.6090083333333,138.861344444444,1,-0.111266810720368,0.249580964373253,-0.165497148060961,-0.0967936869074051,934
"588","SATFLB0002-53703","2012-07-30",-34.6830972222222,138.9086,-15,-0.0749424489327793,0.0356027384107477,0.106919830191009,-0.0185718713953875,934
"589","SATFLB0002-58675","2018-09-25",-34.6830972222222,138.9086,0,-0.180094164460538,0.545283966937744,-0.412951881153032,-0.116795759152153,934
"590","SATFLB0003-53704","2012-07-30",-34.576925,139.006103,-16,2.97578829101741,-0.759771337256168,-2.78422120420023,0.283289093385821,934
"591","SATFLB0003-58674","2018-09-25",-34.576925,139.006103,1,0.00208333499418042,0.498589438737506,-0.506315670690746,-0.0569687691790817,934
"592","SATFLB0004-53705",NA,-31.3277361111111,138.567330555556,NA,NA,NA,NA,NA,1028
"593","SATFLB0004-58658",NA,-31.3277361111111,138.567330555556,NA,NA,NA,NA,NA,1028
"594","SATFLB0005-53706",NA,-31.3154611111111,138.566366666667,NA,NA,NA,NA,NA,NA
"595","SATFLB0005-58656",NA,-31.3154611111111,138.566366666667,NA,NA,NA,NA,NA,1028
"596","SATFLB0006-53708","2012-08-06",-30.7756535799,138.7975706812,-15,-2.28973152469196,1.84824970300062,1.55379696905076,1.23307196222976,1037
"597","SATFLB0006-58655","2018-08-15",-30.7756535799,138.7975706812,3,-0.736897212535263,0.792484313805495,0.1107647009965,0.580906197320599,1037
"598","SATFLB0007-53709",NA,-31.5438831689,138.5945790071,NA,NA,NA,NA,NA,1029
"599","SATFLB0007-58657",NA,-31.5438831689,138.5945790071,NA,NA,NA,NA,NA,1029
"600","SATFLB0008-53752",NA,-32.320958599,137.954389863,NA,NA,NA,NA,NA,1030
"601","SATFLB0008-58670",NA,-32.320958599,137.954389863,NA,NA,NA,NA,NA,1030
"602","SATFLB0009-53753",NA,-32.310521035,137.968270713,NA,NA,NA,NA,NA,1030
"603","SATFLB0009-58659",NA,-32.310521035,137.968270713,NA,NA,NA,NA,NA,1030
"604","SATFLB0010-53714",NA,-32.828511335,138.0326702171,NA,NA,NA,NA,NA,978
"605","SATFLB0010-58673",NA,-32.828511335,138.0326702171,NA,NA,NA,NA,NA,978
"606","SATFLB0011-53754",NA,-32.748419987,138.1362667681,NA,NA,NA,NA,NA,978
"607","SATFLB0011-58671",NA,-32.748419987,138.1362667681,NA,NA,NA,NA,NA,978
"608","SATFLB0012-53699",NA,-34.88076551,138.7082603,NA,NA,NA,NA,NA,941
"609","SATFLB0012-58677",NA,-34.88076551,138.7082603,NA,NA,NA,NA,NA,941
"610","SATFLB0013-53701",NA,-33.9141962,138.60380994,NA,NA,NA,NA,NA,1886
"611","SATFLB0013-58664",NA,-33.9141962,138.60380994,NA,NA,NA,NA,NA,1886
"612","SATFLB0014-53702",NA,-34.00513798,138.95937014,NA,NA,NA,NA,NA,935
"613","SATFLB0014-58667",NA,-34.00513798,138.95937014,NA,NA,NA,NA,NA,935
"614","SATFLB0015-53707",NA,-34.93342691,138.72695366,NA,NA,NA,NA,NA,934
"615","SATFLB0015-58676",NA,-34.93342691,138.72695366,NA,NA,NA,NA,NA,934
"616","SATFLB0016-53547","2013-08-02",-30.343475,139.339691666667,-4,-0.764660814264757,0.766883951227806,0.0583429203926315,0.707582539060339,2037
"617","SATFLB0016-58651","2018-08-08",-30.343475,139.339691666667,0,-1.05312690221555,0.561315682741105,0.610732318556506,-0.115888986764578,2037
"618","SATFLB0017-53548",NA,-30.3318111111111,139.373672222222,NA,NA,NA,NA,NA,2037
"619","SATFLB0017-58644",NA,-30.3318111111111,139.373672222222,NA,NA,NA,NA,NA,NA
"620","SATFLB0018-53549",NA,-30.2190444444444,139.324130555556,NA,NA,NA,NA,NA,2037
"621","SATFLB0018-58650",NA,-30.2190444444444,139.324130555556,NA,NA,NA,NA,NA,2037
"622","SATFLB0019-53550",NA,-30.2195305555556,139.232869444444,NA,NA,NA,NA,NA,2037
"623","SATFLB0019-58645",NA,-30.2195305555556,139.232869444444,NA,NA,NA,NA,NA,2037
"624","SATFLB0020-53551","2013-08-17",-30.2556777777778,139.227233333333,7,-0.291695990368685,0.611236225860281,-0.383987568342999,0.65486099529035,2037
"625","SATFLB0020-58648","2018-08-08",-30.2556777777778,139.227233333333,1,-0.612967291870051,0.909435183288574,-0.318067430124787,0.355281264523649,2037
"626","SATFLB0021-53552","2013-08-17",-30.4121111111111,139.219941666667,3,-0.497617906521825,0.990049022103996,-0.828299794756357,0.738952985064089,2037
"627","SATFLB0021-58641","2018-08-08",-30.4121111111111,139.219941666667,-1,-0.0280505274833082,-0.0767346918983733,0.0953383942057004,-0.555490829476256,2037
"628","SATFLB0022-53553","2013-08-17",-30.4060055555556,139.226058333333,3,-0.384739172283656,0.239556443153133,0.140491373231701,1.13147043708719,2037
"629","SATFLB0022-58649","2018-08-08",-30.4060055555556,139.226058333333,-1,-0.474029067578381,0.537177291892313,-0.161305705080295,0.0482363961696429,2037
"630","SATFLB0023-53554","2013-08-17",-30.5994361111111,139.073613888889,2,-0.764251630358614,1.02236519623127,0.151163384772313,0.633832713145885,1813
"631","SATFLB0023-58712","2018-08-07",-30.5994361111111,139.073613888889,-4,-0.782000479679732,0.186239824413426,0.853299489587303,0.158936822554655,1813
"632","SATFLB0024-53555","2013-08-17",-30.760856,138.579558,1,-1.00754683910825,2.25127664695289,-0.377973789647739,0.264754347949044,1036
"633","SATFLB0024-58713","2018-08-15",-30.760856,138.579558,4,0.142777642884519,-0.451282806200749,0.113798785503419,-0.0422388886519896,1036
"634","SATFLB0025-53556","2013-08-17",-30.7850138888889,138.632936111111,0,-0.907672652245421,1.50147391569032,-0.399196752596964,0.366169535029042,1036
"635","SATFLB0025-58714","2018-08-15",-30.7850138888889,138.632936111111,2,-0.324575107797075,-0.0659901145904578,0.412078795880797,0.185132035131538,1036
"636","SATFLB0026-57001",NA,-34.8877555555556,138.78705,NA,NA,NA,NA,NA,934
"637","SATFLB0026-58678",NA,-34.8877555555556,138.78705,NA,NA,NA,NA,NA,NA
"638","SATFLB0027-56975",NA,-35.0830805555556,138.679005555556,NA,NA,NA,NA,NA,931
"639","SATFLB0027-58669",NA,-35.0830805555556,138.679005555556,NA,NA,NA,NA,NA,NA
"640","SATFLB0028-56995","2014-11-09",-33.5530833333333,138.393272222222,3,-0.0984110228026644,-0.440182073893099,0.522011594865339,-0.511396635767831,1932
"641","SATFLB0028-58668","2018-09-16",-33.5530833333333,138.393272222222,2,NA,NA,NA,NA,NA
"642","SATKAN0001-53688",NA,-35.6082694444444,138.261275,NA,NA,NA,NA,NA,1621
"643","SATKAN0001-58695","2018-11-11",-35.6082694444444,138.261275,-9,-0.59889064176189,0.278647407772527,0.383374109397483,0.203570465942508,1621
"644","SATKAN0002-53689",NA,-35.2721111111111,138.690175,NA,NA,NA,NA,NA,972
"645","SATKAN0002-58679","2018-12-06",-35.2721111111111,138.690175,8,-0.373437344439883,-0.352806473871335,0.782631443740605,-0.192600409162666,972
"646","SATKAN0003-56996","2014-10-24",-35.4609416666667,138.604038888889,-10,-0.54379482159548,-0.0964300813779808,0.653900296323506,-0.229488466222217,864
"647","SATKAN0003-58701","2018-10-27",-35.4609416666667,138.604038888889,-17,NA,NA,NA,NA,NA
"648","SATKAN0004-56928","2014-11-01",-34.9271666666667,139.038147222222,-4,-0.0599783871148132,0.181234567085936,-0.171825894151307,-0.651279778006747,934
"649","SATKAN0004-58696","2018-09-25",-34.9271666666667,139.038147222222,-7,NA,NA,NA,NA,NA
"650","SATSTP0001-53557","2013-08-10",-30.5616638888889,139.436313888889,0,-0.124525142287534,-0.0220826706792691,0.117908286680149,0.105084004268041,2037
"651","SATSTP0001-58652","2018-08-08",-30.5616638888889,139.436313888889,-2,0.337760559337486,-0.307626545570673,-0.258749863513904,-0.278935782345375,2037
"652","SATSTP0002-53558","2013-08-10",-30.6563277777778,139.547355555556,-2,0.367877078349575,0.877437543084909,-0.759607623110858,-0.16036699742561,1979
"653","SATSTP0002-58646","2018-08-08",-30.6563277777778,139.547355555556,-2,-0.0566152214179753,0.205660102320801,-0.086696739558875,-0.0815418253282058,1979
"654","SATSTP0003-53511","2013-08-17",-29.7552833333333,138.849177777778,2,-0.58977222136593,0.682021961082262,0.365258958480868,0.621731385458046,1037
"655","SATSTP0003-58638","2018-08-07",-29.7552833333333,138.849177777778,3,-0.0812909771402443,-0.685867964744616,0.354472537608611,-0.154641376695677,1037
"656","SATSTP0004-53512","2013-08-17",-29.7914694444444,138.831855555556,2,-1.06398988731679,0.955462070328794,0.529326169736969,1.98614471591244,1037
"657","SATSTP0004-58642","2018-07-30",-29.7914694444444,138.831855555556,-4,NA,NA,NA,NA,NA
"658","SATSTP0005-53513","2013-08-17",-29.4565972222222,138.848797222222,0,-0.761143345557586,0.812878493190146,0.441110448547638,0.679810830665754,1028
"659","SATSTP0005-58639","2018-08-07",-29.4565972222222,138.848797222222,2,NA,NA,NA,NA,NA
"660","SATSTP0006-53514","2013-08-17",-29.5305,138.8167,0,-0.737185579740721,1.00051241508329,-0.157424397437671,0.483691407641023,1068
"661","SATSTP0006-58640","2018-08-07",-29.5305,138.8167,3,NA,NA,NA,NA,NA
"662","SATSTP0007-53515","2013-08-17",-29.53599751,138.81710684,-1,-0.196903302714625,0.490811072359956,-0.394434956100723,0.158960902398041,1068
"663","SATSTP0007-58637","2018-07-30",-29.53599751,138.81710684,-5,NA,NA,NA,NA,NA
"664","SATSTP0008-53516","2013-08-17",-29.38785704,138.88137852,-1,-0.668684853215566,0.213427004979758,0.600380828836926,1.17004764132327,1028
"665","SATSTP0008-58643","2018-08-07",-29.38785704,138.88137852,2,NA,NA,NA,NA,NA
"666","TCABEL0001-58801","2020-02-17",-41.5471406810866,147.66851653021,18,0.867115054439343,-1.67349710195653,0.986711658234702,-0.830241123606462,982
"667","TCABEL0002-58799","2020-02-17",-41.5408580528683,147.663959801777,17,0.637795483503283,-0.7586423611994,0.52268702430712,1.7144177949157,984
"668","TCABEL0003-58803","2020-01-16",-41.5341425,147.6698156,-15,-0.25025238273819,-0.527920344087854,0.780819602970311,-0.445555835177575,986
"669","TCATCH0001-58823","2020-02-16",-41.761479,146.719595,14,-0.666614178599701,0.088147225674557,0.629233896593892,0.193561687936398,1841
"670","TCATCH0002-58805","2020-02-16",-41.9248706161916,146.682830149199,12,-0.486422954648599,-0.0632725607909915,0.537492602462984,-0.106739720790752,1841
"671","TCATCH0003-58825","2020-01-16",-41.9620443003241,146.677560695713,-19,-0.178764236255827,-0.310557588005456,0.461716418764715,-0.428255496484614,1841
"672","TCATCH0004-58806","2020-02-16",-41.9883908433958,146.835712574777,11,-0.789258014345719,0.142023241453988,0.562948017143279,-0.27626789517079,1841
"673","TCATCH0005-58824","2020-02-16",-41.9768076457322,146.663981425394,10,-0.139262716668115,-0.339700253397789,0.443231888981564,-0.515372830648212,1841
"674","TCATCH0006-58807","2020-02-16",-41.9658046875666,146.652027274331,10,-0.607213267522675,0.490651631412401,-0.0562089360235636,-0.150012629890008,1841
"675","TCATCH0007-58809","2020-02-16",-41.8833038363591,146.457591793785,9,-0.416969075104557,0.235028096420564,0.138725186467514,0.0989149844882371,1811
"676","TCATCH0008-58821","2020-02-16",-41.8570515353586,146.587633197976,8,-0.797646688590392,0.508469875205207,0.224134705651378,-0.138984028345862,1841
"677","TCATCH0009-58811","2020-02-16",-41.8859211273348,146.615100467001,8,0.174225141838871,-1.54457249034985,1.49290878283093,-0.628429956705546,1841
"678","TCATCH0010-58826","2020-02-16",-41.791483,146.682467,7,-0.67517061598643,0.22324792750212,0.550225751767409,0.0257289700682208,1841
"679","TCATCH0011-58827","2020-02-16",-41.852076869417,146.689365493025,6,0.295676742405402,-1.52173919949661,1.34223689961323,-0.626338870298432,1841
"680","TCATCH0012-58822","2020-02-16",-42.0925648019984,147.085724332715,5,-0.757173881921031,0.128167656516489,0.900777764004274,-0.425375004712976,1833
"681","TCATNM0001-58742","2019-11-21",-41.7741562,147.3154927,0,-0.629287983930314,-0.0235524982871908,0.794428639334213,-0.176340023030976,1506
"682","TCATNM0002-58782","2019-11-21",-42.0520786960724,147.416814352398,-1,-0.524169341168465,0.0595784637415998,0.454396230064039,-0.5151238649492,1018
"683","TCATNM0003-58775","2019-11-21",-42.0368028126304,147.433013848709,-2,-0.56455124479078,-0.00948328677080413,0.562439564966803,-0.427430275979566,1015
"684","TCATNM0004-58785","2019-11-21",-41.8456347956553,147.483909252638,-3,-0.612203063629583,-0.0869004271882065,0.828871650862654,-0.341828163989238,1016
"685","TCATNM0005-58792",NA,-41.7968974901796,147.607968395943,NA,NA,NA,NA,NA,982
"686","TCATNM0006-58800","2019-11-29",-42.0524099125732,147.549261768962,3,0.0465989466069283,0.050468719932115,-0.113956223170303,-0.351420640488989,982
"687","VCAAUA0001-58565","2018-01-17",-36.9089694444444,147.287730555556,-5,0.151841545739789,0.312627912823799,-0.469956405540891,0.864039649395348,1087
"688","VCAAUA0002-58635","2018-01-25",-36.9145111111111,147.281038888889,2,-0.553542515711328,0.423912480601691,-0.367702275224708,0.856253739008727,1091
"689","VCAAUA0003-58567","2018-01-25",-36.8621694444444,147.320052777778,1,-0.431566574262223,0.24183991864463,-0.0874182425413386,0.746689898008321,1071
"690","VCAAUA0005-58570","2018-01-17",-36.8926777777778,147.298661111111,-8,0.162865357249748,0.373189942781781,-0.644017296933014,0.463420125250434,1083
"691","VCAAUA0007-58543","2018-01-25",-36.9078611111111,147.255583333333,-2,-0.0486488631794443,0.256933098158659,-0.353194535594966,0.505464498239549,1128
"692","VCAAUA0008-58544","2018-02-10",-36.9030583333333,147.252316666667,14,-0.5375517792837,0.116097794814076,0.143903925525386,0.725363441087909,1144
"693","VCAAUA0009-58569","2018-01-17",-36.8940083333333,147.302516666667,-11,-0.210643833597092,0.361712377037382,-0.473915482813289,0.709930621755643,1078
"694","VCAAUA0010-58546","2018-02-02",-36.856725,147.353497222222,4,2.42581450128031,-0.0657730586163012,-1.03704701580627,-0.690718554587396,1054
"695","VCAAUA0011-58540","2018-01-25",-37.1107194444444,147.164316666667,-5,-0.728480296000217,0.662825594611839,-0.470672300414106,0.696961668920418,1273
"696","VCAAUA0012-58613","2018-01-09",-37.1001194444444,147.155558333333,-22,-0.656261443100028,0.508726789611413,-0.22737979648278,0.667036369087733,1343
"697","VCAAUA0013-58541","2018-02-02",-37.4082555555556,146.751063888889,0,-0.121927103971603,0.720220360546199,-0.85231472474864,-0.00277987360625419,1718
"698","VCAAUA0014-58571","2018-02-02",-37.4020805555556,146.755061111111,0,-0.141086564561097,0.742966592775851,-0.907753295739272,-0.0281599322966756,1718
"699","VCAAUA0015-58539","2018-02-10",-37.3888472222222,146.764569444444,7,0.0579992124698783,0.610200640106711,-0.822320685654051,-0.18150746654406,1718
"700","VCAMDD0001-57011","2015-01-22",-34.9809861111111,141.610538888889,2,0.788491801500975,-0.0791616767627004,-0.942760358570451,-0.488909377916756,1145
"701","VCAMDD0002-56990","2015-01-22",-34.9822944444444,141.651483333333,2,0.23323776038293,-0.458447530805667,0.37405179158876,-0.259980364063099,1062
"702","VCAMDD0003-57012","2015-01-22",-34.9982944444444,141.728361111111,1,0.389031390295444,-0.407828302089737,-0.101362876103342,-0.681794743287289,1002
"703","WAAAVW0001-58517","2016-09-30",-31.9022361111111,118.943630555556,-4,-0.290300885442125,-0.115291896658096,0.295957091888315,-0.100540958559721,1945
"704","WAAAVW0002-58518","2016-09-30",-31.8458333333333,118.905125,-5,-0.368330310674902,0.292663540637755,-0.0127697421016719,0.108435667540086,1945
"705","WAAAVW0003-58519","2016-09-29",-32.4795055555556,116.9389,-7,-0.343857931425656,-0.206820850178938,0.485980654677225,-0.210621444775839,1870
"706","WAAAVW0004-58520","2016-09-29",-32.4797055555556,116.935613888889,-7,-0.224018440840836,-0.344825199470028,0.505362154987164,-0.199708029472976,1856
"707","WAAAVW0005-58768","2019-08-28",-29.6168112,116.966213,1,-0.426915327291807,0.672907678586291,-0.077769638302529,-0.0113114503017973,1060
"708","WAAAVW0006-58810","2019-08-28",-29.6035453984477,116.9675461692,0,-0.635317646642619,1.18330090870764,-1.00384359178114,0.0102662534454815,1061
"709","WAAAVW0007-58772","2019-08-20",-29.6720517,116.9664337,-8,-0.387133599212824,0.292944733657469,0.170582296751456,0.0732145652106274,1017
"710","WAACAR0001-58777","2019-07-25",-26.4081439438969,114.366712441,-1,0.00253493083661691,1.17373773763057,-0.960320069888201,-0.195788574712713,1664
"711","WAACAR0002-58776","2019-07-25",-26.48102,114.27782,-1,-2.07234145088183,1.63222142823515,1.42439317966222,1.0215252488544,2031
"712","WAACAR0003-58778","2019-08-02",-26.5150794065721,114.098356445687,6,-0.584327374685694,1.45340767921146,-0.867609690935729,0.23807720150368,2061
"713","WAACAR0004-58779","2019-07-25",-26.3680647,114.2202138,-2,1.18747483814677,0.0145313683614236,-1.3080592601025,7.98121756361938,2045
"714","WAACEK0001-58505","2016-06-12",-16.4615166666667,126.397922222222,3,1.49252745989314,-1.05577171250231,-0.446652698622975,0.0134318057473549,1049
"715","WAACEK0002-58506","2016-06-11",-17.0525694444444,125.242397222222,1,-0.852179447707441,0.527669765158687,0.269817938224487,0.281696776085412,1049
"716","WAACEK0003-58507",NA,-17.2379694444444,125.295561111111,NA,NA,NA,NA,NA,NA
"717","WAACOO0001-53444","2013-07-04",-31.3996111111111,119.518944444444,2,0.0769094777590682,0.257812920475095,-0.262904923901594,1.09157782779938,985
"718","WAACOO0002-53445","2013-10-08",-31.4016694444444,119.651388888889,2,-0.563406428009348,0.252332812186879,0.396046996894066,-0.23471161111021,978
"719","WAACOO0003-53447","2013-07-04",-31.3999722222222,119.647861111111,-6,0.0926259185141537,0.0244685079666337,-0.0824033729734638,1.10204773352643,978
"720","WAACOO0004-53449","2014-07-15",-31.3988611111111,119.646555555556,1,-0.12026656524172,0.618050307525594,-0.483791564922457,1.55633026256473,978
"721","WAACOO0005-53446","2013-08-21",-31.6028805555556,119.809605555556,-2,1.07575173951457,-0.623556700641062,-0.794802106170625,2.14238364242803,978
"722","WAACOO0006-53438","2013-07-20",-31.5963777777778,119.824122222222,-3,-2.32982383436161,-1.9303554414279,4.94620913494736,0.0876698545046382,978
"723","WAACOO0007-53440","2013-08-21",-31.6067222222222,119.807547222222,-2,-0.720677354329503,0.782898687855946,0.103404193744722,0.210174048102136,978
"724","WAACOO0008-53442","2013-09-06",-31.60951,119.79227,3,0.0272172845792289,-0.301601393430675,0.33193319416052,0.113825398398928,978
"725","WAACOO0009-53443","2013-10-08",-31.2391138888889,120.326108333333,5,0.862559037367273,-0.546673766061492,-0.534679749726636,-0.557239692979818,1613
"726","WAACOO0010-53441","2013-10-08",-31.2318083333333,120.329833333333,-7,0.436657127585327,-0.11983026294971,-0.489835378754896,-0.170012796530958,1623
"727","WAACOO0011-53439","2013-09-30",-31.252836247,120.341938607,-4,-1.44727553543195,-0.9346258738572,1.98946835419675,-0.858346192590581,1682
"728","WAACOO0012-53462","2014-03-01",-31.2373611111111,120.332297222222,-4,0.192422451696122,-0.069961418444742,-0.241905002080698,-0.370040055839836,1634
"729","WAACOO0016-53459","2014-01-04",-31.2032166666667,120.308216666667,-2,-0.239237256130324,-1.3901968637656,1.05199180181738,-0.305581379237506,1460
"730","WAACOO0017-53460","2014-03-01",-31.1696361111111,120.304930555556,12,0.0143999854134083,-0.441289555184316,0.334714479766452,-0.593992162460743,1384
"731","WAACOO0018-53461","2014-03-01",-31.195625,120.317888888889,9,0.208820014421266,-0.355924138447807,0.127256499117778,-0.419933608492212,1513
"732","WAACOO0019-53463","2014-03-01",-31.2071083333333,120.265136111111,-2,0.381322010044968,-0.891733256567783,0.28195360487065,-0.658362885692347,1086
"733","WAACOO0020-53450","2013-11-01",-30.192,120.655138888889,2,0.156907225309585,-0.197218853356701,-0.105507547413549,-0.0120368535190197,1816
"734","WAACOO0021-53456","2013-11-01",-30.1923333333333,120.650611111111,0,-0.160538630633778,-0.100884838686271,0.300655001148545,0.0542764074274523,1790
"735","WAACOO0022-53453","2013-11-01",-30.1953055555556,120.63275,0,0.455928485761068,-1.11710420790018,0.30005372372716,-0.0520099486716659,1714
"736","WAACOO0023-53448","2013-11-09",-30.1927941666667,120.641466944444,-6,0.391459156615926,-0.879198541031157,0.0774984270171626,-0.0820440121653255,1750
"737","WAACOO0024-53451","2013-11-26",-30.1854222222222,120.644138888889,0,0.210710627510813,-0.652351370144205,0.395475871277581,-0.372258346368354,1752
"738","WAACOO0025-53452","2013-11-25",-30.1951194444444,120.598783333333,-4,0.345509437295724,-0.413161656498766,-0.0566742982272397,-0.210783854046887,1577
"739","WAACOO0026-53454","2014-01-04",-30.5303861111111,120.665680555556,0,0.113281379229761,-0.659343752330806,0.452458650545167,-0.0893149195678391,2002
"740","WAACOO0027-53455","2014-01-20",-30.5014861111111,120.660041666667,-1,-0.0420124266969986,-0.563922915229183,0.520949076578785,-0.364476601014825,2002
"741","WAACOO0028-53457","2014-01-12",-30.4875833333333,120.658136111111,2,0.0494826075719818,-0.0900015173374926,-0.01612680396317,-0.298363539832503,2002
"742","WAACOO0029-53458","2014-01-12",-30.4328972222222,120.626683333333,1,-0.155220459917106,0.0420574553859937,0.166487796769794,0.0463751307739681,1988
"743","WAACOO0030-56958","2014-06-25",-32.0121722222222,126.263391666667,-2,-0.965933480240833,2.03705024958865,-0.827396966992398,0.721711522137513,1328
"744","WAACOO0031-58512","2016-09-30",-30.6853222222222,120.257422222222,-3,-0.0793043221641221,0.288042972361192,-0.130959306158477,0.0834958006928025,1005
"745","WAACOO0032-58511","2016-09-30",-30.7885305555556,120.314936111111,-3,0.859054582239654,0.0089305285997571,-0.870791559329639,-0.145754085807204,1010
"746","WAADAL0001-58508","2016-06-11",-17.4152666666667,124.945525,-1,-0.808238237945903,0.705766018943384,-0.237661998421585,0.595940548913501,1049
"747","WAADAL0002-58743","2019-07-05",-17.8930594,122.6500285,1,1.37982497192631,-1.36182775485177,-0.185640364847265,-0.980385451829207,1040
"748","WAADAL0003-58767","2019-07-05",-17.88259,122.62896,1,0.797024031366927,-0.124184502098063,-0.813589742017975,-0.805671127875655,1055
"749","WAADAL0004-58764","2019-07-05",-17.8915288930075,122.655865779901,0,-1.00754331919392,0.687890369205134,0.0440172451161688,0.586120277743212,1039
"750","WAADAL0005-58815","2019-07-05",-17.4848908014956,123.031530253269,-1,-0.282747118753562,0.169122731166996,0.104287626526784,-0.0319453659818155,1038
"751","WAAESP0001-58516","2016-10-23",-34.4769,117.754269444444,11,-0.344607787001967,0.260832077572306,0.0966757827456541,-0.192759850822033,887
"752","WAAGAS0001-58420","2016-08-04",-23.4091333333333,120.559705555556,-4,1.36922183514886,-0.583760732380325,-1.40289804165903,0.21177835210378,1048
"753","WAAGAS0002-58421","2016-08-04",-23.3847,120.479138888889,-4,-0.350794679275313,0.764471036933097,-0.483589591714233,-0.0114905284984166,1050
"754","WAAGES0001-58023","2016-09-02",-27.5238166666667,114.528980555556,3,0.279809270660392,1.0825873639275,-1.21487609143643,0.138144580311487,1017
"755","WAAGES0001-58802","2019-08-02",-27.5238166666667,114.528980555556,1,NA,NA,NA,NA,NA
"756","WAAGES0002-58024","2016-09-02",-27.5095444444444,114.608266666667,3,-0.152338079333777,1.11146847626459,-1.16428007035873,0.466986733074761,1017
"757","WAAGES0002-58732","2019-08-02",-27.5095444444444,114.608266666667,0,NA,NA,NA,NA,NA
"758","WAAGES0003-58025","2016-09-02",-27.6053944444444,114.692158333333,2,-1.44071197806069,1.62161502369836,-0.0347439900189679,0.584418605708197,1017
"759","WAAGES0003-58731","2019-08-02",-27.6053944444444,114.692158333333,1,NA,NA,NA,NA,NA
"760","WAAGES0004-58804","2019-08-02",-27.4970724972627,114.71816978296,0,0.590071021034931,0.142574828876677,-0.749033364608184,-0.326951422877529,1017
"761","WAAGES0005-58808","2019-08-02",-27.5296808057064,114.674852716393,-1,0.096913804663072,-0.0754868236289637,-0.0482126198376019,-0.00170585453493302,1017
"762","WAAGSD0001-58509","2016-06-17",-19.8124638888889,121.474191666667,3,1.05155903167499,0.176694681427357,-1.0666710607531,-1.08244774827544,1036
"763","WAAGVD0001-56960","2014-07-02",-29.6692638888889,125.13025,2,-0.758582327418972,1.15638456283075,0.049581859815234,0.661485359795842,1004
"764","WAAHAM0001-56964","2014-06-26",-31.9848333333333,128.285241666667,2,-0.451248241003643,2.15015145484855,-1.06074692613906,0.977025894292251,1742
"765","WAAHAM0002-56941","2014-06-26",-31.8882611111111,128.237330555556,2,-1.31243847682437,1.55666196690974,0.143229123986833,0.735636521307088,1742
"766","WAAHAM0003-56959","2014-06-27",-31.7691,128.288088888889,2,-0.567814001698404,2.57005130088074,-1.4587184748571,0.0938156340776709,1742
"767","WAAHAM0004-56942","2014-06-26",-31.9524472222222,127.274283333333,1,-1.08458887367764,1.58150641564932,-0.373044945517212,0.883918873174076,905
"768","WAAHAM0005-56961","2014-06-26",-32.2258722222222,127.440336111111,0,-0.624634103448031,1.56927765618612,-0.60518624801215,1.03114709868012,903
"769","WAAHAM0006-56944","2014-06-25",-32.2191416666667,126.301886111111,-3,-1.24641401329835,1.79466910104224,-0.114398909454386,1.46888085845088,1758
"770","WAAJAF0001-58513","2016-09-29",-34.6191722222222,117.155436111111,-11,-0.496056817707224,-0.110271279498731,0.832510999613861,-0.0653963386279087,859
"771","WAAJAF0002-58515","2016-10-15",-34.5995416666667,117.266086111111,4,-0.847298566938816,1.27127656212719,-0.860834257717176,0.432223762098419,853
"772","WAAJAF0003-58514","2016-10-15",-34.4036277777778,117.687625,3,0.0479325866973197,0.592337208717917,-0.629991995317105,-0.623788529876958,854
"773","WAALSD0001-53569","2014-05-12",-25.0966444444444,120.723963888889,-3,-0.651780008791517,0.413966592601273,0.506670445284094,0.2572021602883,2123
