"","site_location_name","Aquatic","Bryophyte","Chenopod","Cycad","Epiphyte","Fern","Forb","Fungus","Grass.tree","Heath.shrub","Hummock.grass","NC","Rush","Sedge","Shrub","Shrub.Mallee","Tree.fern","Tree.Mallee","Tree.Palm","Tussock.grass","Vine","vegetation_type"
"551","TCABEL0001",0,4,0,0,0,0,22.6,0.6,0,23.1,0,0,0.5,15.3,7,0,0,0,0,24.8,0,"Tussock.grass"
"552","TCABEL0002",0,2.9,0,0,0,0,11.9,1.1,0,29.4,0,0,10.1,4,13.1,0,0,0,0,8.3,0,"Heath.shrub"
"553","TCABEL0003",0,1.7,0,0,0,0,18.2,0,0,23.8,0,0,30.4,12.4,6.7,0,0,0,0,6.1,0,"Rush"
"554","TCATCH0001",0,3.5,0,0,0,3.1,4.1,2,0,36.7,0,0,10.7,0.1,50.6,0.5,0,2.8,22.6,13,0,"Shrub"
"555","TCATCH0002",0,5,0,0,0,0,16.5,0.9,0,26.1,0,0,0,0.6,0,0,0,0,0,36.5,0,"Tussock.grass"
"556","TCATCH0003",0,0.7,0,0,0,0,2.9,0,0,29.9,0,0,24.1,42.8,25.4,0,0,0,0,27.3,0,"Sedge"
"557","TCATCH0004",0,6.5,0,0,0,0,3.8,0,0,3.2,0,0,0,0,3.2,1.3,0,5.9,26.5,8.6,0,"Tree.Palm"
"558","TCATCH0005",0,1.8,0,0,0,0,7.2,0,0,0,0,0,6.1,6.5,0,0,0,0,0,13.7,0,"Tussock.grass"
"559","TCATCH0006",0,1.1,0,0,0,0,18,0.3,0,23.4,0,0,0,0.8,3.8,0,0,0,0,32.2,0,"Tussock.grass"
"560","TCATCH0007",0,3.5,0,0,0,0,1.8,1.7,0,52,0,0,5.9,0.4,23.6,0,0,0,0,11.6,0,"Heath.shrub"
"561","TCATCH0008",0,0.4,0,0,0,0,20.3,0,0,30.6,0,0,38.3,3.9,4.8,0,0,0,0,12.4,0,"Rush"
"562","TCATCH0009",0,1.4,0,0,0,0,20.6,0,0,0,0,0,5,1.5,0,0,0,0,0,3.3,0,"Forb"
"563","TCATCH0010",0,0,0,0,0,66.4,8.1,0,0,9.9,0,0,81,10.4,1.3,0,0,0,0,7.3,0,"Rush"
"564","TCATCH0011",0,0,0,0,0,0,2.9,0,0,0.2,0,0,0,0.1,1.6,0.1,0,0,29.2,1.7,0,"Tree.Palm"
"565","TCATCH0012",0,9.4,0,0,0,0,37.4,0,0,0,0,0,3.4,10.5,0,0,0,0,0,57.5,0,"Tussock.grass"
"566","TCATNM0001",0,0,0,0,0,0,61.8,0,0,6.7,0,0,1.3,0.1,8.5,0,0,0,48.7,4.4,0.1,"Forb"
"567","TCATNM0002",0,20.4,0,0,0,0,8.3,0,0,0.6,0,0,0.8,7.2,0.1,0,0,0,23.4,55.8,0,"Tussock.grass"
"568","TCATNM0003",0,16,0,0,0,0,9.5,0,0,17.2,0,0,1.6,0,0.1,0,0,0,25,41.8,0,"Tussock.grass"
"569","TCATNM0004",0,10.6,0,0,0,0,34.5,0,0,0,0,0,14.8,1.2,10.4,0,0,0,27.3,7.4,0,"Forb"
"570","TCATNM0005",0,2.6,0,0,0,1.1,4.4,0,0,0.1,0,0,0.3,10.1,0.4,0,0,0,3.7,43.9,0,"Tussock.grass"
"571","TCATNM0006",0,1.6,0,0,0,0,8.8,0,0,0,0,0,51.4,0.1,0.3,0,0,0,1.8,28.1,0,"Rush"
"572","VCAAUA0001",0,0,0,0,0,0.2,39.5,0,0,30.4,0,0,0.1,1.9,0.1,0,0,0,0,35.1,0,"Forb"
"573","VCAAUA0002",0,0,0,0,0,0,32.1,0,0,16,0,0,0,2.9,0,0,0,0,0,50.7,0,"Tussock.grass"
"574","VCAAUA0003",0,61.5,0,0,0,0,16.2,0,0,21,0,0,0,46.7,0,0,0,0,0,1.5,0,"Bryophyte"
"575","VCAAUA0004",0,0,0,0,0,0,39.6,0,0,3.7,0,0,0,0.7,50,0,0,0,14.8,28.2,0,"Shrub"
"576","VCAAUA0005",0,0,0,0,0,0,29.9,0,0,17.2,0,0,0,3.4,0,0,0,0,0,60,0,"Tussock.grass"
"577","VCAAUA0006",0,0.1,0,0,0,0,27.4,0,0,7.6,0,0,0,44,0.1,0,0,0,0,41.7,0,"Sedge"
"578","VCAAUA0007",0,0,0,0,0,0,52.4,0.1,0,2,0,0,0,6.4,0,0,0,0,0,36.5,0,"Forb"
"579","VCAAUA0008",0,0,0,0,0,0,7.8,0.7,0,74.3,0,0,0,1.1,4.4,0,0,0,40.6,30.2,0,"Heath.shrub"
"580","VCAAUA0009",0,0,0,0,0,0,16.6,0,0,70.8,0,0,0,2.9,7.6,0,0,0,9.3,26,0,"Heath.shrub"
"581","VCAAUA0010",0.4,0,0,0,0,0,64,0,0,9,0,0,0,4.4,0,0,0,0,0,53.2,0,"Forb"
"582","VCAAUA0011",0,0,0,0,0,0,47.1,0,0,0,0,0,0,21,0.4,0,0,0,0,88.9,0,"Tussock.grass"
"583","VCAAUA0012",0,3.1,0,0,0,0,35.4,0,0,1,0,0,0,24.7,0.2,0,0,0,0,71.1,0,"Tussock.grass"
"584","VCAAUA0013",0,0,0,0,0,0,38.8,2,0,0,0,0,0.3,10.2,3.3,0,0,0,0,85.2,0,"Tussock.grass"
"585","VCAAUA0014",0,0,0,0,0,0,28.7,0,0,16.6,0,0,0,3.2,0,0,0,0,0,73,0,"Tussock.grass"
"586","VCAAUA0015",0,0.3,0,0,0,0,34,0,0,29.2,0,0,0,7.2,0.5,0,0,0,1.2,76.8,0,"Tussock.grass"
"587","VCAMDD0001",0,0,20.9,0,0,0,2.7,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,"Chenopod"
"588","VCAMDD0002",0,0,15.6,0,0,0,7.3,0,0,0,0,0,0,0,0.2,0,0,0,9.5,1.4,0,"Chenopod"
"589","VCAMDD0003",0,0,1.4,0,0,0,0.5,0,0,0,0.7,0.3,0,0,2.2,9.6,0,16.2,0,0,0,"Tree.Mallee"
"590","WAAAVW0001",0,0,0,0,0,0,2.2,0,0,5.1,0,0,0.2,19.3,28.5,1.2,0,0,0,0.5,0,"Shrub"
"591","WAAAVW0002",0,0,0,0,0,0,5.6,0,0,9.1,0,0,0,5.8,29.3,0.5,0,0,0,0,0.1,"Shrub"
"592","WAAAVW0003",0,0,0,0,0,0,2.4,0,0,0.1,0,0,0.1,0.4,4.9,0,0,0,32.7,0.6,0,"Tree.Palm"
"593","WAAAVW0004",0,0,0,0,0,0,2.5,0,0,0.9,0,0,0,0.5,4.1,0,0,0,33.2,1.2,0.2,"Tree.Palm"
"594","WAAAVW0005",0,0,0,0,0,0,3.6,0,0,0.4,0,0,0.4,0,4.6,0,0,0,16.7,0.1,0.1,"Tree.Palm"
"595","WAAAVW0006",0,0,0,0,0,3.1,31.9,0,0,2.1,0,0,0,0,18.8,0,0,0,1.2,1.2,3.3,"Forb"
"596","WAAAVW0007",0,0,0,0,0,0,0,0,0,26.7,0,0,0,0,23.1,0,0,0,0,0.4,0.2,"Heath.shrub"
"597","WAACAR0001",0,0,15,0,0.1,0,5.9,0,0,0,0,0,0,0,10,0,0,0,14.2,0.1,0,"Chenopod"
"598","WAACAR0002",0,0,0.3,0,0,0,2.8,0,0,0,4.3,0,0,0,3.7,0,0,25.1,0.1,0,0,"Tree.Mallee"
"599","WAACAR0003",0,0,0.9,0,0,0,13.4,0,0,0,0,0,0,0,41.1,0,0,0,1.7,0,1.8,"Shrub"
"600","WAACAR0004",0,0,16.9,0,0,0,8.4,0,0,0,0,0,0,0,0.1,0,0,0,0,2.6,0,"Chenopod"
"601","WAACEK0001",0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.5,0,0,0,18.8,3.6,0,"Tree.Palm"
"602","WAACEK0002",0,0,0,0,0,0,1.4,0,0,0,0,0,0,0.3,0.9,0,0,0,1.9,63,0.5,"Tussock.grass"
"603","WAACEK0003",0,0,0,0,0,0,6.2,0,0,0,31.3,0,0,0,1.6,0,0,0,7,18.5,0,"Hummock.grass"
"604","WAACOO0001",0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,73.6,0,0,1.5,0,0,0,"Shrub"
"605","WAACOO0002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,"Shrub"
"606","WAACOO0003",0,0,0,0,0,0,0,0,0,0,0.1,0,0,1.3,55.4,0,0,11.2,0.3,0,0,"Shrub"
"607","WAACOO0004",0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.2,53.2,0,0,6.9,3.5,0,0.1,"Shrub"
"608","WAACOO0005",0,0,0,0,0,3.6,12,0,0,0,0,0,0,8.8,11.8,0,0,0,0,24.4,0.1,"Tussock.grass"
"609","WAACOO0006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7,0,0,18.4,5.3,0,0,"Shrub"
"610","WAACOO0007",0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,43.6,0,0,14.4,0.4,0.2,0,"Shrub"
"611","WAACOO0008",0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,13.9,0,0,26.1,0.6,4.9,0,"Tree.Mallee"
"612","WAACOO0009",0,0,0,0,0,0.4,15.1,0,0,0,1.4,0,0,0.6,28.9,0,0,0,0,1.4,0,"Shrub"
"613","WAACOO0010",0,0,0,0,0,0.1,9,0,0,0,0,0,0,5.2,7,0,0,0.9,0.8,16.1,0,"Tussock.grass"
"614","WAACOO0011",0,0,0,0,0.2,0,0.2,0,0,0,0.1,0,0,0,16.5,0,0,0,5.1,0.1,0,"Shrub"
"615","WAACOO0012",0,0,6.1,0,0,0,1.8,0,0,0,0,0,0,0,14.8,0,0,8,21.5,0.1,0,"Tree.Palm"
"616","WAACOO0016",0,0,0,0,0,0,0.4,0,0,0,15.1,0,0,24.9,44.7,1.5,0,0,2.6,0,1.3,"Shrub"
"617","WAACOO0017",0,0,0,0,0,0,0,0,0,0,13.4,0,0,35,38.9,1,0,0,11.1,0.1,0,"Shrub"
"618","WAACOO0018",0,0,0,0,0,0,0.2,0,0,0,13.3,0,0,31,60.2,0,0,0,9.3,0.2,0.4,"Shrub"
"619","WAACOO0019",0,0,0,0,0,0,0.1,0,0,0,17.3,0,0,49.9,40.4,0,0,0,4.7,0.1,0.2,"Sedge"
"620","WAACOO0020",0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,14.2,0,0,4.7,10.1,0.6,0,"Shrub"
"621","WAACOO0021",0,0,1.3,0,0,0,1.5,0,0,0,0,0,0,0,11.4,0,0,0,11.3,0,0,"Shrub"
"622","WAACOO0022",0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.9,0,0,16.2,28.9,0,0,"Tree.Palm"
"623","WAACOO0023",0,0,0.1,0,0,0,0.7,0,0,0,0,0,0,0,10.3,0,0,0,19.9,0.6,0,"Tree.Palm"
"624","WAACOO0024",0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,66.7,0,0,0,3.5,0.5,0,"Shrub"
"625","WAACOO0025",0,0,1.5,0,0,0,18.5,0,0,0,0,0,0,0,25.6,0,0,0,0,6.8,14.9,"Shrub"
"626","WAACOO0026",0,0,0,0,0,0,0,0,0,0,34.3,0,0,0,50,3.8,0,0,3,0,0.1,"Shrub"
"627","WAACOO0027",0,0,0,0,0,0,0.1,0,0,0,29.6,0,0,5.4,40.3,4,0,0,1,0,0,"Shrub"
"628","WAACOO0028",0,0,0,0,0,0,0.2,0,0,0,21.6,0,0,1.2,45,0.6,0,0,5,0,0,"Shrub"
"629","WAACOO0029",0,0,0,0,0,0,0.2,0,0,0,43.3,0,0,15,43.9,12.2,0,0,2,0,0,"Shrub"
"630","WAACOO0030",0,0,20.3,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,"Chenopod"
"631","WAACOO0031",0,0,0,0,0,0,1,0,0,6.9,23.7,0,0,1.1,16.6,1.6,0,0,0,0,0,"Hummock.grass"
"632","WAACOO0032",0,0,0,0,0,0,0.5,0.1,0,7.4,16.9,0,0,3.2,16.4,1.8,0,0,0,0,0.2,"Hummock.grass"
"633","WAADAL0001",0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,1.4,0,0,0,2,65.3,1.5,"Tussock.grass"
"634","WAADAL0002",0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,24.9,0,0,0,4.6,1.1,0.3,"Shrub"
"635","WAADAL0003",0,0,25.7,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,22.4,0,"Chenopod"
"636","WAADAL0004",0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,20.4,0,0,0,22.5,12.6,1,"Tree.Palm"
"637","WAADAL0005",0,0,0,0,0,0,1.1,0,0,0,2.4,0,0,0.7,8,0.1,0,0,25.7,62.6,0,"Tussock.grass"
"638","WAAESP0001",0,0,0,0,0,0,3,0,0,4.7,0,0,0.1,12.3,47.3,0.4,0,4.9,0,0.1,0.6,"Shrub"
"639","WAAGAS0001",0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0.4,1.2,0,0,0,3.3,0.2,0,"Tree.Palm"
"640","WAAGAS0002",0,0,0,0,0,0,6.8,0,0,0,0,0,0,4,0.3,0,0,0,4.7,21.6,0,"Tussock.grass"
"641","WAAGES0001",0,0,0,0,0,0,0.75,0,0,18.85,0.25,0,0,13.2,24.5,0,0,0,0.35,0.35,0.45,"Shrub"
"642","WAAGES0002",0,0,0,0,0,0,7,0,0,13.25,0,0,0,0,34.65,0,0,0.55,1.15,0,0.35,"Shrub"
"643","WAAGES0003",0,0,3,0,0,0.15,18,0,0,0,0,0,0,0,19,0,0,0,11.15,0.65,0.35,"Shrub"
"644","WAAGES0004",0,0,0,0,0,0,0.8,0,0,8,2.8,0,0,10.7,8.7,2.1,0,18.3,0.3,0.6,0.4,"Tree.Mallee"
"645","WAAGES0005",0,0,0,0,0,0,1.2,0,0,32.1,0,0,0,16.6,1.1,0,0,0,0,0.5,0.5,"Heath.shrub"
"646","WAAGSD0001",0,0,0,0,0,0,0.3,0,0,0,38.8,0,0,0,2.2,0,0,0,0,0,0.4,"Hummock.grass"
"647","WAAGVD0001",0,0,2.2,0,0,0,2.3,0,0,0,0,0,0,0,16.1,0,0,0,6.5,2,0,"Shrub"
"648","WAAHAM0001",0,0,14,0,0,0,15,0,0,0,0,0,0,0,26.7,0,0,0,0,0,0,"Shrub"
"649","WAAHAM0002",0,0,12.2,0,0,0,0.4,0,0,0,0,0,0,0,19.2,0,0,0,0.3,6.2,0,"Shrub"
"650","WAAHAM0003",0,0,2,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,32.2,0,"Tussock.grass"
"651","WAAHAM0004",0,0,14.2,0,0,0,15.2,0,0,0,0,0,0,0,11.3,0,0,0,0,0.6,0,"Forb"
"652","WAAHAM0005",0,0,9.5,0,0,0,9.6,0,0,0,0,0,0,1.3,44.3,0,0,0,1,0,0.9,"Shrub"
"653","WAAHAM0006",0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,9.9,0.1,0,46,1.1,1.5,0.6,"Tree.Mallee"
"654","WAAJAF0001",0,0,0,1.9,0,2.4,11.3,0,1.3,5,0,0,0.4,5,53.3,0,0,0,32.4,0.1,1.4,"Shrub"
"655","WAAJAF0002",0,0,0,0,0,5,16.7,0,10.8,3,0,0,0.5,6.4,13.4,0,0,0,37.8,0.2,0.3,"Tree.Palm"
"656","WAAJAF0003",0,0.1,0,0,0,0,10.4,0,0,7.6,0,0,0.2,3.3,14.3,0.2,0,10.7,4.9,1,0.1,"Shrub"
"657","WAALSD0001",0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,34.7,0,0,0,0.4,36.8,0.1,"Tussock.grass"
"658","WAALSD0002",0,0,0,0,0,0,0.1,0,0,0,31.5,0,0,0,42.9,0,0,0,0,3.7,0,"Shrub"
"659","WAALSD0003",0,0,0,0,0,0,5,0,0,0,37.3,0,0,0,12.6,0,0,0,0.1,3,4.9,"Hummock.grass"
"660","WAAMAL0001",0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,36.5,3.2,0,17,0,0,0,"Shrub"
"661","WAAMAL0002",0,0,0,0,0,0,2.9,0,0,13.1,0,0,0,9.6,11.7,0.1,0,0,6.2,0.6,0.5,"Heath.shrub"
"662","WAAMAL0003",0,0,0,0,0,0,5,0,0,13.6,0,0,0,6.6,27.4,0,0,0,0,0.1,0.1,"Shrub"
"663","WAAMUR0001",0,0,0.2,0,0,0,0.2,0,0,0,23.3,0,0,0,4,0,0,4.3,7.5,0.4,0,"Hummock.grass"
"664","WAAMUR0002",0,0,0,0,0,0,2.8,0,0,0,20.8,0,0,0,9.7,0,0,0.5,4.1,0.1,0,"Hummock.grass"
"665","WAAMUR0003",0,0,2.1,0,0,0,15,0,0,0,0,0,0,0,14.7,0,0,0,2.3,0.3,1.4,"Forb"
"666","WAAMUR0004",0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,5.2,0,0,0,0.6,7.2,0,"Forb"
"667","WAAMUR0005",0,0,0,0,0,0,8.4,0,0,0,0,0,0,0,6.9,0,0,0,1.3,14,0,"Tussock.grass"
"668","WAAMUR0006",0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,7.6,0,0,0,0.9,1.1,0,"Shrub"
"669","WAAMUR0007",0,0,0.1,0,0,0,35.3,0,0,0,0,0,0,0,11.3,0,0,0,3.4,5,0,"Forb"
"670","WAAMUR0008",0,0,0,0,0,0,7.6,0,0,0,0,0,0,0,5.3,0,0,0,1.7,1.2,0,"Forb"
"671","WAAMUR0028",0,0,0,0,0,0,0.1,0,0,0,46.7,0,0,0,10.1,0.6,0,0,6.6,0.1,0,"Hummock.grass"
"672","WAAMUR0029",0,0,0,0,0,0,0.1,0,0,0,60.4,0,0,0,10.7,0,0,0,2.3,0,0,"Hummock.grass"
"673","WAAMUR0030",0,0,0,0,0,0,0,0,0,0,36.3,0,0,0,12.2,0,0,0.9,2.2,0,0,"Hummock.grass"
"674","WAAMUR0031",0,0,0,0,0,0,0,0,0,0,56.3,0,0,0,10.3,0.9,0,0,3.1,0,0,"Hummock.grass"
"675","WAANOK0001",0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,12.8,0,0,0,24.5,5.1,0,"Tree.Palm"
"676","WAANOK0002",0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,14.4,0,0,0.1,16,9.8,0,"Tree.Palm"
"677","WAANOK0003",0,0,0,0,0,0.3,0.7,0,0,0,0,0,4.3,1,9.6,0,0,0,22.4,28.4,0,"Tussock.grass"
"678","WAANOK0004",0,0,0,0,0,0,7.6,0,0,0,0,0,0,14,11.4,0,0,0,16.2,79.4,4.1,"Tussock.grass"
"679","WAANOK0005",0,0,0,0,0,0,0.3,0,0,0,2.4,0,0,1.8,9.4,0,0,0,9.5,46.4,0,"Tussock.grass"
"680","WAANOK0006",0,0,0,0,0,0.4,2.6,0,0,0,0,0,1.7,4.9,16.4,0,0,0,22.7,22,0,"Tree.Palm"
"681","WAANOK0007",0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,5.6,0,0,0,10.7,42.1,0.7,"Tussock.grass"
"682","WAANOK0008",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.4,3.2,0,0,0,23.2,69.2,0.4,"Tussock.grass"
"683","WAANUL0001",0,0,27.9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,"Chenopod"
"684","WAANUL0002",0,0,9.9,0,0,0,13.2,0,0,0,0,0,0,0,0.2,0,0,0,0,12.9,0,"Forb"
"685","WAANUL0003",0,0,11.9,0,0,0,3.9,0,0,0,0,0,0,0,10.8,0,0,0,9.6,3.8,0,"Chenopod"
"686","WAANUL0004",0,0,12.8,0,0,0,8,0,0,0,0,4.3,0,0,2,0,0,0,5.7,2.5,0.1,"Chenopod"
"687","WAANUL0005",0,0,3.4,0,0,0,35.5,0,0,0,0,0,0,0,5.8,0,0,0,0.7,1.1,0,"Forb"
"688","WAANUL0006",0,0,3.4,0,0,0,31.3,0,0,0,0,0,0,0,0,0,0,0.1,0,1,0,"Forb"
"689","WAANUL0007",0,0,1.3,0,0,0,15.8,0,0,0,0,0,0,0,0,0,0,0,0,4.2,15,"Forb"
"690","WAANUL0008",0,0,7.4,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,"Chenopod"
"691","WAANUL0009",0,0,16.9,0,0,0,0.9,0,0,0,0,0,0,0,2.8,0,0,0,0,0.3,0,"Chenopod"
"692","WAAPIL0001",0,0,3.1,0,0,0.3,5.4,0,0,0,0.3,0,0,0,14.8,0,0,0,7.2,46.6,0.8,"Tussock.grass"
"693","WAAPIL0002",0,0,0,0,0,0,0,0,0,0,50.9,0,0,0,6.6,0,0,0,6.1,0,0.1,"Hummock.grass"
"694","WAAPIL0003",0,0,0,0,0,0,0.5,0,0,0,0.9,0,0,0,0.4,0.2,0,0.8,0,0.3,0,"Hummock.grass"
"695","WAAPIL0004",0,0,0,0,0,0,7.6,0,0,0,0.3,0,0,0,0.2,0,0,0,0,21.7,0,"Tussock.grass"
"696","WAAPIL0005",0,0,0,0,0,0,0,0,0,0,0,0,0.6,16.8,53.3,0,0,0,43,8.3,4.3,"Shrub"
"697","WAAPIL0006",0,0,0,0,0,0,0,0,0,0,29.2,0,0,0,0.2,0,0,0,7,0,0,"Hummock.grass"
"698","WAAPIL0007",0,0,0,0,0,0,0,0,0,0,27.8,0,0,0,12.9,0,0,0,0,30.5,0,"Tussock.grass"
"699","WAAPIL0008",0,0,0.1,0,0,0,17.2,0,0,0,0,0,0,0.9,0.1,0,0,0,0,26.9,0,"Tussock.grass"
"700","WAAPIL0009",0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,13.9,0,0,0,2.9,37.6,0,"Tussock.grass"
"701","WAAPIL0010",0,0,0,0,0,0,0.7,0,0,0,17.4,0,0,0,19.4,0,0,0,4,0,0,"Shrub"
"702","WAAPIL0011",0,0,1.6,0,0,0,1.3,0,0,0,0.1,0,0,0.1,22.6,0,0,0,0.1,4.1,0,"Shrub"
"703","WAAPIL0012",0,0,0,0,0,0,1,0,0,0,40.6,0,0,0,6.4,0,0,6,0,1.1,0,"Hummock.grass"
"704","WAAPIL0013",0,0,0,0,0,0,1.2,0,0,0,39.7,0,0,0,2.7,0,0,0,5.7,4.8,0,"Hummock.grass"
"705","WAAPIL0014",0,0,0.1,0,0.1,0.2,17.3,0,0,0,0,0,0,0.4,1.9,0,0,0,21.1,19.6,0,"Tree.Palm"
"706","WAAPIL0015",0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,41.9,0,"Tussock.grass"
"707","WAAPIL0016",0,0,0,0,0.2,0,9.6,0,0,0,7.8,0,0,0,6.7,0,0,0,52.8,43.8,4.1,"Tree.Palm"
"708","WAAPIL0017",0,0,0,0,0,0,0.4,0,0,0,40.3,0,0,0,10.5,0,0,0,0.9,1,0.7,"Hummock.grass"
"709","WAAPIL0018",0,0,0,0,0,0,0.6,0,0,0,0.6,0,0,0,7.9,0,0,0,7.7,63.3,0,"Tussock.grass"
"710","WAAPIL0019",0,0,1.3,0,0,0,5.6,0,0,0,0,0,0,0,8.2,0,0,0,6.1,10.9,0,"Tussock.grass"
"711","WAAPIL0020",0,0,0,0,0,0,0.3,0,0,0,20.1,0,0,0,2.5,0,0,0,0,0.1,0,"Hummock.grass"
"712","WAAPIL0021",0,0,0.1,0,0,0,0.3,0,0,0,2.2,0,0,0,18.9,0,0,0,1.5,0.6,0,"Shrub"
"713","WAAPIL0022",0,0,0,0,0,0,0.7,0,0,0,13.9,0,0,0,8.9,0,0,0,18.6,0.7,0.2,"Tree.Palm"
"714","WAAPIL0023",0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,12.8,0,0,0,25.1,17.8,0.6,"Tree.Palm"
"715","WAAPIL0024",0,0,1.2,0,0,0.7,4.3,0,0,0,0,0,0,0,11.8,0,0,0,9,10,0.2,"Shrub"
"716","WAAPIL0025",0,0,1.5,0,0.2,0,14,0,0,0,0,0,0,0,11.8,0,0,0,37.6,0.9,4.2,"Tree.Palm"
"717","WAAPIL0026",0,0,9,0,0,0,1.2,0,0,0,0,0,0,0.8,6.4,0,0,0,0.8,4.4,0,"Chenopod"
"718","WAAPIL0027",0,0,0,0,0,0,5,0,0,0,13.7,0,0,0,0.5,0,0,0,0,1.1,0,"Hummock.grass"
"719","WAAPIL0028",0,0,0.8,0,0.1,0,0.2,0,0,0,0,0,0,0,18,0,0,0,3.3,0.5,0,"Shrub"
"720","WAAPIL0029",0,0,0.4,0,1.3,0,1.2,0,0,0,12.6,0,0,0,6.1,0,0,0,26.5,0.8,0.2,"Tree.Palm"
"721","WAAPIL0030",0,0,0.3,0,0,0,3.1,0,0,0,0,0,0,0,0.4,0,0,0,0,39.7,0.2,"Tussock.grass"
"722","WAAPIL0031",0,0,0,0,0,0,0.1,0,0,0,44.8,0,0,0,4,0,0,0.4,8.4,0.9,0.4,"Hummock.grass"
"723","WAAPIL0032",0,0,0,0,0,0.1,0.2,0,0,0,4.7,0,0,2.9,6,0,0,0,0.4,1.4,0,"Shrub"
"724","WAAPIL0033",0,0,2.3,0,0,0,1.4,0,0,0,0,0,0,0,10.9,0,0,0,8.5,13.3,0.4,"Tussock.grass"
"725","WAAPIL0034",0,0,0,0,0,0,6.4,0,0,0,28.1,0,0,0,2.1,0,0,0,0,0,9.6,"Hummock.grass"
"726","WAAPIL0035",0,0,0,0,0,0,1.5,0,0,0,34,0,0,0,1.6,0,0,0,0.7,1.1,0,"Hummock.grass"
"727","WAASWA0001",0,0,0,0,0,0,10.9,0,2,5.9,0,0,0.8,6.3,24.6,0,0,0,25.3,0.3,0,"Tree.Palm"
"728","WAASWA0002",0,0,0,0.2,0,0,4.7,0,0,1.2,0,0,3.9,13.4,15.1,0,0,0,44.3,0.5,0.2,"Tree.Palm"
"729","WAASWA0003",0,0,0,0,0,42.2,44,0,0,0,0,0,0.6,0,1.4,0,0,0,37.4,5.4,0.4,"Forb"
"730","WAASWA0004",0,0,0,0,0,0,13.6,0,4.9,14,0,0,0,2.4,20.8,0,0,0,23.9,0.2,0,"Tree.Palm"
"731","WAAVIB0001",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.7,0,0,0,0,0,55.9,0,"Tussock.grass"
"732","WAAVIB0002",0,0,0,0,0,0,4.3,0,0,0,19.5,0,0,0.6,7.7,0,0,0,3.8,3.4,0.1,"Hummock.grass"
"733","WAAVIB0003",0,0,0,0,0,0.7,1.4,0,0,0.1,3,0,0,4.7,9,0,0,0,22.7,32.4,0,"Tussock.grass"
"734","WAAVIB0004",0,0,0,0,0,0,5.1,0,0,0,8.5,0,0,0.5,13.2,0,0,0,16.3,43.1,0.4,"Tussock.grass"
"735","WAAYAL0001",0,0,3.4,0,0,0,8.9,0,0,41.9,2.1,0,0.2,0,7,0,0,0,0,0,0.1,"Heath.shrub"
"736","WAAYAL0002",0,0,2.1,0,0,0,7.3,0,0,32.8,0,0,0,0,21.2,0,0,0,0,0,0.4,"Heath.shrub"
"737","WAAYAL0003",0,0,11.7,0,0,0,16.6,0,0,2,2.7,0,0,0,44.4,0,0,0,0,0.2,0.9,"Shrub"
"738","WAAYAL0004",0,0,2.6,0,0,0,10,0,0,1.9,0,0,0,56.7,25,0,0,0,0,0,0.7,"Sedge"
"739","WAAYAL0005",0,0,7.8,0,0,0,19.2,0,0,37.5,0,0,0.2,0,8.1,0,0,0,0,0.7,1.4,"Heath.shrub"
"740","WAAYAL0006",0,0,0,0,0,0.8,15.9,0,0,10.8,0,0,0,0,10.3,0,0,0,5.4,0.3,0.6,"Forb"
"741","WAAYAL0007",0,0,5,0,0,0,11.4,0,0,0,0,0,0,0,8.6,0,0,0,0,0.3,0.5,"Forb"
