"","site_location_name","point","estimation_2","missing","x","y"
"2442","VCAAUA0014","NW","False","FALSE",1309535.90127539,-4164080.57430618
"2443","VCAAUA0014","SE","False","FALSE",1309624.08225161,-4164190.90046953
"2444","VCAAUA0014","SW","False","FALSE",1309524.96453903,-4164179.09325452
"2445","VCAAUA0015","NE","False","FALSE",1310645.31855786,-4162736.8858355
"2446","VCAAUA0015","NW","False","FALSE",1310544.07573334,-4162728.2223055
"2447","VCAAUA0015","SE","False","FALSE",1310631.5361793,-4162838.47682114
"2448","VCAAUA0015","SW","False","FALSE",1310533.66184851,-4162824.33396641
"2449","VCAMDD0001","NE","False","FALSE",874320.801379762,-3852809.5662095
"2450","VCAMDD0001","NW","False","FALSE",874222.445117835,-3852802.15285783
"2451","VCAMDD0001","SE","False","FALSE",874313.760396909,-3852909.76041161
"2452","VCAMDD0001","SW","False","FALSE",874213.935240608,-3852901.61600875
"2453","VCAMDD0002","NE","False","FALSE",878029.358489002,-3853234.43806433
"2454","VCAMDD0002","NW","False","FALSE",877927.681627143,-3853227.36200884
"2455","VCAMDD0002","SE","False","FALSE",878019.992322849,-3853334.76628019
"2456","VCAMDD0002","SW","False","FALSE",877920.34620705,-3853327.53265492
"2457","VCAMDD0003","NE","False","FALSE",884871.403186053,-3855540.57141766
"2458","VCAMDD0003","NW","False","FALSE",884772.538230535,-3855533.33820338
"2459","VCAMDD0003","SE","False","FALSE",884863.738191262,-3855641.0244603
"2460","VCAMDD0003","SW","False","FALSE",884764.436358926,-3855632.82737913
"2461","WAAAVW0001","NE","False","FALSE",-1221676.8597582,-3538775.52615534
"2462","WAAAVW0001","NW","False","FALSE",-1221776.15746671,-3538782.27176437
"2463","WAAAVW0001","SE","False","FALSE",-1221669.53517037,-3538875.07172751
"2464","WAAAVW0001","SW","False","FALSE",-1221768.59523859,-3538878.98094625
"2465","WAAAVW0002","NE","False","FALSE",-1225915.42204598,-3532862.44896242
"2466","WAAAVW0002","NW","False","FALSE",-1226012.89628549,-3532869.6623755
"2467","WAAAVW0002","SE","False","FALSE",-1225906.41476938,-3532962.76677904
"2468","WAAAVW0002","SW","False","FALSE",-1226004.98744565,-3532969.46772644
"2469","WAAAVW0003","NE","False","FALSE",-1400858.03455442,-3623623.68387853
"2470","WAAAVW0003","NW","False","FALSE",-1400962.85031097,-3623634.84689644
"2471","WAAAVW0003","SE","False","FALSE",-1400847.04545368,-3623725.2728701
"2472","WAAAVW0003","SW","False","FALSE",-1400945.94646736,-3623735.39760608
"2473","WAAAVW0004","NE","False","FALSE",-1401172.51863694,-3623582.12264814
"2474","WAAAVW0004","NW","False","FALSE",-1401271.02234788,-3623593.79147409
"2475","WAAAVW0004","SE","False","FALSE",-1401159.94997058,-3623681.64786484
"2476","WAAAVW0004","SW","False","FALSE",-1401259.84352948,-3623694.73328496
"2477","WAAAVW0005","NE","False","FALSE",-1435981.8712858,-3304840.03142398
"2478","WAAAVW0005","NW","False","FALSE",-1436080.96811941,-3304852.2997314
"2479","WAAAVW0005","SE","False","FALSE",-1435970.75306302,-3304939.22118872
"2480","WAAAVW0005","SW","False","FALSE",-1436069.70807222,-3304950.80654533
"2481","WAAAVW0006","NE","False","FALSE",-1436030.69965212,-3303347.61221742
"2482","WAAAVW0006","NW","False","FALSE",-1436128.81622298,-3303358.97772689
"2483","WAAAVW0006","SE","False","FALSE",-1436018.62541746,-3303447.31299158
"2484","WAAAVW0006","SW","False","FALSE",-1436117.57303845,-3303458.57462248
"2485","WAAAVW0007","NE","False","FALSE",-1435233.56195545,-3310988.13848783
"2486","WAAAVW0007","NW","False","FALSE",-1435332.62111701,-3311001.59899357
"2487","WAAAVW0007","SE","False","FALSE",-1435223.22821865,-3311090.63579463
"2488","WAAAVW0007","SW","False","FALSE",-1435321.51173276,-3311099.64629782
"2489","WAACAR0001","NE","False","FALSE",-1732355.79607272,-2980071.56842204
"2490","WAACAR0001","NW","False","FALSE",-1732452.64192324,-2980085.21757916
"2491","WAACAR0001","SE","False","FALSE",-1732341.41800184,-2980170.21175369
"2492","WAACAR0001","SW","False","FALSE",-1732439.88823577,-2980184.26771017
"2493","WAACAR0002","NE","False","FALSE",-1739900.61697724,-2989374.67812776
"2494","WAACAR0002","NW","False","FALSE",-1739995.15333861,-2989385.46100707
"2495","WAACAR0002","SE","False","FALSE",-1739888.45622363,-2989476.03211864
"2496","WAACAR0002","SW","False","FALSE",-1739987.29269198,-2989487.56598894
"2497","WAACAR0003","NE","False","FALSE",-1756874.68734018,-2995613.00844489
"2498","WAACAR0003","NW","False","FALSE",-1756973.24343952,-2995626.90695593
"2499","WAACAR0003","SE","False","FALSE",-1756858.27676702,-2995709.90265275
"2500","WAACAR0003","SW","False","FALSE",-1756958.85775437,-2995726.64206753
"2501","WAACAR0004","NE","False","FALSE",-1747280.71237679,-2977614.32220851
"2502","WAACAR0004","NW","False","FALSE",-1747377.84924264,-2977629.34276665
"2503","WAACAR0004","SE","False","FALSE",-1747266.74837933,-2977713.80361043
"2504","WAACAR0004","SW","False","FALSE",-1747364.00911567,-2977727.57883223
"2505","WAACEK0001","NE","False","FALSE",-600450.084686827,-1765334.98816044
"2506","WAACEK0001","NW","False","FALSE",-600550.685022024,-1765339.09528623
"2507","WAACEK0001","SE","False","FALSE",-600445.997543426,-1765435.00237944
"2508","WAACEK0001","SW","False","FALSE",-600546.323984565,-1765438.48529376
"2509","WAACEK0002","NE","False","FALSE",-720771.920179347,-1836425.45841812
"2510","WAACEK0002","NW","False","FALSE",-720872.299264034,-1836430.46520905
"2511","WAACEK0002","SE","False","FALSE",-720768.366920428,-1836526.2969284
"2512","WAACEK0002","SW","False","FALSE",-720867.046519393,-1836529.67827154
"2513","WAACEK0003","NE","False","FALSE",-714031.585368259,-1856570.09970785
"2514","WAACEK0003","NW","False","FALSE",-714131.821252325,-1856574.75056322
"2515","WAACEK0003","SE","False","FALSE",-714026.675264021,-1856669.07702668
"2516","WAACEK0003","SW","False","FALSE",-714127.170827689,-1856674.6617307
"2517","WAACOO0001","NE","False","FALSE",-1173503.74618585,-3477398.20447124
"2518","WAACOO0001","NW","False","FALSE",-1173602.99267668,-3477404.80558998
"2519","WAACOO0001","SE","False","FALSE",-1173490.82712645,-3477503.18935011
"2520","WAACOO0001","SW","False","FALSE",-1173595.58756309,-3477507.20559291
"2521","WAACOO0002","NE","False","FALSE",-1161069.65319674,-3476416.18183453
"2522","WAACOO0002","NW","False","FALSE",-1161168.3419503,-3476425.75029537
"2523","WAACOO0002","SE","False","FALSE",-1161059.89928959,-3476516.78759007
"2524","WAACOO0002","SW","False","FALSE",-1161158.58721409,-3476526.35597054
"2525","WAACOO0003","NE","False","FALSE",-1161418.87705601,-3476254.43855925
"2526","WAACOO0003","NW","False","FALSE",-1161520.43560312,-3476264.28810442
"2527","WAACOO0003","SE","False","FALSE",-1161408.97023731,-3476356.59216118
"2528","WAACOO0003","SW","False","FALSE",-1161507.62169497,-3476369.2847045
"2529","WAACOO0004","NE","False","FALSE",-1161554.97969464,-3476152.02411052
"2530","WAACOO0004","NW","False","FALSE",-1161651.31771719,-3476161.36834255
"2531","WAACOO0004","SE","False","FALSE",-1161543.36649474,-3476244.63858921
"2532","WAACOO0004","SW","False","FALSE",-1161642.00947135,-3476257.33133459
"2533","WAACOO0005","NE","False","FALSE",-1144091.69621066,-3497410.7294304
"2534","WAACOO0005","NW","False","FALSE",-1144190.20259704,-3497420.15708427
"2535","WAACOO0005","SE","False","FALSE",-1144082.06907255,-3497511.32453066
"2536","WAACOO0005","SW","False","FALSE",-1144180.57463003,-3497520.7521052
"2537","WAACOO0006","NE","False","FALSE",-1142802.28912728,-3496556.17628132
"2538","WAACOO0006","NW","False","FALSE",-1142900.81191334,-3496565.59420518
"2539","WAACOO0006","SE","False","FALSE",-1142792.70295701,-3496656.46348902
"2540","WAACOO0006","SW","False","FALSE",-1142891.45732985,-3496666.21615805
"2541","WAACOO0007","NE","False","FALSE",-1144243.29805125,-3497857.54107665
"2542","WAACOO0007","NW","False","FALSE",-1144341.81011306,-3497866.97087542
"2543","WAACOO0007","SE","False","FALSE",-1144233.69898761,-3497957.82578601
"2544","WAACOO0007","SW","False","FALSE",-1144332.21022301,-3497967.25550568
"2545","WAACOO0008","NE","False","FALSE",-1145642.60979887,-3498304.54838898
"2546","WAACOO0008","NW","False","FALSE",-1145738.63938349,-3498317.78344532
"2547","WAACOO0008","SE","False","FALSE",-1145633.23118713,-3498405.16537024
"2548","WAACOO0008","SW","False","FALSE",-1145731.92674853,-3498414.81243381
"2549","WAACOO0009","NE","False","FALSE",-1099467.05852146,-3452324.88827463
"2550","WAACOO0009","NW","False","FALSE",-1099565.68280881,-3452333.92498734
"2551","WAACOO0009","SE","False","FALSE",-1099457.86271137,-3452425.25344769
"2552","WAACOO0009","SW","False","FALSE",-1099556.4293591,-3452434.91011778
"2553","WAACOO0010","NE","False","FALSE",-1099192.25799496,-3451478.80445575
"2554","WAACOO0010","NW","False","FALSE",-1099290.40089291,-3451487.48267963
"2555","WAACOO0010","SE","False","FALSE",-1099182.54839845,-3451579.12337
"2556","WAACOO0010","SW","False","FALSE",-1099281.17881511,-3451588.1577444
"2557","WAACOO0011","NE","False","FALSE",-1097842.1193855,-3453714.19542996
"2558","WAACOO0011","NW","False","FALSE",-1097940.73225446,-3453723.21878756
"2559","WAACOO0011","SE","False","FALSE",-1097832.9077695,-3453814.87026304
"2560","WAACOO0011","SW","False","FALSE",-1097929.49629993,-3453829.03401671
"2561","WAACOO0012","NE","False","FALSE",-1098903.64627889,-3452076.17608419
"2562","WAACOO0012","NW","False","FALSE",-1099002.24432007,-3452085.51706992
"2563","WAACOO0012","SE","False","FALSE",-1098894.4270256,-3452176.850797
"2564","WAACOO0012","SW","False","FALSE",-1098993.02413725,-3452186.19282182
"2565","WAACOO0016","NE","False","FALSE",-1101514.89037144,-3448476.11775754
"2566","WAACOO0016","NW","False","FALSE",-1101613.80937338,-3448485.19544499
"2567","WAACOO0016","SE","False","FALSE",-1101505.91477996,-3448576.81969633
"2568","WAACOO0016","SW","False","FALSE",-1101604.30679175,-3448585.84902247
"2569","WAACOO0017","NE","False","FALSE",-1102167.39759706,-3444759.49883021
"2570","WAACOO0017","NW","False","FALSE",-1102266.0840628,-3444768.55773675
"2571","WAACOO0017","SE","False","FALSE",-1102158.15600431,-3444860.17999933
"2572","WAACOO0017","SW","False","FALSE",-1102256.84164256,-3444869.23882991
"2573","WAACOO0018","NE","False","FALSE",-1100683.96702478,-3447546.46139826
"2574","WAACOO0018","NW","False","FALSE",-1100782.63058506,-3447555.50811268
"2575","WAACOO0018","SE","False","FALSE",-1100674.76432395,-3447646.83068413
"2576","WAACOO0018","SW","False","FALSE",-1100773.16395878,-3447655.85319746
"2577","WAACOO0019","NE","False","FALSE",-1105522.59656051,-3449282.53552734
"2578","WAACOO0019","NW","False","FALSE",-1105621.24585217,-3449291.62200946
"2579","WAACOO0019","SE","False","FALSE",-1105513.35253213,-3449382.89976863
"2580","WAACOO0019","SW","False","FALSE",-1105612.00099891,-3449391.98617476
"2581","WAACOO0020","NE","False","FALSE",-1078953.14661874,-3332676.82805445
"2582","WAACOO0020","NW","False","FALSE",-1079054.39001752,-3332673.33812413
"2583","WAACOO0020","SE","False","FALSE",-1078957.48786184,-3332777.24504394
"2584","WAACOO0020","SW","False","FALSE",-1079052.35150829,-3332785.69088496
"2585","WAACOO0021","NE","False","FALSE",-1079378.25379756,-3332764.69728017
"2586","WAACOO0021","NW","False","FALSE",-1079477.13595626,-3332757.87440319
"2587","WAACOO0021","SE","False","FALSE",-1079382.31529147,-3332868.21487419
"2588","WAACOO0021","SW","False","FALSE",-1079478.55944128,-3332861.15714414
"2589","WAACOO0022","NE","False","FALSE",-1081060.2099143,-3333233.46447933
"2590","WAACOO0022","NW","False","FALSE",-1081162.69513206,-3333245.73328142
"2591","WAACOO0022","SE","False","FALSE",-1081048.16675819,-3333338.6733613
"2592","WAACOO0022","SW","False","FALSE",-1081143.30260643,-3333344.03512619
"2593","WAACOO0023","NE","False","FALSE",-1080248.79059295,-3332881.27205539
"2594","WAACOO0023","NW","False","FALSE",-1080346.53584936,-3332886.89023047
"2595","WAACOO0023","SE","False","FALSE",-1080241.83798045,-3332982.12193261
"2596","WAACOO0023","SW","False","FALSE",-1080341.41654285,-3332989.90442908
"2597","WAACOO0024","NE","False","FALSE",-1080071.74918665,-3332034.35737893
"2598","WAACOO0024","NW","False","FALSE",-1080170.28150611,-3332043.45010674
"2599","WAACOO0024","SE","False","FALSE",-1080063.00507245,-3332135.484757
"2600","WAACOO0024","SW","False","FALSE",-1080161.29849994,-3332144.24447253
"2601","WAACOO0025","NE","False","FALSE",-1084277.91541009,-3333501.54683207
"2602","WAACOO0025","NW","False","FALSE",-1084376.22553074,-3333510.0303586
"2603","WAACOO0025","SE","False","FALSE",-1084268.89760254,-3333602.33623762
"2604","WAACOO0025","SW","False","FALSE",-1084367.17913372,-3333611.13006291
"2605","WAACOO0026","NE","False","FALSE",-1074602.48661927,-3370363.62512889
"2606","WAACOO0026","NW","False","FALSE",-1074700.99014825,-3370372.38682515
"2607","WAACOO0026","SE","False","FALSE",-1074593.5790818,-3370463.77290642
"2608","WAACOO0026","SW","False","FALSE",-1074692.08179426,-3370472.53453006
"2609","WAACOO0027","NE","False","FALSE",-1075422.57931367,-3367184.88533757
"2610","WAACOO0027","NW","False","FALSE",-1075521.14583504,-3367193.34425196
"2611","WAACOO0027","SE","False","FALSE",-1075413.90438847,-3367285.36904688
"2612","WAACOO0027","SW","False","FALSE",-1075512.43301462,-3367294.13735878
"2613","WAACOO0028","NE","False","FALSE",-1075741.24282068,-3365648.77225421
"2614","WAACOO0028","NW","False","FALSE",-1075839.79425071,-3365657.54407708
"2615","WAACOO0028","SE","False","FALSE",-1075732.27390915,-3365749.5426276
"2616","WAACOO0028","SW","False","FALSE",-1075830.82451752,-3365758.31437733
"2617","WAACOO0029","NE","False","FALSE",-1079261.92616926,-3359809.73956937
"2618","WAACOO0029","NW","False","FALSE",-1079360.26018407,-3359818.51644337
"2619","WAACOO0029","SE","False","FALSE",-1079252.93194057,-3359910.51340182
"2620","WAACOO0029","SW","False","FALSE",-1079351.26513589,-3359919.29020268
"2621","WAACOO0030","NE","False","FALSE",-536919.392933859,-3500647.95006485
"2622","WAACOO0030","NW","False","FALSE",-537018.143960325,-3500652.38684475
"2623","WAACOO0030","SE","False","FALSE",-536914.873975456,-3500748.53943619
"2624","WAACOO0030","SW","False","FALSE",-537014.152650653,-3500752.6885886
"2625","WAACOO0031","NE","False","FALSE",-1111609.01776341,-3391149.02921078
"2626","WAACOO0031","NW","False","FALSE",-1111708.6925667,-3391157.90452184
"2627","WAACOO0031","SE","False","FALSE",-1111601.59440443,-3391249.61341133
"2628","WAACOO0031","SW","False","FALSE",-1111701.47784277,-3391256.31944563
"2629","WAACOO0032","NE","False","FALSE",-1105123.67815182,-3402161.91446661
"2630","WAACOO0032","NW","False","FALSE",-1105221.78144831,-3402169.66213909
"2631","WAACOO0032","SE","False","FALSE",-1105115.02489312,-3402264.87532454
"2632","WAACOO0032","SW","False","FALSE",-1105215.54213754,-3402272.22000799
"2633","WAADAL0001","NE","False","FALSE",-750197.483701334,-1878133.93405348
"2634","WAADAL0001","NW","False","FALSE",-750297.224669032,-1878139.75448951
"2635","WAADAL0001","SE","False","FALSE",-750191.657805627,-1878234.14093622
"2636","WAADAL0001","SW","False","FALSE",-750293.476221622,-1878239.76852903
"2637","WAADAL0002","NE","False","FALSE",-990098.134587452,-1946497.171082
"2638","WAADAL0002","NW","False","FALSE",-990197.061458109,-1946504.14639653
"2639","WAADAL0002","SE","False","FALSE",-990090.332620733,-1946594.89702135
"2640","WAADAL0002","SW","False","FALSE",-990190.195904296,-1946602.86183673
"2641","WAADAL0003","NE","False","FALSE",-992410.309629722,-1945503.32438038
"2642","WAADAL0003","NW","False","FALSE",-992509.31415416,-1945514.42229264
"2643","WAADAL0003","SE","False","FALSE",-992402.931434984,-1945603.74125394
"2644","WAADAL0003","SW","False","FALSE",-992502.309796827,-1945611.04351094
"2645","WAADAL0004","NE","False","FALSE",-989493.646660465,-1946281.54075168
"2646","WAADAL0004","NW","False","FALSE",-989594.142266084,-1946288.73630347
"2647","WAADAL0004","SE","False","FALSE",-989485.927982243,-1946381.96283321
"2648","WAADAL0004","SW","False","FALSE",-989585.486541779,-1946388.73691793
"2649","WAADAL0005","NE","False","FALSE",-952929.346047876,-1898573.87559285
"2650","WAADAL0005","NW","False","FALSE",-953028.541262261,-1898580.52888669
"2651","WAADAL0005","SE","False","FALSE",-952922.73062726,-1898671.15159802
"2652","WAADAL0005","SW","False","FALSE",-953021.934180995,-1898678.88909283
"2653","WAAESP0001","NE","False","FALSE",-1300542.13384934,-3836368.31026309
"2654","WAAESP0001","NW","False","FALSE",-1300644.92095336,-3836379.8191052
"2655","WAAESP0001","SE","False","FALSE",-1300532.69529391,-3836466.25992393
"2656","WAAESP0001","SW","False","FALSE",-1300631.06144622,-3836478.519
"2657","WAAGAS0001","NE","False","FALSE",-1156016.56305395,-2576135.7409479
"2658","WAAGAS0001","NW","False","FALSE",-1156115.08399614,-2576144.89883153
"2659","WAAGAS0001","SE","False","FALSE",-1156007.47687148,-2576236.94529601
"2660","WAAGAS0001","SW","False","FALSE",-1156106.29697079,-2576245.81780156
"2661","WAAGAS0002","NE","False","FALSE",-1164382.38724281,-2574146.13348251
"2662","WAAGAS0002","NW","False","FALSE",-1164480.94114355,-2574155.04474217
"2663","WAAGAS0002","SE","False","FALSE",-1164373.34943614,-2574246.09119204
"2664","WAAGAS0002","SW","False","FALSE",-1164472.15680894,-2574255.33761895
"2665","WAAGES0001","NE","False","FALSE",-1699452.11679419,-3101858.74081066
"2666","WAAGES0001","NW","False","FALSE",-1699548.87901759,-3101873.31420137
"2667","WAAGES0001","SE","False","FALSE",-1699438.26801328,-3101959.38301745
"2668","WAAGES0001","SW","False","FALSE",-1699536.22988536,-3101973.17818361
"2669","WAAGES0002","NE","False","FALSE",-1692004.21170498,-3099221.34001315
"2670","WAAGES0002","NW","False","FALSE",-1692101.07262531,-3099233.34959852
"2671","WAAGES0002","SE","False","FALSE",-1691991.32225586,-3099321.48392393
"2672","WAAGES0002","SW","False","FALSE",-1692088.58736884,-3099334.49211112
"2673","WAAGES0003","NE","False","FALSE",-1682440.0634233,-3108766.80188874
"2674","WAAGES0003","NW","False","FALSE",-1682538.02345481,-3108780.15451966
"2675","WAAGES0003","SE","False","FALSE",-1682427.49978841,-3108866.99052625
"2676","WAAGES0003","SW","False","FALSE",-1682524.34461352,-3108880.50478021
"2677","WAAGES0004","NE","False","FALSE",-1681565.56605339,-3096384.54323405
"2678","WAAGES0004","NW","False","FALSE",-1681662.55950537,-3096399.27132445
"2679","WAAGES0004","SE","False","FALSE",-1681552.1192757,-3096483.56434538
"2680","WAAGES0004","SW","False","FALSE",-1681650.02066437,-3096497.04379102
"2681","WAAGES0005","NE","False","FALSE",-1685260.83719173,-3100579.58532536
"2682","WAAGES0005","NW","False","FALSE",-1685358.19255974,-3100592.81575558
"2683","WAAGES0005","SE","False","FALSE",-1685247.86658356,-3100677.03111976
"2684","WAAGES0005","SW","False","FALSE",-1685344.6862261,-3100692.52201958
"2685","WAAGSD0001","NE","False","FALSE",-1096836.60575947,-2168351.37706482
"2686","WAAGSD0001","NW","False","FALSE",-1096935.41031128,-2168359.2266883
"2687","WAAGSD0001","SE","False","FALSE",-1096828.95488499,-2168451.13694623
"2688","WAAGSD0001","SW","False","FALSE",-1096928.25436083,-2168459.95662443
"2689","WAAGSD0002","NE","False","FALSE",-1107451.07430467,-2164089.92628938
"2690","WAAGSD0002","NW","False","FALSE",-1107549.25710339,-2164098.03241762
"2691","WAAGSD0002","SE","False","FALSE",-1107444.10412441,-2164188.64005158
"2692","WAAGSD0002","SW","False","FALSE",-1107541.78264491,-2164198.76657226
"2693","WAAGSD0003","NE","False","FALSE",-1098593.5326098,-2166779.39579422
"2694","WAAGSD0003","NW","False","FALSE",-1098692.81276581,-2166786.71348571
"2695","WAAGSD0003","SE","False","FALSE",-1098586.08288531,-2166879.61515022
"2696","WAAGSD0003","SW","False","FALSE",-1098685.47544471,-2166886.83059813
"2697","WAAGSD0004","NE","False","FALSE",-1102291.46821396,-2164648.81749971
"2698","WAAGSD0004","NW","False","FALSE",-1102390.76450945,-2164656.1628672
"2699","WAAGSD0004","SE","False","FALSE",-1102284.09666703,-2164749.03870022
"2700","WAAGSD0004","SW","False","FALSE",-1102383.40140501,-2164756.27323259
"2701","WAAGVD0001","NE","False","FALSE",-657010.173191432,-3243802.66773769
"2702","WAAGVD0001","NW","False","FALSE",-657107.513006107,-3243809.46633718
"2703","WAAGVD0001","SE","False","FALSE",-657002.779036166,-3243905.51617119
"2704","WAAGVD0001","SW","False","FALSE",-657101.804776946,-3243910.53360037
"2705","WAAGVD0007","NE","False","FALSE",-722531.146731099,-3331126.19613562
"2706","WAAGVD0007","NW","False","FALSE",-722629.839884891,-3331133.31458466
"2707","WAAGVD0007","SE","False","FALSE",-722523.898164252,-3331227.03205395
"2708","WAAGVD0007","SW","False","FALSE",-722622.590496576,-3331234.15044302
"2709","WAAGVD0008","NE","False","FALSE",-723260.52321663,-3318628.10172782
"2710","WAAGVD0008","NW","False","FALSE",-723359.346807992,-3318634.26681337
"2711","WAAGVD0008","SE","False","FALSE",-723254.638821692,-3318729.21768745
"2712","WAAGVD0008","SW","False","FALSE",-723353.671105725,-3318735.22567203
"2713","WAAGVD0009","NE","False","FALSE",-722302.980298091,-3314316.59135912
"2714","WAAGVD0009","NW","False","FALSE",-722401.774954018,-3314323.50499707
"2715","WAAGVD0009","SE","False","FALSE",-722296.872930489,-3314417.13894417
"2716","WAAGVD0009","SW","False","FALSE",-722395.726987695,-3314422.88051205
"2717","WAAGVD0010","NE","False","FALSE",-705478.039980501,-3277943.37414185
"2718","WAAGVD0010","NW","False","FALSE",-705576.583770285,-3277950.5448852
"2719","WAAGVD0010","SE","False","FALSE",-705470.184921247,-3278043.45257873
"2720","WAAGVD0010","SW","False","FALSE",-705569.39874139,-3278051.42127153
"2721","WAAGVD0011","NE","False","FALSE",-705289.249241267,-3278347.60028877
"2722","WAAGVD0011","NW","False","FALSE",-705388.087866104,-3278353.42010968
"2723","WAAGVD0011","SE","False","FALSE",-705283.448987218,-3278448.54208573
"2724","WAAGVD0011","SW","False","FALSE",-705382.113408613,-3278453.72406941
"2725","WAAGVD0014","NE","False","FALSE",-695776.714301581,-3266003.50000433
"2726","WAAGVD0014","NW","False","FALSE",-695875.410118754,-3266008.80759319
"2727","WAAGVD0014","SE","False","FALSE",-695770.865436477,-3266103.76084604
"2728","WAAGVD0014","SW","False","FALSE",-695869.868688791,-3266109.87096549
"2729","WAAGVD0015","NE","False","FALSE",-697751.017914794,-3270354.67344537
"2730","WAAGVD0015","NW","False","FALSE",-697850.125392836,-3270360.3797385
"2731","WAAGVD0015","SE","False","FALSE",-697745.146105666,-3270455.1832186
"2732","WAAGVD0015","SW","False","FALSE",-697843.900240965,-3270460.69745271
"2733","WAAGVD0016","NE","False","FALSE",-696436.882616713,-3271846.94375324
"2734","WAAGVD0016","NW","False","FALSE",-696535.401941866,-3271852.84336105
"2735","WAAGVD0016","SE","False","FALSE",-696431.467858679,-3271947.66742655
"2736","WAAGVD0016","SW","False","FALSE",-696530.139440774,-3271952.73015013
"2737","WAAGVD0017","NE","False","FALSE",-699175.008986174,-3273371.07245178
"2738","WAAGVD0017","NW","False","FALSE",-699273.81422392,-3273376.62952138
"2739","WAAGVD0017","SE","False","FALSE",-699169.322749094,-3273471.61924252
"2740","WAAGVD0017","SW","False","FALSE",-699268.005322862,-3273477.29953466
"2741","WAAHAM0001","NE","False","FALSE",-347803.501620541,-3490588.39346465
"2742","WAAHAM0001","NW","False","FALSE",-347902.823600281,-3490592.21533457
"2743","WAAHAM0001","SE","False","FALSE",-347800.529821108,-3490690.59884927
"2744","WAAHAM0001","SW","False","FALSE",-347901.956612567,-3490693.54844014
"2745","WAAHAM0002","NE","False","FALSE",-352610.001195375,-3479919.89034071
"2746","WAAHAM0002","NW","False","FALSE",-352708.914125448,-3479922.80396299
"2747","WAAHAM0002","SE","False","FALSE",-352607.289682879,-3480020.87163116
"2748","WAAHAM0002","SW","False","FALSE",-352705.930227094,-3480024.0884397
"2749","WAAHAM0003","NE","False","FALSE",-348240.581299133,-3466451.85795363
"2750","WAAHAM0003","NW","False","FALSE",-348339.877227138,-3466454.43212087
"2751","WAAHAM0003","SE","False","FALSE",-348237.420455155,-3466551.59880491
"2752","WAAHAM0003","SW","False","FALSE",-348336.670398019,-3466555.72677824
"2753","WAAHAM0004","NE","False","FALSE",-442582.598044096,-3490095.09217065
"2754","WAAHAM0004","NW","False","FALSE",-442681.151133107,-3490099.36032973
"2755","WAAHAM0004","SE","False","FALSE",-442578.336916299,-3490196.32369341
"2756","WAAHAM0004","SW","False","FALSE",-442677.689277062,-3490200.00002509
"2757","WAAHAM0005","NE","False","FALSE",-425943.126820607,-3520097.99294963
"2758","WAAHAM0005","NW","False","FALSE",-426042.753853408,-3520101.54978836
"2759","WAAHAM0005","SE","False","FALSE",-425939.283604354,-3520198.58088473
"2760","WAAHAM0005","SW","False","FALSE",-426038.114170756,-3520202.4204116
"2761","WAAHAM0006","NE","False","FALSE",-532286.441725933,-3523614.97355478
"2762","WAAHAM0006","NW","False","FALSE",-532385.740890137,-3523620.02747389
"2763","WAAHAM0006","SE","False","FALSE",-532281.692926964,-3523715.52379455
"2764","WAAHAM0006","SW","False","FALSE",-532380.739157426,-3523720.56642196
"2765","WAAJAF0001","NE","False","FALSE",-1353145.68162437,-3858319.92543685
"2766","WAAJAF0001","NW","False","FALSE",-1353240.21610352,-3858337.49840506
"2767","WAAJAF0001","SE","False","FALSE",-1353133.31393978,-3858421.5578056
"2768","WAAJAF0001","SW","False","FALSE",-1353226.1527648,-3858440.49000638
"2769","WAAJAF0002","NE","False","FALSE",-1343342.79076984,-3854986.60884045
"2770","WAAJAF0002","NW","False","FALSE",-1343450.69388396,-3855005.95865994
"2771","WAAJAF0002","SE","False","FALSE",-1343334.71899479,-3855087.18682883
"2772","WAAJAF0002","SW","False","FALSE",-1343435.80289911,-3855101.38822626
"2773","WAAJAF0003","NE","False","FALSE",-1307515.03650127,-3828935.4911333
"2774","WAAJAF0003","NW","False","FALSE",-1307617.28524088,-3828947.92757412
"2775","WAAJAF0003","SE","False","FALSE",-1307503.82824766,-3829035.12749724
"2776","WAAJAF0003","SW","False","FALSE",-1307602.75713888,-3829047.50211225
"2777","WAALSD0001","NE","False","FALSE",-1122805.3885674,-2762878.15996593
"2778","WAALSD0001","NW","False","FALSE",-1122903.63802005,-2762886.54115824
"2779","WAALSD0001","SE","False","FALSE",-1122798.14473926,-2762979.03103754
"2780","WAALSD0001","SW","False","FALSE",-1122894.69296618,-2762987.62394714
"2781","WAALSD0002","NE","False","FALSE",-1121680.82463437,-2758341.63249916
"2782","WAALSD0002","NW","False","FALSE",-1121779.08174135,-2758350.31530662
"2783","WAALSD0002","SE","False","FALSE",-1121671.94744759,-2758442.09369188
"2784","WAALSD0002","SW","False","FALSE",-1121770.45455959,-2758451.11132962
"2785","WAALSD0003","NE","False","FALSE",-1130670.05452433,-2782953.98907917
"2786","WAALSD0003","NW","False","FALSE",-1130768.66653809,-2782962.79014807
"2787","WAALSD0003","SE","False","FALSE",-1130661.0603238,-2783054.76947543
"2788","WAALSD0003","SW","False","FALSE",-1130759.67155313,-2783063.57047432
"2789","WAALSD0004","NE","False","FALSE",-1129340.43140922,-2782372.04523765
"2790","WAALSD0004","NW","False","FALSE",-1129438.19779932,-2782380.28083096
