Label SW,site_location_name,site_location_id,established_date,point,latitude,longitude,threedcq,,,,
NSAMDD0030,NSAMDD0030,60249,14/08/2014,SW,-31.31792778,144.3637667,714,,,,
,NSAMDD0031,61258,11/04/2018,CENTRE,-32.58581389,145.4927611,0.9,,,,
,NSAMDD0031,61258,11/04/2018,NE,-32.58536944,145.4932861,0.639,,,,
,NSAMDD0031,61258,11/04/2018,NW,-32.58536944,145.4922306,0.905,,,,
,NSAMDD0031,61258,11/04/2018,SE,-32.58625278,145.4932806,0.877,,,,
NSAMDD0031,NSAMDD0031,61258,11/04/2018,SW,-32.58626944,145.492225,0.817,,,,
,NSAMDD0032,61259,12/04/2018,CENTRE,-32.74279167,145.4214389,0.997,,,,
,NSAMDD0032,61259,12/04/2018,NE,-32.74234444,145.4219778,0.614,,,,
,NSAMDD0032,61259,12/04/2018,NW,-32.74234167,145.4209056,0.911,,,,
,NSAMDD0032,61259,12/04/2018,SE,-32.74324444,145.421975,0.985,,,,
NSAMDD0032,NSAMDD0032,61259,12/04/2018,SW,-32.74324722,145.4209083,0.74,,,,
,NSAMUL0001,61245,14/04/2018,CENTRE,-29.24573611,145.0097056,0.627,,,,
,NSAMUL0001,61245,14/04/2018,NE,-29.24530278,145.0102944,1.005,,,,
,NSAMUL0001,61245,14/04/2018,NW,-29.2453,145.0092694,0.636,,,,
,NSAMUL0001,61245,14/04/2018,SE,-29.24619722,145.0102944,0.587,,,,
NSAMUL0001,NSAMUL0001,61245,14/04/2018,SW,-29.24619444,145.0092694,1.206,,,,
,NSAMUL0002,61251,14/04/2018,CENTRE,-29.20966944,145.0429194,0.759,,,,
,NSAMUL0002,61251,14/04/2018,NE,-29.20924444,145.0434806,1.185,,,,
,NSAMUL0002,61251,14/04/2018,NW,-29.20924444,145.0424528,0.693,,,,
,NSAMUL0002,61251,14/04/2018,SE,-29.21013889,145.0434806,1.146,,,,
NSAMUL0002,NSAMUL0002,61251,14/04/2018,SW,-29.21015,145.0424472,0.932,,,,
,NSAMUL0003,61246,15/04/2018,CENTRE,-29.18543611,145.0575694,0.711,,,,
,NSAMUL0003,61246,15/04/2018,NE,-29.18498611,145.0580833,1.244,,,,
,NSAMUL0003,61246,15/04/2018,NW,-29.18498611,145.0570639,1.002,,,,
,NSAMUL0003,61246,15/04/2018,SE,-29.18588611,145.0580806,0.948,,,,
NSAMUL0003,NSAMUL0003,61246,15/04/2018,SW,-29.18589167,145.0570583,0.739,,,,
,NSAMUL0004,61252,15/04/2018,CENTRE,-29.16953611,145.0674222,0.664,,,,
,NSAMUL0004,61252,15/04/2018,NE,-29.16908056,145.0679361,0.94,,,,
,NSAMUL0004,61252,15/04/2018,NW,-29.16908056,145.0669167,1.802,,,,
,NSAMUL0004,61252,15/04/2018,SE,-29.16998333,145.0679361,0.938,,,,
NSAMUL0004,NSAMUL0004,61252,15/04/2018,SW,-29.16998611,145.0669083,0.752,,,,
,NSANAN0001,61269,16/05/2018,CENTRE,-30.28328056,150.1532194,3.667,,,,
,NSANAN0001,61269,16/05/2018,NE,-30.28283611,150.1537417,3.691,,,,
,NSANAN0001,61269,16/05/2018,NW,-30.28283889,150.1527139,1.984,,,,
,NSANAN0001,61269,16/05/2018,SE,-30.28379167,150.1537667,5.144,,,,
NSANAN0001,NSANAN0001,61269,16/05/2018,SW,-30.28374167,150.152725,3.198,,,,
,NSANAN0002,61253,16/05/2018,CENTRE,-30.28183333,150.1525667,1.079,,,,
,NSANAN0002,61253,16/05/2018,NE,-30.28140833,150.1530889,1.947,,,,
,NSANAN0002,61253,16/05/2018,NW,-30.28138333,150.1520611,1.454,,,,
,NSANAN0002,61253,16/05/2018,SE,-30.28228889,150.1530944,1.125,,,,
NSANAN0002,NSANAN0002,61253,16/05/2018,SW,-30.28228056,150.1520639,1.503,,,,
,NSANET0001,61270,18/05/2018,CENTRE,-29.25602778,151.7083722,2.563,,,,
,NSANET0001,61270,18/05/2018,NE,-29.25559167,151.708975,0.825,,,,
,NSANET0001,61270,18/05/2018,NW,-29.25556944,151.7079306,1.884,,,,
,NSANET0001,61270,18/05/2018,SE,-29.256492,151.708974,999,Estimate,,,
NSANET0001,NSANET0001,61270,18/05/2018,SW,-29.25648056,151.7079444,1.79,,,,
,NSANET0002,61325,13/03/2019,CENTRE,-30.40629,151.636334,,,,,
,NSANET0002,61325,13/03/2019,NE,-30.405844,151.63686,,,,,
,NSANET0002,61325,13/03/2019,NW,-30.405833,151.635819,,,,,
,NSANET0002,61325,13/03/2019,SE,-30.406746,151.636848,,,,,
NSANET0002,NSANET0002,61325,13/03/2019,SW,-30.406733,151.635807,,,,,
,NSANET0003,61348,14/03/2019,CENTRE,-30.40147,151.6242631,10,,,,
,NSANET0003,61348,14/03/2019,NE,-30.401026,151.624789,999,Estimate,,,
,NSANET0003,61348,14/03/2019,NW,-30.4010386,151.6237579,10,,,,
,NSANET0003,61348,14/03/2019,SE,-30.40191806,151.62478,10,,,,
NSANET0003,NSANET0003,61348,14/03/2019,SW,-30.40191611,151.6237361,10,,,,
,NSANET0004,61321,14/03/2019,CENTRE,-30.41776944,151.6114556,11.207,,,,
,NSANET0004,61321,14/03/2019,NE,-30.41731389,151.6119722,7.783,,,,
,NSANET0004,61321,14/03/2019,NW,-30.41731111,151.6109278,7.214,,,,
,NSANET0004,61321,14/03/2019,SE,-30.41818056,151.6119667,2.729,,,,
NSANET0004,NSANET0004,61321,14/03/2019,SW,-30.41821111,151.6109306,2.43,,,,
,NSANSS0001,61265,9/05/2018,CENTRE,-32.74938611,148.3482111,2.5,,,,
,NSANSS0001,61265,9/05/2018,NE,-32.74892778,148.3487417,2.054,,,,
,NSANSS0001,61265,9/05/2018,NW,-32.74892222,148.3476639,2.142,,,,
,NSANSS0001,61265,9/05/2018,SE,-32.74981389,148.34875,2.557,,,,
NSANSS0001,NSANSS0001,61265,9/05/2018,SW,-32.74985556,148.3476944,2.143,,,,
,NSANSS0002,61254,9/05/2018,CENTRE,-32.8347734,148.3245074,5,,,,
,NSANSS0002,61254,9/05/2018,NE,-32.83431684,148.3250348,5,,,,
,NSANSS0002,61254,9/05/2018,NW,-32.83432814,148.3239666,5,,,,
,NSANSS0002,61254,9/05/2018,SE,-32.83521866,148.3250482,5,,,,
NSANSS0002,NSANSS0002,61254,9/05/2018,SW,-32.83522996,148.32398,5,,,,
,NSTNSS0001,60375,18/11/2015,CENTRE,-33.08348889,150.2286944,9.19,,,,
,NSTNSS0001,60375,18/11/2015,NE,-33.08299444,150.2292222,3.117,,,,
,NSTNSS0001,60375,18/11/2015,NW,-33.08296667,150.2281389,2.314,,,,
,NSTNSS0001,60375,18/11/2015,SE,-33.08388889,150.2292222,2.352,,,,
NSTNSS0001,NSTNSS0001,60375,18/11/2015,SW,-33.08391389,150.2281389,1.965,,,,
,NSTSYB0001,60831,11/11/2015,CENTRE,-33.67291389,151.135525,5.482,,,,
,NSTSYB0001,60831,11/11/2015,NE,-33.67246111,151.1360361,1.519,,,,
,NSTSYB0001,60831,11/11/2015,NW,-33.67246111,151.1349694,1.142,,,,
,NSTSYB0001,60831,11/11/2015,SE,-33.67334444,151.1360333,1.326,,,,
NSTSYB0001,NSTSYB0001,60831,11/11/2015,SW,-33.67334444,151.1349611,1.711,,,,
,NSTSYB0002,60742,12/11/2015,CENTRE,-33.59426111,150.6264722,2.986,,,,
,NSTSYB0002,60742,12/11/2015,NE,-33.593825,150.6269722,1.823,,,,
,NSTSYB0002,60742,12/11/2015,NW,-33.59380556,150.6258889,6.867,,,,
,NSTSYB0002,60742,12/11/2015,SE,-33.59469167,150.6269722,3.838,,,,
NSTSYB0002,NSTSYB0002,60742,12/11/2015,SW,-33.59470556,150.6259167,1.747,,,,
,NSTSYB0003,61123,14/11/2015,CENTRE,-33.52622222,150.5664167,1.036,,,,
,NSTSYB0003,61123,14/11/2015,NE,-33.52579444,150.5669444,2.547,,,,
,NSTSYB0003,61123,14/11/2015,NW,-33.52579167,150.5658611,2.35,,,,
,NSTSYB0003,61123,14/11/2015,SE,-33.52670278,150.5669167,1.633,,,,
NSTSYB0003,NSTSYB0003,61123,14/11/2015,SW,-33.52669444,150.5658333,1.014,,,,
,NSTSYB0004,61199,15/11/2015,CENTRE,-33.70460278,150.4569444,1.062,,,,
,NSTSYB0004,61199,15/11/2015,NE,-33.70414167,150.4574722,2.325,,,,
,NSTSYB0004,61199,15/11/2015,NW,-33.70413333,150.4564167,1.993,,,,
,NSTSYB0004,61199,15/11/2015,SE,-33.70496389,150.4574444,3.53,,,,
NSTSYB0004,NSTSYB0004,61199,15/11/2015,SW,-33.70502222,150.4564167,1.791,,,,
,NSTSYB0005,61204,17/11/2015,CENTRE,-33.647425,150.3195556,2.711,,,,
,NSTSYB0005,61204,17/11/2015,NE,-33.64699722,150.32025,4.42,,,,
,NSTSYB0005,61204,17/11/2015,NW,-33.64698611,150.3191667,2.03,,,,
,NSTSYB0005,61204,17/11/2015,SE,-33.64789722,150.32025,1.665,,,,
NSTSYB0005,NSTSYB0005,61204,17/11/2015,SW,-33.64791389,150.3191944,1.367,,,,
,NSTSYB0006,61205,19/11/2015,CENTRE,-33.31053889,150.25175,16.049,,,,
,NSTSYB0006,61205,19/11/2015,NE,-33.31013056,150.2522778,2.934,,,,
,NSTSYB0006,61205,19/11/2015,NW,-33.31013056,150.2511944,1.799,,,,
,NSTSYB0006,61205,19/11/2015,SE,-33.31104722,150.2523333,4.211,,,,
NSTSYB0006,NSTSYB0006,61205,19/11/2015,SW,-33.31101111,150.2511944,2.155,,,,
,NSTSYB0007,61151,20/11/2015,CENTRE,-33.32885556,150.1403167,4.436,,,,
,NSTSYB0007,61151,20/11/2015,NE,-33.32856389,150.1408139,3.425,,,,
,NSTSYB0007,61151,20/11/2015,NW,-33.328475,150.139725,3.232,,,,
,NSTSYB0007,61151,20/11/2015,SE,-33.32938611,150.1408278,3.161,,,,
NSTSYB0007,NSTSYB0007,61151,20/11/2015,SW,-33.32936667,150.1397194,3.908,,,,
,NSTSYB0008,61206,21/11/2015,CENTRE,-33.21991944,150.02775,1.819,,,,
,NSTSYB0008,61206,21/11/2015,NE,-33.21945278,150.0282778,2.149,,,,
,NSTSYB0008,61206,21/11/2015,NW,-33.21945556,150.02725,3.057,,,,
,NSTSYB0008,61206,21/11/2015,SE,-33.22034444,150.0283056,1.601,,,,
NSTSYB0008,NSTSYB0008,61206,21/11/2015,SW,-33.22035,150.0272222,1.34,,,,
,NSTSYB0009,60383,20/11/2015,CENTRE,-33.57835,150.3650833,0.881,,,,
,NSTSYB0009,60383,20/11/2015,NE,-33.577925,150.3657222,1.853,,,,
,NSTSYB0009,60383,20/11/2015,NW,-33.57793056,150.3646306,0.954,,,,
,NSTSYB0009,60383,20/11/2015,SE,-33.57882778,150.3657083,2.387,,,,
NSTSYB0009,NSTSYB0009,60383,20/11/2015,SW,-33.57883056,150.3646222,1.651,,,,
,NTAARP0001,61131,2/06/2016,CENTRE,-13.55685833,132.2705444,6.925,,,,
,NTAARP0001,61131,2/06/2016,NE,-13.55640833,132.2710083,6.101,,,,
,NTAARP0001,61131,2/06/2016,NW,-13.55639167,132.2700833,8.148,,,,
,NTAARP0001,61131,2/06/2016,SE,-13.55729722,132.2709917,8.79,,,,
NTAARP0001,NTAARP0001,61131,2/06/2016,SW,-13.55729167,132.2700917,8.792,,,,
,NTAARP0002,61132,2/06/2016,CENTRE,-13.54525556,132.2947833,10.272,,,,
,NTAARP0002,61132,2/06/2016,NE,-13.54470278,132.2952833,9.5,,,,
,NTAARP0002,61132,2/06/2016,NW,-13.54472778,132.2943667,10.282,,,,
,NTAARP0002,61132,2/06/2016,SE,-13.54564444,132.2952806,11.228,,,,
NTAARP0002,NTAARP0002,61132,2/06/2016,SW,-13.54561111,132.2943639,9.024,,,,
,NTAARP0003,61133,3/06/2016,CENTRE,-13.51651389,132.4575167,4.702,,,,
,NTAARP0003,61133,3/06/2016,NE,-13.51606111,132.4579861,5.102,,,,
,NTAARP0003,61133,3/06/2016,NW,-13.51606667,132.4570667,6.373,,,,
,NTAARP0003,61133,3/06/2016,SE,-13.51694167,132.4580056,5.746,,,,
NTAARP0003,NTAARP0003,61133,3/06/2016,SW,-13.51696944,132.4570583,6.06,,,,
,NTAARP0004,61512,4/03/2018,CENTRE,-12.69130584,132.9870167,,,,,
,NTAARP0004,61512,4/03/2018,NE,-12.690874,132.9873733,0,,,,
,NTAARP0004,61512,4/03/2018,NW,-12.69089326,132.9864561,0,,,,
,NTAARP0004,61512,4/03/2018,SE,-12.69177208,132.9873815,0,,,,
NTAARP0004,NTAARP0004,61512,4/03/2018,SW,-12.69178318,132.9864642,0,,,,
,NTAARP0005,61518,26/03/2018,CENTRE,-12.72676474,132.9854207,0,,,,
,NTAARP0005,61518,26/03/2018,NE,-12.726318,132.985884,0,,,,
,NTAARP0005,61518,26/03/2018,NW,-12.726331,132.984967,0,,,,
,NTAARP0005,61518,26/03/2018,SE,-12.727236,132.985881,,,,,
NTAARP0005,NTAARP0005,61518,26/03/2018,SW,-12.727229,132.98496,0,,,,
,NTABRT0001,60033,19/03/2012,CENTRE,-22.28318889,133.2477778,4.196,,,,
,NTABRT0001,60033,19/03/2012,NE,-22.28269722,133.2482917,1.116,,,,
,NTABRT0001,60033,19/03/2012,NW,-22.28269167,133.2473194,1.636,,,,
,NTABRT0001,60033,19/03/2012,SE,-22.28359722,133.2482917,3.844,,,,
NTABRT0001,NTABRT0001,60033,19/03/2012,SW,-22.2836,133.2473278,2.1,,,,
,NTABRT0002,60034,19/03/2012,CENTRE,-22.283225,133.2511361,1.156,,,,
,NTABRT0002,60034,19/03/2012,NE,-22.28276667,133.2515944,1.065,,,,
,NTABRT0002,60034,19/03/2012,NW,-22.28276667,133.250625,1.065,,,,
,NTABRT0002,60034,19/03/2012,SE,-22.28367222,133.2515944,0.959,,,,
NTABRT0002,NTABRT0002,60034,19/03/2012,SW,-22.28366944,133.2506306,1.214,,,,
,NTABRT0003,60035,22/03/2012,CENTRE,-22.28312222,133.2702722,1.242,,,,
,NTABRT0003,60035,22/03/2012,NE,-22.28268333,133.2708278,1.048,,,,
,NTABRT0003,60035,22/03/2012,NW,-22.28268056,133.2698583,0.998,,,,
,NTABRT0003,60035,22/03/2012,SE,-22.28358611,133.2708278,1.145,,,,
NTABRT0003,NTABRT0003,60035,22/03/2012,SW,-22.28358056,133.2698583,1.379,,,,
,NTABRT0004,60036,3/03/2012,CENTRE,-22.28934167,133.6169806,1.438,,,,
,NTABRT0004,60036,3/03/2012,NE,-22.28890833,133.6173944,1.269,,,,
,NTABRT0004,60036,3/03/2012,NW,-22.28890833,133.616425,1.026,,,,
,NTABRT0004,60036,3/03/2012,SE,-22.28981111,133.6173861,1.003,,,,
NTABRT0004,NTABRT0004,60036,3/03/2012,SW,-22.28980833,133.6164222,0.909,,,,
,NTABRT0005,60037,24/03/2012,CENTRE,-22.29062222,133.6125611,1.013,,,,
,NTABRT0005,60037,24/03/2012,NE,-22.29017778,133.6130472,1,,,,
,NTABRT0005,60037,24/03/2012,NW,-22.29017222,133.612075,1.04,,,,
,NTABRT0005,60037,24/03/2012,SE,-22.291075,133.6130444,1.07,,,,
NTABRT0005,NTABRT0005,60037,24/03/2012,SW,-22.29108056,133.612075,1.244,,,,
,NTABRT0006,60038,24/03/2012,CENTRE,-22.28864444,133.6137389,1.009,,,,
,NTABRT0006,60038,24/03/2012,NE,-22.288175,133.6142306,1.509,,,,
,NTABRT0006,60038,24/03/2012,NW,-22.28818333,133.6132583,0.853,,,,
,NTABRT0006,60038,24/03/2012,SE,-22.28908056,133.6142278,0.863,,,,
NTABRT0006,NTABRT0006,60038,24/03/2012,SW,-22.28908056,133.6132556,0.819,,,,
,NTABRT0007,61467,7/08/2020,CENTRE,-22.2879191,133.6385278,0,,,,
,NTABRT0007,61467,7/08/2020,NE,-22.2874575,133.6390293,0,,,,
,NTABRT0007,61467,7/08/2020,NW,-22.2874573,133.6380616,0,,,,
,NTABRT0007,61467,7/08/2020,SE,-22.2883457,133.6390312,0,,,,
NTABRT0007,NTABRT0007,61467,7/08/2020,SW,-22.2883483,133.6380666,0,,,,
,NTABRT0008,61468,9/08/2020,CENTRE,-21.9038187,133.4488675,0,,,,
,NTABRT0008,61468,9/08/2020,NE,-21.903367,133.4493332,0,,,,
,NTABRT0008,61468,9/08/2020,NW,-21.9033635,133.448371,0,,,,
,NTABRT0008,61468,9/08/2020,SE,-21.9042444,133.4493365,0,,,,
NTABRT0008,NTABRT0008,61468,9/08/2020,SW,-21.9042505,133.448367,0,,,,
,NTADAC0001,59937,28/05/2013,CENTRE,-13.157895,130.778369,0,,,,
,NTADAC0001,59937,28/05/2013,NE,-13.15753028,130.7788275,0,,,,
,NTADAC0001,59937,28/05/2013,NW,-13.15753667,130.777905,0,,,,
,NTADAC0001,59937,28/05/2013,SE,-13.15834417,130.7787411,0,,,,
NTADAC0001,NTADAC0001,59937,28/05/2013,SW,-13.15835,130.7779111,0,,,,
,NTADAC0002,60758,6/05/2016,CENTRE,-12.73875556,132.3408222,6.395,,,,
,NTADAC0002,60758,6/05/2016,NE,-12.73831111,132.34125,1.218,,,,
,NTADAC0002,60758,6/05/2016,NW,-12.73830556,132.3403278,5.919,,,,
,NTADAC0002,60758,6/05/2016,SE,-12.739233,132.341255,,,,,
NTADAC0002,NTADAC0002,60758,6/05/2016,SW,-12.739225,132.3403361,7.575,,,,
,NTADMR0001,61482,3/08/2020,CENTRE,-19.3526474,134.5678516,0,,,,
,NTADMR0001,61482,3/08/2020,NE,-19.3522052,134.5683195,0,,,,
,NTADMR0001,61482,3/08/2020,NW,-19.3522025,134.5673764,0,,,,
,NTADMR0001,61482,3/08/2020,SE,-19.3530959,134.5683242,0,,,,
NTADMR0001,NTADMR0001,61482,3/08/2020,SW,-19.3530953,134.5673747,0,,,,
,NTADMR0002,61483,4/08/2020,CENTRE,-19.5746375,134.2035869,0,,,,
,NTADMR0002,61483,4/08/2020,NE,-19.5741937,134.2040197,0,,,,
,NTADMR0002,61483,4/08/2020,NW,-19.5741911,134.2030748,0,,,,
,NTADMR0002,61483,4/08/2020,SE,-19.5750826,134.2040206,0,,,,
NTADMR0002,NTADMR0002,61483,4/08/2020,SW,-19.5750838,134.2030725,0,,,,
,NTAFIN0001,59938,22/10/2013,CENTRE,-24.12386111,133.4684167,28,,,,
,NTAFIN0001,59938,22/10/2013,NE,-24.12339722,133.4689056,756,,,,
,NTAFIN0001,59938,22/10/2013,NW,-24.1234,133.4679222,936,,,,
,NTAFIN0001,59938,22/10/2013,SE,-24.12430278,133.4689056,811,,,,
NTAFIN0001,NTAFIN0001,59938,22/10/2013,SW,-24.12430278,133.4679222,531,,,,
,NTAFIN0002,60039,23/09/2011,CENTRE,-24.008974,133.434807,999,Estimate,,,
,NTAFIN0002,60039,23/09/2011,NE,-24.00851389,133.4352806,0.876,,,,
,NTAFIN0002,60039,23/09/2011,NW,-24.00851111,133.4343,0.996,,,,
,NTAFIN0002,60039,23/09/2011,SE,-24.00941667,133.4352806,1.261,,,,
NTAFIN0002,NTAFIN0002,60039,23/09/2011,SW,-24.00942222,133.4343111,1.414,,,,
,NTAFIN0003,60040,24/09/2011,CENTRE,-24.13175,133.4775028,,,,,
,NTAFIN0003,60040,24/09/2011,NE,-24.1313,133.4779917,0.875,,,,
,NTAFIN0003,60040,24/09/2011,NW,-24.13129444,133.4770083,1.672,,,,
,NTAFIN0003,60040,24/09/2011,SE,-24.13220278,133.4779917,0.658,,,,
NTAFIN0003,NTAFIN0003,60040,24/09/2011,SW,-24.13220278,133.4770083,0.99,,,,
,NTAFIN0004,60041,6/10/2011,CENTRE,-24.186795,133.3768689,1,,,,
,NTAFIN0004,60041,6/10/2011,NE,-24.18633611,133.3773528,0.802,,,,
,NTAFIN0004,60041,6/10/2011,NW,-24.18633889,133.3763694,0.845,,,,
,NTAFIN0004,60041,6/10/2011,SE,-24.18723889,133.3773528,0.582,,,,
NTAFIN0004,NTAFIN0004,60041,6/10/2011,SW,-24.18724167,133.3763667,0.878,,,,
,NTAFIN0005,60042,5/10/2011,CENTRE,-24.19601389,133.3744222,1.309,,,,
,NTAFIN0005,60042,5/10/2011,NE,-24.19559722,133.3749083,2.289,,,,
,NTAFIN0005,60042,5/10/2011,NW,-24.1956,133.3739361,0.743,,,,
,NTAFIN0005,60042,5/10/2011,SE,-24.1965,133.3749167,1.295,,,,
NTAFIN0005,NTAFIN0005,60042,5/10/2011,SW,-24.1965,133.3739361,0.617,,,,
,NTAFIN0006,60043,7/10/2011,CENTRE,-24.17714556,133.3799003,0.868,,,,
,NTAFIN0006,60043,7/10/2011,NE,-24.17668889,133.3803861,0.755,,,,
,NTAFIN0006,60043,7/10/2011,NW,-24.17668889,133.3794056,0.673,,,,
,NTAFIN0006,60043,7/10/2011,SE,-24.17759167,133.3803861,0.63,,,,
NTAFIN0006,NTAFIN0006,60043,7/10/2011,SW,-24.17759167,133.3794028,0.84,,,,
,NTAFIN0007,60044,12/10/2011,CENTRE,-23.94072778,133.4365194,0.664,,,,
,NTAFIN0007,60044,12/10/2011,NE,-23.94028611,133.4370194,0.611,,,,
,NTAFIN0007,60044,12/10/2011,NW,-23.94028333,133.4360361,0.603,,,,
,NTAFIN0007,60044,12/10/2011,SE,-23.94118611,133.4370194,0.549,,,,
NTAFIN0007,NTAFIN0007,60044,12/10/2011,SW,-23.94118611,133.4360389,0.991,,,,
,NTAFIN0008,60045,13/10/2011,CENTRE,-23.93017944,133.4159906,0.797,,,,
,NTAFIN0008,60045,13/10/2011,NE,-23.92972222,133.416475,0.715,,,,
,NTAFIN0008,60045,13/10/2011,NW,-23.92972222,133.4154944,0.807,,,,
,NTAFIN0008,60045,13/10/2011,SE,-23.930625,133.4164778,0.736,,,,
NTAFIN0008,NTAFIN0008,60045,13/10/2011,SW,-23.930625,133.4154944,0.968,,,,
,NTAFIN0009,60046,17/10/2011,CENTRE,-24.12763056,133.3913944,0.996,,,,
,NTAFIN0009,60046,17/10/2011,NE,-24.12711944,133.3918778,0.904,,,,
,NTAFIN0009,60046,17/10/2011,NW,-24.12711944,133.3908944,0.963,,,,
,NTAFIN0009,60046,17/10/2011,SE,-24.12801944,133.3918778,1.249,,,,
NTAFIN0009,NTAFIN0009,60046,17/10/2011,SW,-24.12801944,133.3908944,0.799,,,,
,NTAFIN0010,60047,18/10/2011,CENTRE,-24.13284556,133.3737936,0.669,,,,
,NTAFIN0010,60047,18/10/2011,NE,-24.13238889,133.3742806,0.619,,,,
,NTAFIN0010,60047,18/10/2011,NW,-24.13238611,133.3733,0.803,,,,
,NTAFIN0010,60047,18/10/2011,SE,-24.13329167,133.3742806,0.526,,,,
NTAFIN0010,NTAFIN0010,60047,18/10/2011,SW,-24.13329167,133.3732972,0.519,,,,
,NTAFIN0011,60048,20/10/2011,CENTRE,-24.16138333,133.3275917,1.315,,,,
,NTAFIN0011,60048,20/10/2011,NE,-24.160975,133.3281722,0.672,,,,
,NTAFIN0011,60048,20/10/2011,NW,-24.16097778,133.3271806,0.891,,,,
,NTAFIN0011,60048,20/10/2011,SE,-24.16188056,133.3281639,0.669,,,,
NTAFIN0011,NTAFIN0011,60048,20/10/2011,SW,-24.16188056,133.3271806,0.739,,,,
,NTAFIN0012,60049,4/11/2011,CENTRE,-24.56877222,133.1425889,7.385,,,,
,NTAFIN0012,60049,4/11/2011,NE,-24.56832778,133.1430861,6.219,,,,
,NTAFIN0012,60049,4/11/2011,NW,-24.56832778,133.1420972,6.298,,,,
,NTAFIN0012,60049,4/11/2011,SE,-24.56923333,133.1430861,5.511,,,,
NTAFIN0012,NTAFIN0012,60049,4/11/2011,SW,-24.56922778,133.1420972,6.974,,,,
,NTAFIN0013,60050,5/11/2011,CENTRE,-24.541075,133.1850472,8.778,,,,
,NTAFIN0013,60050,5/11/2011,NE,-24.54061944,133.1855583,8.19,,,,
,NTAFIN0013,60050,5/11/2011,NW,-24.54063333,133.1845778,8.599,,,,
,NTAFIN0013,60050,5/11/2011,SE,-24.54153333,133.1855611,11.299,,,,
NTAFIN0013,NTAFIN0013,60050,5/11/2011,SW,-24.54153611,133.1845722,7.166,,,,
,NTAFIN0014,60051,7/11/2011,CENTRE,-24.530449,133.170031,6.455,,,,
,NTAFIN0014,60051,7/11/2011,NE,-24.53,133.1705278,8.041,,,,
,NTAFIN0014,60051,7/11/2011,NW,-24.52999722,133.1695389,9.398,,,,
,NTAFIN0014,60051,7/11/2011,SE,-24.53090278,133.1705278,8.05,,,,
NTAFIN0014,NTAFIN0014,60051,7/11/2011,SW,-24.53091111,133.1695417,6.932,,,,
,NTAFIN0015,60052,8/11/2011,CENTRE,-24.51524167,133.2233222,8.762,,,,
,NTAFIN0015,60052,8/11/2011,NE,-24.51479722,133.2238111,6.777,,,,
,NTAFIN0015,60052,8/11/2011,NW,-24.51479167,133.2228222,7.044,,,,
,NTAFIN0015,60052,8/11/2011,SE,-24.51568333,133.2238028,7.191,,,,
NTAFIN0015,NTAFIN0015,60052,8/11/2011,SW,-24.51569722,133.222825,5.528,,,,
,NTAFIN0016,60053,9/11/2011,CENTRE,-24.48391389,133.3034556,7.645,,,,
,NTAFIN0016,60053,9/11/2011,NE,-24.48346389,133.3039556,6.586,,,,
,NTAFIN0016,60053,9/11/2011,NW,-24.48345833,133.3029639,6.882,,,,
,NTAFIN0016,60053,9/11/2011,SE,-24.484375,133.3039444,9.748,,,,
NTAFIN0016,NTAFIN0016,60053,9/11/2011,SW,-24.48436389,133.3029667,6.933,,,,
,NTAFIN0017,60054,29/11/2011,CENTRE,-24.37699444,132.9607333,5.756,,,,
,NTAFIN0017,60054,29/11/2011,NE,-24.37658611,132.9612694,1.066,,,,
,NTAFIN0017,60054,29/11/2011,NW,-24.37658333,132.9602833,1.513,,,,
,NTAFIN0017,60054,29/11/2011,SE,-24.37748611,132.9612778,1.823,,,,
NTAFIN0017,NTAFIN0017,60054,29/11/2011,SW,-24.37748611,132.9602861,2.95,,,,
,NTAFIN0018,60055,30/11/2011,CENTRE,-24.36421667,132.9499333,0.765,,,,
,NTAFIN0018,60055,30/11/2011,NE,-24.36376667,132.9504278,0.982,,,,
,NTAFIN0018,60055,30/11/2011,NW,-24.36372771,132.9494999,0.886,,,,
,NTAFIN0018,60055,30/11/2011,SE,-24.36466667,132.950425,1.581,,,,
NTAFIN0018,NTAFIN0018,60055,30/11/2011,SW,-24.36466389,132.9494417,0.955,,,,
,NTAFIN0019,60056,1/12/2011,CENTRE,-24.35772778,132.9362417,1.144,,,,
,NTAFIN0019,60056,1/12/2011,NE,-24.357275,132.9367333,0.726,,,,
,NTAFIN0019,60056,1/12/2011,NW,-24.357275,132.9357472,0.757,,,,
,NTAFIN0019,60056,1/12/2011,SE,-24.35817778,132.9367306,1.029,,,,
NTAFIN0019,NTAFIN0019,60056,1/12/2011,SW,-24.35817778,132.9357472,0.636,,,,
,NTAFIN0020,60057,7/12/2011,CENTRE,-24.668125,133.4021806,0.993,,,,
,NTAFIN0020,60057,7/12/2011,NE,-24.66766667,133.4026722,0.853,,,,
,NTAFIN0020,60057,7/12/2011,NW,-24.66766389,133.4016861,0.733,,,,
,NTAFIN0020,60057,7/12/2011,SE,-24.66856944,133.4026722,0.82,,,,
NTAFIN0020,NTAFIN0020,60057,7/12/2011,SW,-24.66856944,133.4016861,0.796,,,,
,NTAFIN0021,60058,8/12/2011,CENTRE,-24.67156389,133.4643667,1.391,,,,
,NTAFIN0021,60058,8/12/2011,NE,-24.67111389,133.4648583,0.91,,,,
,NTAFIN0021,60058,8/12/2011,NW,-24.67111389,133.4638694,0.79,,,,
,NTAFIN0021,60058,8/12/2011,SE,-24.67201667,133.4648611,0.714,,,,
